Messstelle:                ;Gschwand, Bl 1
HZB-Nummer:                ;358044
HD-Nummer:                 ;
DBMS-Nummer:               ;5002442
PorenGW-Gebiet:            ;033 Ischltal
Grundwasserkörper:         ;Gruppe Nördliche Kalkalpen [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Salzburg
Messstellenbetreiber:      ;
01.08.2019 00:00:00   ;    14,7 ;     
01.09.2019 00:00:00   ;    14,3 ;     
01.10.2019 00:00:00   ;    12,8 ;     
01.11.2019 00:00:00   ;    11,2 ;     
01.12.2019 00:00:00   ;     8,9 ;     
01.01.2020 00:00:00   ;     6,2 ;     
01.02.2020 00:00:00   ;     4,3 ;     
01.03.2020 00:00:00   ;     3,9 ;     
01.04.2020 00:00:00   ;     4,4 ;     
01.05.2020 00:00:00   ;     6,1 ;     
01.06.2020 00:00:00   ;     8,6 ;     
01.07.2020 00:00:00   ;    11,0 ;     
01.08.2020 00:00:00   ;    12,8 ;     
01.09.2020 00:00:00   ;    13,7 ;     
01.10.2020 00:00:00   ;    12,9 ;     
01.11.2020 00:00:00   ;    11,2 ;     
01.12.2020 00:00:00   ;     8,9 ;     
01.01.2021 00:00:00   ;     6,3 ;     
01.02.2021 00:00:00   ;     4,2 ;     
01.03.2021 00:00:00   ;     3,6 ;     
01.04.2021 00:00:00   ;     3,8 ;     
01.05.2021 00:00:00   ;     4,7 ;     
01.06.2021 00:00:00   ;     6,6 ;     
01.07.2021 00:00:00   ;    10,7 ;     
01.08.2021 00:00:00   ;    14,0 ;     
01.09.2021 00:00:00   ;    13,6 ;     
01.10.2021 00:00:00   ;    12,8 ;     
01.11.2021 00:00:00   ;    11,9 ;     
01.12.2021 00:00:00   ;     9,9 ;     
01.01.2022 00:00:00   ;Lücke        ; 
