
Messstelle:                ;Linz, Bl 2135.6
HZB-Nummer:                ;324137
HD-Nummer:                 ;2135.006
DBMS-Nummer:               ;4002511
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
01.08.1989 00:00:00   ;   253,07 ;     
01.09.1989 00:00:00   ;   253,00 ;     
01.10.1989 00:00:00   ;   253,02 ;     
01.11.1989 00:00:00   ;   253,00 ;     
01.12.1989 00:00:00   ;   252,95 ;     
01.01.1990 00:00:00   ;   252,93 ;     
01.02.1990 00:00:00   ;   252,91 ;     
01.03.1990 00:00:00   ;   252,92 ;     
01.04.1990 00:00:00   ;   252,91 ;     
01.05.1990 00:00:00   ;   252,89 ;     
01.06.1990 00:00:00   ;   252,88 ;     
01.07.1990 00:00:00   ;   252,85 ;     
01.08.1990 00:00:00   ;   252,79 ;     
01.09.1990 00:00:00   ;   252,66 ;     
01.10.1990 00:00:00   ;   252,68 ;     
01.11.1990 00:00:00   ;   252,69 ;     
01.12.1990 00:00:00   ;   252,79 ;     
01.01.1991 00:00:00   ;   252,86 ;     
01.02.1991 00:00:00   ;   252,87 ;     
01.03.1991 00:00:00   ;   252,75 ;     
01.04.1991 00:00:00   ;   252,72 ;     
01.05.1991 00:00:00   ;   252,72 ;     
01.06.1991 00:00:00   ;   252,84 ;     
01.07.1991 00:00:00   ;   252,93 ;     
01.08.1991 00:00:00   ;   253,01 ;     
01.09.1991 00:00:00   ;   253,03 ;     
01.10.1991 00:00:00   ;   252,85 ;     
01.11.1991 00:00:00   ;   252,77 ;     
01.12.1991 00:00:00   ;   252,68 ;     
01.01.1992 00:00:00   ;   252,78 ;     
01.02.1992 00:00:00   ;   252,69 ;     
01.03.1992 00:00:00   ;   252,67 ;     
01.04.1992 00:00:00   ;   252,73 ;     
01.05.1992 00:00:00   ;   252,68 ;     
01.06.1992 00:00:00   ;   252,56 ;     
01.07.1992 00:00:00   ;   252,47 ;     
01.08.1992 00:00:00   ;   252,41 ;     
01.09.1992 00:00:00   ;   252,44 ;     
01.10.1992 00:00:00   ;   252,40 ;     
01.11.1992 00:00:00   ;   252,50 ;     
01.12.1992 00:00:00   ;   252,70 ;     
01.01.1993 00:00:00   ;   252,71 ;     
01.02.1993 00:00:00   ;   252,66 ;     
01.03.1993 00:00:00   ;   252,66 ;     
01.04.1993 00:00:00   ;   252,67 ;     
01.05.1993 00:00:00   ;   252,49 ;     
01.06.1993 00:00:00   ;   252,31 ;     
01.07.1993 00:00:00   ;   252,26 ;     
01.08.1993 00:00:00   ;   252,24 ;     
01.09.1993 00:00:00   ;   252,26 ;     
01.10.1993 00:00:00   ;   252,39 ;     
01.11.1993 00:00:00   ;   252,48 ;     
01.12.1993 00:00:00   ;   252,44 ;     
01.01.1994 00:00:00   ;   252,54 ;     
01.02.1994 00:00:00   ;   252,60 ;     
01.03.1994 00:00:00   ;   252,60 ;     
01.04.1994 00:00:00   ;   252,73 ;     
01.05.1994 00:00:00   ;   252,95 ;     
01.06.1994 00:00:00   ;   252,95 ;     
01.07.1994 00:00:00   ;   252,85 ;     
01.08.1994 00:00:00   ;   252,76 ;     
01.09.1994 00:00:00   ;   252,72 ;     
01.10.1994 00:00:00   ;   252,67 ;     
01.11.1994 00:00:00   ;   252,62 ;     
01.12.1994 00:00:00   ;   252,62 ;     
01.01.1995 00:00:00   ;   252,69 ;     
01.02.1995 00:00:00   ;   252,83 ;     
01.03.1995 00:00:00   ;   252,91 ;     
01.04.1995 00:00:00   ;   252,99 ;     
01.05.1995 00:00:00   ;   253,01 ;     
01.06.1995 00:00:00   ;   253,03 ;     
01.07.1995 00:00:00   ;   252,98 ;     
01.08.1995 00:00:00   ;   252,87 ;     
01.09.1995 00:00:00   ;   252,97 ;     
01.10.1995 00:00:00   ;   252,96 ;     
01.11.1995 00:00:00   ;   252,94 ;     
01.12.1995 00:00:00   ;   252,95 ;     
01.01.1996 00:00:00   ;   253,01 ;     
01.02.1996 00:00:00   ;   253,04 ;     
01.03.1996 00:00:00   ;   252,92 ;     
01.04.1996 00:00:00   ;   252,87 ;     
01.05.1996 00:00:00   ;   252,98 ;     
01.06.1996 00:00:00   ;   253,19 ;     
01.07.1996 00:00:00   ;   253,20 ;     
01.08.1996 00:00:00   ;   253,13 ;     
01.09.1996 00:00:00   ;   253,12 ;     
01.10.1996 00:00:00   ;   253,12 ;     
01.11.1996 00:00:00   ;   253,12 ;     
01.12.1996 00:00:00   ;   253,05 ;     
01.01.1997 00:00:00   ;   253,03 ;     
01.02.1997 00:00:00   ;   252,99 ;     
01.03.1997 00:00:00   ;   253,02 ;     
01.04.1997 00:00:00   ;   253,12 ;     
01.05.1997 00:00:00   ;   253,18 ;     
01.06.1997 00:00:00   ;   253,15 ;     
01.07.1997 00:00:00   ;   253,27 ;     
01.08.1997 00:00:00   ;   253,51 ;     
01.09.1997 00:00:00   ;   253,32 ;     
01.10.1997 00:00:00   ;   253,28 ;     
01.11.1997 00:00:00   ;   253,22 ;     
01.12.1997 00:00:00   ;   253,20 ;     
01.01.1998 00:00:00   ;   253,17 ;     
01.02.1998 00:00:00   ;   253,08 ;     
01.03.1998 00:00:00   ;   253,02 ;     
01.04.1998 00:00:00   ;   253,04 ;     
01.05.1998 00:00:00   ;   253,00 ;     
01.06.1998 00:00:00   ;   253,00 ;     
01.07.1998 00:00:00   ;   253,06 ;     
01.08.1998 00:00:00   ;   253,08 ;     
01.09.1998 00:00:00   ;   253,10 ;     
01.10.1998 00:00:00   ;   253,13 ;     
01.11.1998 00:00:00   ;   253,22 ;     
01.12.1998 00:00:00   ;   253,21 ;     
01.01.1999 00:00:00   ;   253,23 ;     
01.02.1999 00:00:00   ;   253,24 ;     
01.03.1999 00:00:00   ;   253,52 ;     
01.04.1999 00:00:00   ;   253,60 ;     
01.05.1999 00:00:00   ;   253,68 ;     
01.06.1999 00:00:00   ;   253,71 ;     
01.07.1999 00:00:00   ;   253,63 ;     
01.08.1999 00:00:00   ;   253,56 ;     
01.09.1999 00:00:00   ;   253,49 ;     
01.10.1999 00:00:00   ;   253,42 ;     
01.11.1999 00:00:00   ;   253,31 ;     
01.12.1999 00:00:00   ;   253,29 ;     
01.01.2000 00:00:00   ;   253,37 ;     
01.02.2000 00:00:00   ;   253,48 ;     
01.03.2000 00:00:00   ;   253,59 ;     
01.04.2000 00:00:00   ;   253,72 ;     
01.05.2000 00:00:00   ;   253,63 ;     
01.06.2000 00:00:00   ;   253,54 ;     
01.07.2000 00:00:00   ;   253,43 ;     
01.08.2000 00:00:00   ;   253,34 ;     
01.09.2000 00:00:00   ;   253,23 ;     
01.10.2000 00:00:00   ;   253,18 ;     
01.11.2000 00:00:00   ;   253,18 ;     
01.12.2000 00:00:00   ;   253,12 ;     
01.01.2001 00:00:00   ;   253,11 ;     
01.02.2001 00:00:00   ;   253,10 ;     
01.03.2001 00:00:00   ;   253,09 ;     
01.04.2001 00:00:00   ;   253,25 ;     
01.05.2001 00:00:00   ;   253,23 ;     
01.06.2001 00:00:00   ;   253,16 ;     
01.07.2001 00:00:00   ;   253,10 ;     
01.08.2001 00:00:00   ;   253,10 ;     
01.09.2001 00:00:00   ;   253,17 ;     
01.10.2001 00:00:00   ;   253,12 ;     
01.11.2001 00:00:00   ;   253,02 ;     
01.12.2001 00:00:00   ;   253,05 ;     
01.01.2002 00:00:00   ;   253,01 ;     
01.02.2002 00:00:00   ;   252,92 ;     
01.03.2002 00:00:00   ;   252,94 ;     
01.04.2002 00:00:00   ;   252,96 ;     
01.05.2002 00:00:00   ;   252,71 ;     
01.06.2002 00:00:00   ;   252,48 ;     
01.07.2002 00:00:00   ;   252,26 ;     
01.08.2002 00:00:00   ;   252,39 ;     
01.09.2002 00:00:00   ;   252,43 ;     
01.10.2002 00:00:00   ;   252,07 ;     
01.11.2002 00:00:00   ;   251,96 ;     
01.12.2002 00:00:00   ;   251,90 ;     
01.01.2003 00:00:00   ;   252,01 ;     
01.02.2003 00:00:00   ;   252,27 ;     
01.03.2003 00:00:00   ;   252,03 ;     
01.04.2003 00:00:00   ;   251,95 ;     
01.05.2003 00:00:00   ;   252,06 ;     
01.06.2003 00:00:00   ;   252,19 ;     
01.07.2003 00:00:00   ;   252,49 ;     
01.08.2003 00:00:00   ;   252,69 ;     
01.09.2003 00:00:00   ;   252,80 ;     
01.10.2003 00:00:00   ;   252,86 ;     
01.11.2003 00:00:00   ;   252,87 ;     
01.12.2003 00:00:00   ;   252,82 ;     
01.01.2004 00:00:00   ;   252,98 ;     
01.02.2004 00:00:00   ;   253,19 ;     
01.03.2004 00:00:00   ;   253,32 ;     
01.04.2004 00:00:00   ;   253,47 ;     
01.05.2004 00:00:00   ;   253,49 ;     
01.06.2004 00:00:00   ;   253,60 ;     
01.07.2004 00:00:00   ;   253,67 ;     
01.08.2004 00:00:00   ;   253,65 ;     
01.09.2004 00:00:00   ;   253,59 ;     
01.10.2004 00:00:00   ;   253,55 ;     
01.11.2004 00:00:00   ;   253,46 ;     
01.12.2004 00:00:00   ;   253,32 ;     
01.01.2005 00:00:00   ;   253,28 ;     
01.02.2005 00:00:00   ;   253,40 ;     
01.03.2005 00:00:00   ;   253,42 ;     
01.04.2005 00:00:00   ;   253,39 ;     
01.05.2005 00:00:00   ;   253,46 ;     
01.06.2005 00:00:00   ;   253,46 ;     
01.07.2005 00:00:00   ;   253,54 ;     
01.08.2005 00:00:00   ;   253,54 ;     
01.09.2005 00:00:00   ;   253,46 ;     
01.10.2005 00:00:00   ;   253,36 ;     
01.11.2005 00:00:00   ;   253,16 ;     
01.12.2005 00:00:00   ;   253,01 ;     
01.01.2006 00:00:00   ;   253,03 ;     
01.02.2006 00:00:00   ;   253,13 ;     
01.03.2006 00:00:00   ;   253,28 ;     
01.04.2006 00:00:00   ;   253,52 ;     
01.05.2006 00:00:00   ;   253,57 ;     
01.06.2006 00:00:00   ;   253,44 ;     
01.07.2006 00:00:00   ;   253,33 ;     
01.08.2006 00:00:00   ;   253,30 ;     
01.09.2006 00:00:00   ;   253,29 ;     
01.10.2006 00:00:00   ;   253,17 ;     
01.11.2006 00:00:00   ;   253,06 ;     
01.12.2006 00:00:00   ;   252,97 ;     
01.01.2007 00:00:00   ;   252,99 ;     
01.02.2007 00:00:00   ;   253,04 ;     
01.03.2007 00:00:00   ;   253,13 ;     
01.04.2007 00:00:00   ;   253,10 ;     
01.05.2007 00:00:00   ;   253,05 ;     
01.06.2007 00:00:00   ;   253,00 ;     
01.07.2007 00:00:00   ;   253,01 ;     
01.08.2007 00:00:00   ;   252,99 ;     
01.09.2007 00:00:00   ;   253,12 ;     
01.10.2007 00:00:00   ;   253,12 ;     
01.11.2007 00:00:00   ;   253,12 ;     
01.12.2007 00:00:00   ;   253,17 ;     
01.01.2008 00:00:00   ;   253,09 ;     
01.02.2008 00:00:00   ;   252,96 ;     
01.03.2008 00:00:00   ;   252,84 ;     
01.04.2008 00:00:00   ;   252,81 ;     
01.05.2008 00:00:00   ;   252,91 ;     
01.06.2008 00:00:00   ;   252,82 ;     
01.07.2008 00:00:00   ;   252,79 ;     
01.08.2008 00:00:00   ;   252,78 ;     
01.09.2008 00:00:00   ;   252,79 ;     
01.10.2008 00:00:00   ;   252,65 ;     
01.11.2008 00:00:00   ;   252,65 ;     
01.12.2008 00:00:00   ;   252,57 ;     
01.01.2009 00:00:00   ;   252,55 ;     
01.02.2009 00:00:00   ;   252,49 ;     
01.03.2009 00:00:00   ;   252,71 ;     
01.04.2009 00:00:00   ;   252,88 ;     
01.05.2009 00:00:00   ;   252,90 ;     
01.06.2009 00:00:00   ;   252,91 ;     
01.07.2009 00:00:00   ;   253,26 ;     
01.08.2009 00:00:00   ;   253,41 ;     
01.09.2009 00:00:00   ;   253,32 ;     
01.10.2009 00:00:00   ;   253,18 ;     
01.11.2009 00:00:00   ;   253,17 ;     
01.12.2009 00:00:00   ;   253,01 ;     
01.01.2010 00:00:00   ;   253,46 ;     
01.02.2010 00:00:00   ;   253,12 ;     
01.03.2010 00:00:00   ;   252,55 ;     
01.04.2010 00:00:00   ;   252,60 ;     
01.05.2010 00:00:00   ;   252,69 ;     
01.06.2010 00:00:00   ;   253,78 ;     
01.07.2010 00:00:00   ;   253,58 ;     
01.08.2010 00:00:00   ;   253,85 ;     
01.09.2010 00:00:00   ;   253,68 ;     
01.10.2010 00:00:00   ;   253,59 ;     
01.11.2010 00:00:00   ;   253,48 ;     
01.12.2010 00:00:00   ;   254,04 ;     
01.01.2011 00:00:00   ;   253,18 ;     
01.02.2011 00:00:00   ;   253,30 ;     
01.03.2011 00:00:00   ;   252,94 ;     
01.04.2011 00:00:00   ;   252,78 ;     
01.05.2011 00:00:00   ;   252,73 ;     
01.06.2011 00:00:00   ;   252,84 ;     
01.07.2011 00:00:00   ;   252,83 ;     
01.08.2011 00:00:00   ;   252,97 ;     
01.09.2011 00:00:00   ;   252,98 ;     
01.10.2011 00:00:00   ;   253,05 ;     
01.11.2011 00:00:00   ;   253,01 ;     
01.12.2011 00:00:00   ;   252,84 ;     
01.01.2012 00:00:00   ;   253,16 ;     
01.02.2012 00:00:00   ;   253,51 ;     
01.03.2012 00:00:00   ;   253,15 ;     
01.04.2012 00:00:00   ;   252,96 ;     
01.05.2012 00:00:00   ;   253,04 ;     
01.06.2012 00:00:00   ;   253,77 ;     
01.07.2012 00:00:00   ;   253,30 ;     
01.08.2012 00:00:00   ;   253,39 ;     
01.09.2012 00:00:00   ;   253,52 ;     
01.10.2012 00:00:00   ;   253,20 ;     
01.11.2012 00:00:00   ;   253,34 ;     
01.12.2012 00:00:00   ;   253,02 ;     
01.01.2013 00:00:00   ;   253,57 ;     
01.02.2013 00:00:00   ;   253,90 ;     
01.03.2013 00:00:00   ;   253,35 ;     
01.04.2013 00:00:00   ;   253,21 ;     
01.05.2013 00:00:00   ;   253,40 ;     
01.06.2013 00:00:00   ;   253,81 ;     
01.07.2013 00:00:00   ;   253,89 ;     
01.08.2013 00:00:00   ;   253,68 ;     
01.09.2013 00:00:00   ;   253,54 ;     
01.10.2013 00:00:00   ;   253,32 ;     
01.11.2013 00:00:00   ;   253,18 ;     
01.12.2013 00:00:00   ;   253,16 ;     
01.01.2014 00:00:00   ;   253,04 ;     
01.02.2014 00:00:00   ;   252,93 ;     
01.03.2014 00:00:00   ;   252,77 ;     
01.04.2014 00:00:00   ;   252,71 ;     
01.05.2014 00:00:00   ;   252,69 ;     
01.06.2014 00:00:00   ;   253,11 ;     
01.07.2014 00:00:00   ;   252,89 ;     
01.08.2014 00:00:00   ;   252,97 ;     
01.09.2014 00:00:00   ;   253,29 ;     
01.10.2014 00:00:00   ;   253,16 ;     
01.11.2014 00:00:00   ;   253,10 ;     
01.12.2014 00:00:00   ;   253,00 ;     
01.01.2015 00:00:00   ;   252,92 ;     
01.02.2015 00:00:00   ;   252,79 ;     
01.03.2015 00:00:00   ;   252,86 ;     
01.04.2015 00:00:00   ;   253,33 ;     
01.05.2015 00:00:00   ;   253,18 ;     
01.06.2015 00:00:00   ;   253,02 ;     
01.07.2015 00:00:00   ;   252,87 ;     
01.08.2015 00:00:00   ;   252,80 ;     
01.09.2015 00:00:00   ;   252,72 ;     
01.10.2015 00:00:00   ;   252,52 ;     
01.11.2015 00:00:00   ;   252,33 ;     
01.12.2015 00:00:00   ;   252,44 ;     
01.01.2016 00:00:00   ;   252,46 ;     
01.02.2016 00:00:00   ;   252,88 ;     
01.03.2016 00:00:00   ;   252,93 ;     
01.04.2016 00:00:00   ;   252,91 ;     
01.05.2016 00:00:00   ;   252,80 ;     
01.06.2016 00:00:00   ;   253,00 ;     
01.07.2016 00:00:00   ;   253,36 ;     
01.08.2016 00:00:00   ;   253,55 ;     
01.09.2016 00:00:00   ;   253,82 ;     
01.10.2016 00:00:00   ;   253,73 ;     
01.11.2016 00:00:00   ;   253,59 ;     
01.12.2016 00:00:00   ;   253,05 ;     
01.01.2017 00:00:00   ;   253,40 ;     
01.02.2017 00:00:00   ;   253,17 ;     
01.03.2017 00:00:00   ;   252,98 ;     
01.04.2017 00:00:00   ;   253,09 ;     
01.05.2017 00:00:00   ;   252,86 ;     
01.06.2017 00:00:00   ;   252,85 ;     
01.07.2017 00:00:00   ;   252,83 ;     
01.08.2017 00:00:00   ;   252,91 ;     
01.09.2017 00:00:00   ;   252,92 ;     
01.10.2017 00:00:00   ;   252,96 ;     
01.11.2017 00:00:00   ;   252,91 ;     
01.12.2017 00:00:00   ;   253,01 ;     
01.01.2018 00:00:00   ;   253,08 ;     
01.02.2018 00:00:00   ;   253,08 ;     
01.03.2018 00:00:00   ;   253,52 ;     
01.04.2018 00:00:00   ;   253,99 ;     
01.05.2018 00:00:00   ;   254,22 ;     
01.06.2018 00:00:00   ;   253,84 ;     
01.07.2018 00:00:00   ;   253,73 ;     
01.08.2018 00:00:00   ;   253,68 ;     
01.09.2018 00:00:00   ;   253,67 ;     
01.10.2018 00:00:00   ;Lücke     ;     
01.11.2018 00:00:00   ;Lücke     ;     
01.12.2018 00:00:00   ;Lücke     ;     
01.01.2019 00:00:00   ;   254,43 ;     
01.02.2019 00:00:00   ;   253,36 ;     
01.03.2019 00:00:00   ;   253,11 ;     
01.04.2019 00:00:00   ;   253,02 ;     
01.05.2019 00:00:00   ;   253,13 ;     
01.06.2019 00:00:00   ;   253,29 ;     
01.07.2019 00:00:00   ;   253,16 ;     
01.08.2019 00:00:00   ;   253,06 ;     
01.09.2019 00:00:00   ;   253,02 ;     
01.10.2019 00:00:00   ;   252,96 ;     
01.11.2019 00:00:00   ;   252,92 ;     
01.12.2019 00:00:00   ;   252,84 ;     
01.01.2020 00:00:00   ;   253,22 ;     
01.02.2020 00:00:00   ;   253,72 ;     
01.03.2020 00:00:00   ;Lücke     ;     
01.04.2020 00:00:00   ;Lücke     ;     
01.05.2020 00:00:00   ;   253,45 ;     
01.06.2020 00:00:00   ;   253,56 ;     
01.07.2020 00:00:00   ;   253,86 ;     
01.08.2020 00:00:00   ;   253,95 ;     
01.09.2020 00:00:00   ;   253,95 ;     
01.10.2020 00:00:00   ;   253,73 ;     
01.11.2020 00:00:00   ;   253,30 ;     
01.12.2020 00:00:00   ;   252,95 ;     
01.01.2021 00:00:00   ;Lücke         ; 
