Messstelle:                ;Mühlheim, Br 1.3
HZB-Nummer:                ;359521
HD-Nummer:                 ;HD4003331
DBMS-Nummer:               ;4003331
PorenGW-Gebiet:            ;060 Oberösterreichisches Inntal
Grundwasserkörper:         ;Unteres Inntal [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Privat
01.04.2019 00:00:00   ;   330,99 ;     
01.05.2019 00:00:00   ;   330,98 ;     
01.06.2019 00:00:00   ;   330,99 ;     
01.07.2019 00:00:00   ;   330,85 ;     
01.08.2019 00:00:00   ;   330,76 ;     
01.09.2019 00:00:00   ;   330,73 ;     
01.10.2019 00:00:00   ;   330,69 ;     
01.11.2019 00:00:00   ;   330,69 ;     
01.12.2019 00:00:00   ;   330,71 ;     
01.01.2020 00:00:00   ;   330,73 ;     
01.02.2020 00:00:00   ;   330,79 ;     
01.03.2020 00:00:00   ;   330,88 ;     
01.04.2020 00:00:00   ;   330,87 ;     
01.05.2020 00:00:00   ;   330,83 ;     
01.06.2020 00:00:00   ;   330,82 ;     
01.07.2020 00:00:00   ;   330,87 ;     
01.08.2020 00:00:00   ;   330,83 ;     
01.09.2020 00:00:00   ;   330,77 ;     
01.10.2020 00:00:00   ;   330,76 ;     
01.11.2020 00:00:00   ;   330,81 ;     
01.12.2020 00:00:00   ;   330,78 ;     
01.01.2021 00:00:00   ;   330,83 ;     
01.02.2021 00:00:00   ;   331,02 ;     
01.03.2021 00:00:00   ;   331,00 ;     
01.04.2021 00:00:00   ;   330,92 ;     
01.05.2021 00:00:00   ;   330,95 ;     
01.06.2021 00:00:00   ;   330,94 ;     
01.07.2021 00:00:00   ;   330,92 ;     
01.08.2021 00:00:00   ;   330,98 ;     
01.09.2021 00:00:00   ;   330,97 ;     
01.10.2021 00:00:00   ;   330,87 ;     
01.11.2021 00:00:00   ;   330,83 ;     
01.12.2021 00:00:00   ;   330,87 ;     
01.01.2022 00:00:00   ;Lücke         ; 
