Messstelle:                ;Schaumberg, Bl 2158.008
HZB-Nummer:                ;307165
HD-Nummer:                 ;2158.008
DBMS-Nummer:               ;4002059
Fremdnummer:               ;A133
PorenGW-Gebiet:            ;096 Südliches Eferdinger Becken
Grundwasserkörper:         ;Eferdinger Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
01.04.1975 00:00:00   ;Lücke     ;     
01.05.1975 00:00:00   ;   264,67 ;     
01.06.1975 00:00:00   ;   264,56 ;     
01.07.1975 00:00:00   ;   265,16 ;     
01.08.1975 00:00:00   ;   265,02 ;     
01.09.1975 00:00:00   ;   264,91 ;     
01.10.1975 00:00:00   ;   264,62 ;     
01.11.1975 00:00:00   ;   264,34 ;     
01.12.1975 00:00:00   ;   264,15 ;     
01.01.1976 00:00:00   ;   265,13 ;     
01.02.1976 00:00:00   ;   265,26 ;     
01.03.1976 00:00:00   ;   264,78 ;     
01.04.1976 00:00:00   ;   264,50 ;     
01.05.1976 00:00:00   ;   264,32 ;     
01.06.1976 00:00:00   ;   264,19 ;     
01.07.1976 00:00:00   ;   264,05 ;     
01.08.1976 00:00:00   ;   263,96 ;     
01.09.1976 00:00:00   ;   263,88 ;     
01.10.1976 00:00:00   ;   263,82 ;     
01.11.1976 00:00:00   ;   263,92 ;     
01.12.1976 00:00:00   ;   263,99 ;     
01.01.1977 00:00:00   ;   263,84 ;     
01.02.1977 00:00:00   ;   264,85 ;     
01.03.1977 00:00:00   ;   265,07 ;     
01.04.1977 00:00:00   ;   264,86 ;     
01.05.1977 00:00:00   ;   264,65 ;     
01.06.1977 00:00:00   ;   264,43 ;     
01.07.1977 00:00:00   ;   264,27 ;     
01.08.1977 00:00:00   ;   264,21 ;     
01.09.1977 00:00:00   ;   264,20 ;     
01.10.1977 00:00:00   ;   264,02 ;     
01.11.1977 00:00:00   ;   263,94 ;     
01.12.1977 00:00:00   ;   263,89 ;     
01.01.1978 00:00:00   ;   263,99 ;     
01.02.1978 00:00:00   ;   263,95 ;     
01.03.1978 00:00:00   ;   264,14 ;     
01.04.1978 00:00:00   ;   264,29 ;     
01.05.1978 00:00:00   ;   264,24 ;     
01.06.1978 00:00:00   ;   264,13 ;     
01.07.1978 00:00:00   ;   264,06 ;     
01.08.1978 00:00:00   ;   264,03 ;     
01.09.1978 00:00:00   ;   263,96 ;     
01.10.1978 00:00:00   ;   263,94 ;     
01.11.1978 00:00:00   ;   263,82 ;     
01.12.1978 00:00:00   ;   263,71 ;     
01.01.1979 00:00:00   ;   263,71 ;     
01.02.1979 00:00:00   ;   263,97 ;     
01.03.1979 00:00:00   ;   264,64 ;     
01.04.1979 00:00:00   ;   265,70 ;     
01.05.1979 00:00:00   ;   265,35 ;     
01.06.1979 00:00:00   ;   264,92 ;     
01.07.1979 00:00:00   ;   264,67 ;     
01.08.1979 00:00:00   ;   264,51 ;     
01.09.1979 00:00:00   ;   264,34 ;     
01.10.1979 00:00:00   ;   264,17 ;     
01.11.1979 00:00:00   ;   264,07 ;     
01.12.1979 00:00:00   ;   264,35 ;     
01.01.1980 00:00:00   ;   264,23 ;     
01.02.1980 00:00:00   ;   264,70 ;     
01.03.1980 00:00:00   ;   264,59 ;     
01.04.1980 00:00:00   ;   264,59 ;     
01.05.1980 00:00:00   ;   264,81 ;     
01.06.1980 00:00:00   ;   264,57 ;     
01.07.1980 00:00:00   ;   264,66 ;     
01.08.1980 00:00:00   ;   264,79 ;     
01.09.1980 00:00:00   ;   264,53 ;     
01.10.1980 00:00:00   ;   264,32 ;     
01.11.1980 00:00:00   ;   264,15 ;     
01.12.1980 00:00:00   ;   264,12 ;     
01.01.1981 00:00:00   ;   264,92 ;     
01.02.1981 00:00:00   ;   265,44 ;     
01.03.1981 00:00:00   ;   265,31 ;     
01.04.1981 00:00:00   ;   265,06 ;     
01.05.1981 00:00:00   ;   264,72 ;     
01.06.1981 00:00:00   ;   264,42 ;     
01.07.1981 00:00:00   ;   264,41 ;     
01.08.1981 00:00:00   ;   264,62 ;     
01.09.1981 00:00:00   ;   264,36 ;     
01.10.1981 00:00:00   ;   264,36 ;     
01.11.1981 00:00:00   ;   264,53 ;     
01.12.1981 00:00:00   ;   265,12 ;     
01.01.1982 00:00:00   ;   265,70 ;     
01.02.1982 00:00:00   ;   266,02 ;     
01.03.1982 00:00:00   ;   265,57 ;     
01.04.1982 00:00:00   ;   265,24 ;     
01.05.1982 00:00:00   ;   264,96 ;     
01.06.1982 00:00:00   ;   264,75 ;     
01.07.1982 00:00:00   ;   264,56 ;     
01.08.1982 00:00:00   ;   264,41 ;     
01.09.1982 00:00:00   ;   264,27 ;     
01.10.1982 00:00:00   ;   264,12 ;     
01.11.1982 00:00:00   ;   263,99 ;     
01.12.1982 00:00:00   ;   263,90 ;     
01.01.1983 00:00:00   ;   264,29 ;     
01.02.1983 00:00:00   ;   264,60 ;     
01.03.1983 00:00:00   ;   264,52 ;     
01.04.1983 00:00:00   ;   264,59 ;     
01.05.1983 00:00:00   ;   264,71 ;     
01.06.1983 00:00:00   ;   264,54 ;     
01.07.1983 00:00:00   ;   264,33 ;     
01.08.1983 00:00:00   ;   264,14 ;     
01.09.1983 00:00:00   ;   263,96 ;     
01.10.1983 00:00:00   ;   263,80 ;     
01.11.1983 00:00:00   ;   263,68 ;     
01.12.1983 00:00:00   ;   263,65 ;     
01.01.1984 00:00:00   ;   263,83 ;     
01.02.1984 00:00:00   ;   264,16 ;     
01.03.1984 00:00:00   ;   264,22 ;     
01.04.1984 00:00:00   ;   264,16 ;     
01.05.1984 00:00:00   ;   264,07 ;     
01.06.1984 00:00:00   ;   263,99 ;     
01.07.1984 00:00:00   ;   263,91 ;     
01.08.1984 00:00:00   ;   263,89 ;     
01.09.1984 00:00:00   ;   263,99 ;     
01.10.1984 00:00:00   ;   264,08 ;     
01.11.1984 00:00:00   ;   263,89 ;     
01.12.1984 00:00:00   ;   263,75 ;     
01.01.1985 00:00:00   ;   263,67 ;     
01.02.1985 00:00:00   ;   264,79 ;     
01.03.1985 00:00:00   ;   264,74 ;     
01.04.1985 00:00:00   ;   264,72 ;     
01.05.1985 00:00:00   ;   264,60 ;     
01.06.1985 00:00:00   ;   264,46 ;     
01.07.1985 00:00:00   ;   264,34 ;     
01.08.1985 00:00:00   ;   264,55 ;     
01.09.1985 00:00:00   ;   264,88 ;     
01.10.1985 00:00:00   ;   264,60 ;     
01.11.1985 00:00:00   ;   264,32 ;     
01.12.1985 00:00:00   ;   264,23 ;     
01.01.1986 00:00:00   ;   265,03 ;     
01.02.1986 00:00:00   ;   265,46 ;     
01.03.1986 00:00:00   ;   264,99 ;     
01.04.1986 00:00:00   ;   264,78 ;     
01.05.1986 00:00:00   ;   264,59 ;     
01.06.1986 00:00:00   ;   264,38 ;     
01.07.1986 00:00:00   ;   264,08 ;     
01.08.1986 00:00:00   ;   263,92 ;     
01.09.1986 00:00:00   ;   263,84 ;     
01.10.1986 00:00:00   ;   263,91 ;     
01.11.1986 00:00:00   ;   264,42 ;     
01.12.1986 00:00:00   ;   264,35 ;     
01.01.1987 00:00:00   ;   264,91 ;     
01.02.1987 00:00:00   ;   264,96 ;     
01.03.1987 00:00:00   ;   265,11 ;     
01.04.1987 00:00:00   ;   265,17 ;     
01.05.1987 00:00:00   ;   265,02 ;     
01.06.1987 00:00:00   ;   264,92 ;     
01.07.1987 00:00:00   ;   264,81 ;     
01.08.1987 00:00:00   ;   264,65 ;     
01.09.1987 00:00:00   ;   264,50 ;     
01.10.1987 00:00:00   ;   264,31 ;     
01.11.1987 00:00:00   ;   264,10 ;     
01.12.1987 00:00:00   ;   264,30 ;     
01.01.1988 00:00:00   ;   264,49 ;     
01.02.1988 00:00:00   ;   264,47 ;     
01.03.1988 00:00:00   ;   265,15 ;     
01.04.1988 00:00:00   ;   266,03 ;     
01.05.1988 00:00:00   ;   265,37 ;     
01.06.1988 00:00:00   ;   264,96 ;     
01.07.1988 00:00:00   ;   264,69 ;     
01.08.1988 00:00:00   ;   264,46 ;     
01.09.1988 00:00:00   ;   264,10 ;     
01.10.1988 00:00:00   ;   264,00 ;     
01.11.1988 00:00:00   ;   264,16 ;     
01.12.1988 00:00:00   ;   264,81 ;     
01.01.1989 00:00:00   ;   264,89 ;     
01.02.1989 00:00:00   ;   264,80 ;     
01.03.1989 00:00:00   ;   264,78 ;     
01.04.1989 00:00:00   ;   264,71 ;     
01.05.1989 00:00:00   ;   264,62 ;     
01.06.1989 00:00:00   ;   264,51 ;     
01.07.1989 00:00:00   ;   264,43 ;     
01.08.1989 00:00:00   ;   264,41 ;     
01.09.1989 00:00:00   ;   264,33 ;     
01.10.1989 00:00:00   ;   264,26 ;     
01.11.1989 00:00:00   ;   264,19 ;     
01.12.1989 00:00:00   ;   264,18 ;     
01.01.1990 00:00:00   ;   264,39 ;     
01.02.1990 00:00:00   ;   264,54 ;     
01.03.1990 00:00:00   ;   264,66 ;     
01.04.1990 00:00:00   ;   264,56 ;     
01.05.1990 00:00:00   ;   264,53 ;     
01.06.1990 00:00:00   ;   264,46 ;     
01.07.1990 00:00:00   ;   264,42 ;     
01.08.1990 00:00:00   ;   264,26 ;     
01.09.1990 00:00:00   ;   264,13 ;     
01.10.1990 00:00:00   ;   264,13 ;     
01.11.1990 00:00:00   ;   264,28 ;     
01.12.1990 00:00:00   ;   264,16 ;     
01.01.1991 00:00:00   ;   264,28 ;     
01.02.1991 00:00:00   ;   264,12 ;     
01.03.1991 00:00:00   ;   264,17 ;     
01.04.1991 00:00:00   ;   264,14 ;     
01.05.1991 00:00:00   ;   264,11 ;     
01.06.1991 00:00:00   ;   264,11 ;     
01.07.1991 00:00:00   ;   264,23 ;     
01.08.1991 00:00:00   ;   264,29 ;     
01.09.1991 00:00:00   ;   264,11 ;     
01.10.1991 00:00:00   ;   264,00 ;     
01.11.1991 00:00:00   ;   264,02 ;     
01.12.1991 00:00:00   ;   264,09 ;     
01.01.1992 00:00:00   ;   264,27 ;     
01.02.1992 00:00:00   ;   264,29 ;     
01.03.1992 00:00:00   ;   264,38 ;     
01.04.1992 00:00:00   ;   264,53 ;     
01.05.1992 00:00:00   ;   264,43 ;     
01.06.1992 00:00:00   ;   264,28 ;     
01.07.1992 00:00:00   ;   264,15 ;     
01.08.1992 00:00:00   ;   264,02 ;     
01.09.1992 00:00:00   ;   263,95 ;     
01.10.1992 00:00:00   ;   263,92 ;     
01.11.1992 00:00:00   ;   264,08 ;     
01.12.1992 00:00:00   ;   264,36 ;     
01.01.1993 00:00:00   ;   264,28 ;     
01.02.1993 00:00:00   ;   264,25 ;     
01.03.1993 00:00:00   ;   264,41 ;     
01.04.1993 00:00:00   ;   264,54 ;     
01.05.1993 00:00:00   ;   264,38 ;     
01.06.1993 00:00:00   ;   264,26 ;     
01.07.1993 00:00:00   ;   264,25 ;     
01.08.1993 00:00:00   ;   264,24 ;     
01.09.1993 00:00:00   ;   264,30 ;     
01.10.1993 00:00:00   ;   264,25 ;     
01.11.1993 00:00:00   ;   264,13 ;     
01.12.1993 00:00:00   ;   264,20 ;     
01.01.1994 00:00:00   ;   264,49 ;     
01.02.1994 00:00:00   ;   264,46 ;     
01.03.1994 00:00:00   ;   264,46 ;     
01.04.1994 00:00:00   ;   264,91 ;     
01.05.1994 00:00:00   ;   264,88 ;     
01.06.1994 00:00:00   ;   264,67 ;     
01.07.1994 00:00:00   ;   264,41 ;     
01.08.1994 00:00:00   ;   264,18 ;     
01.09.1994 00:00:00   ;   264,06 ;     
01.10.1994 00:00:00   ;   263,97 ;     
01.11.1994 00:00:00   ;   263,94 ;     
01.12.1994 00:00:00   ;   263,89 ;     
01.01.1995 00:00:00   ;   264,04 ;     
01.02.1995 00:00:00   ;   264,49 ;     
01.03.1995 00:00:00   ;   264,57 ;     
01.04.1995 00:00:00   ;   264,82 ;     
01.05.1995 00:00:00   ;   264,62 ;     
01.06.1995 00:00:00   ;   264,52 ;     
01.07.1995 00:00:00   ;   264,41 ;     
01.08.1995 00:00:00   ;   264,23 ;     
01.09.1995 00:00:00   ;   264,45 ;     
01.10.1995 00:00:00   ;   264,23 ;     
01.11.1995 00:00:00   ;   264,35 ;     
01.12.1995 00:00:00   ;   264,35 ;     
01.01.1996 00:00:00   ;   264,28 ;     
01.02.1996 00:00:00   ;   264,10 ;     
01.03.1996 00:00:00   ;   264,10 ;     
01.04.1996 00:00:00   ;   264,19 ;     
01.05.1996 00:00:00   ;   264,44 ;     
01.06.1996 00:00:00   ;   264,61 ;     
01.07.1996 00:00:00   ;   264,43 ;     
01.08.1996 00:00:00   ;   264,30 ;     
01.09.1996 00:00:00   ;   264,20 ;     
01.10.1996 00:00:00   ;   264,15 ;     
01.11.1996 00:00:00   ;   264,17 ;     
01.12.1996 00:00:00   ;   264,05 ;     
01.01.1997 00:00:00   ;   263,92 ;     
01.02.1997 00:00:00   ;   264,08 ;     
01.03.1997 00:00:00   ;   264,35 ;     
01.04.1997 00:00:00   ;   264,46 ;     
01.05.1997 00:00:00   ;   264,40 ;     
01.06.1997 00:00:00   ;   264,22 ;     
01.07.1997 00:00:00   ;   264,49 ;     
01.08.1997 00:00:00   ;   264,52 ;     
01.09.1997 00:00:00   ;   264,33 ;     
01.10.1997 00:00:00   ;   264,21 ;     
01.11.1997 00:00:00   ;   264,06 ;     
01.12.1997 00:00:00   ;   264,22 ;     
01.01.1998 00:00:00   ;   264,17 ;     
01.02.1998 00:00:00   ;   264,07 ;     
01.03.1998 00:00:00   ;   264,14 ;     
01.04.1998 00:00:00   ;   264,14 ;     
01.05.1998 00:00:00   ;   264,07 ;     
01.06.1998 00:00:00   ;   264,08 ;     
01.07.1998 00:00:00   ;   264,11 ;     
01.08.1998 00:00:00   ;   264,06 ;     
01.09.1998 00:00:00   ;   264,14 ;     
01.10.1998 00:00:00   ;   264,21 ;     
01.11.1998 00:00:00   ;   264,50 ;     
01.12.1998 00:00:00   ;   264,37 ;     
01.01.1999 00:00:00   ;   264,37 ;     
01.02.1999 00:00:00   ;   264,63 ;     
01.03.1999 00:00:00   ;   265,06 ;     
01.04.1999 00:00:00   ;   264,74 ;     
01.05.1999 00:00:00   ;   264,53 ;     
01.06.1999 00:00:00   ;   264,40 ;     
01.07.1999 00:00:00   ;   264,30 ;     
01.08.1999 00:00:00   ;   264,14 ;     
01.09.1999 00:00:00   ;   264,02 ;     
01.10.1999 00:00:00   ;   263,89 ;     
01.11.1999 00:00:00   ;   263,79 ;     
01.12.1999 00:00:00   ;   263,72 ;     
01.01.2000 00:00:00   ;   263,88 ;     
01.02.2000 00:00:00   ;   264,58 ;     
01.03.2000 00:00:00   ;   264,84 ;     
01.04.2000 00:00:00   ;   265,20 ;     
01.05.2000 00:00:00   ;   264,73 ;     
01.06.2000 00:00:00   ;   264,44 ;     
01.07.2000 00:00:00   ;   264,23 ;     
01.08.2000 00:00:00   ;   264,15 ;     
01.09.2000 00:00:00   ;   264,02 ;     
01.10.2000 00:00:00   ;   263,97 ;     
01.11.2000 00:00:00   ;   263,81 ;     
01.12.2000 00:00:00   ;   263,72 ;     
01.01.2001 00:00:00   ;   263,62 ;     
01.02.2001 00:00:00   ;   263,73 ;     
01.03.2001 00:00:00   ;   264,00 ;     
01.04.2001 00:00:00   ;   264,47 ;     
01.05.2001 00:00:00   ;   264,42 ;     
01.06.2001 00:00:00   ;   264,34 ;     
01.07.2001 00:00:00   ;   264,18 ;     
01.08.2001 00:00:00   ;   264,03 ;     
01.09.2001 00:00:00   ;   264,00 ;     
01.10.2001 00:00:00   ;   263,91 ;     
01.11.2001 00:00:00   ;   263,78 ;     
01.12.2001 00:00:00   ;   263,78 ;     
01.01.2002 00:00:00   ;   264,22 ;     
01.02.2002 00:00:00   ;   264,67 ;     
01.03.2002 00:00:00   ;   265,30 ;     
01.04.2002 00:00:00   ;   265,15 ;     
01.05.2002 00:00:00   ;   264,77 ;     
01.06.2002 00:00:00   ;   264,53 ;     
01.07.2002 00:00:00   ;   264,40 ;     
01.08.2002 00:00:00   ;   265,02 ;     
01.09.2002 00:00:00   ;   264,87 ;     
01.10.2002 00:00:00   ;   264,79 ;     
01.11.2002 00:00:00   ;   265,13 ;     
01.12.2002 00:00:00   ;   265,01 ;     
01.01.2003 00:00:00   ;   265,26 ;     
01.02.2003 00:00:00   ;   264,97 ;     
01.03.2003 00:00:00   ;   264,79 ;     
01.04.2003 00:00:00   ;   264,65 ;     
01.05.2003 00:00:00   ;   264,55 ;     
01.06.2003 00:00:00   ;   264,43 ;     
01.07.2003 00:00:00   ;   264,30 ;     
01.08.2003 00:00:00   ;   264,18 ;     
01.09.2003 00:00:00   ;   264,04 ;     
01.10.2003 00:00:00   ;   264,02 ;     
01.11.2003 00:00:00   ;   263,89 ;     
01.12.2003 00:00:00   ;   263,81 ;     
01.01.2004 00:00:00   ;   264,17 ;     
01.02.2004 00:00:00   ;   264,40 ;     
01.03.2004 00:00:00   ;   264,32 ;     
01.04.2004 00:00:00   ;   264,36 ;     
01.05.2004 00:00:00   ;   264,28 ;     
01.06.2004 00:00:00   ;   264,40 ;     
01.07.2004 00:00:00   ;   264,30 ;     
01.08.2004 00:00:00   ;   264,17 ;     
01.09.2004 00:00:00   ;   264,04 ;     
01.10.2004 00:00:00   ;   263,99 ;     
01.11.2004 00:00:00   ;   263,91 ;     
01.12.2004 00:00:00   ;   263,77 ;     
01.01.2005 00:00:00   ;   263,77 ;     
01.02.2005 00:00:00   ;   264,24 ;     
01.03.2005 00:00:00   ;   264,58 ;     
01.04.2005 00:00:00   ;   264,59 ;     
01.05.2005 00:00:00   ;   264,59 ;     
01.06.2005 00:00:00   ;   264,47 ;     
01.07.2005 00:00:00   ;   264,39 ;     
01.08.2005 00:00:00   ;   264,29 ;     
01.09.2005 00:00:00   ;   264,21 ;     
01.10.2005 00:00:00   ;   264,09 ;     
01.11.2005 00:00:00   ;   263,91 ;     
01.12.2005 00:00:00   ;   263,81 ;     
01.01.2006 00:00:00   ;   263,70 ;     
01.02.2006 00:00:00   ;   263,70 ;     
01.03.2006 00:00:00   ;   264,26 ;     
01.04.2006 00:00:00   ;   265,25 ;     
01.05.2006 00:00:00   ;   265,05 ;     
01.06.2006 00:00:00   ;   264,89 ;     
01.07.2006 00:00:00   ;   264,67 ;     
01.08.2006 00:00:00   ;   264,49 ;     
01.09.2006 00:00:00   ;   264,33 ;     
01.10.2006 00:00:00   ;   264,16 ;     
01.11.2006 00:00:00   ;   264,04 ;     
01.12.2006 00:00:00   ;   263,92 ;     
01.01.2007 00:00:00   ;   263,95 ;     
01.02.2007 00:00:00   ;   264,14 ;     
01.03.2007 00:00:00   ;   264,25 ;     
01.04.2007 00:00:00   ;   264,19 ;     
01.05.2007 00:00:00   ;   264,15 ;     
01.06.2007 00:00:00   ;   264,08 ;     
01.07.2007 00:00:00   ;   264,00 ;     
01.08.2007 00:00:00   ;   263,89 ;     
01.09.2007 00:00:00   ;   263,93 ;     
01.10.2007 00:00:00   ;   263,82 ;     
01.11.2007 00:00:00   ;   263,99 ;     
01.12.2007 00:00:00   ;   264,21 ;     
01.01.2008 00:00:00   ;   264,10 ;     
01.02.2008 00:00:00   ;   264,04 ;     
01.03.2008 00:00:00   ;   264,16 ;     
01.04.2008 00:00:00   ;   264,32 ;     
01.05.2008 00:00:00   ;   264,23 ;     
01.06.2008 00:00:00   ;   264,11 ;     
01.07.2008 00:00:00   ;   264,00 ;     
01.08.2008 00:00:00   ;   263,93 ;     
01.09.2008 00:00:00   ;   263,86 ;     
01.10.2008 00:00:00   ;   263,76 ;     
01.11.2008 00:00:00   ;   263,70 ;     
01.12.2008 00:00:00   ;   263,68 ;     
01.01.2009 00:00:00   ;   263,61 ;     
01.02.2009 00:00:00   ;   263,59 ;     
01.03.2009 00:00:00   ;   264,23 ;     
01.04.2009 00:00:00   ;   264,40 ;     
01.05.2009 00:00:00   ;   264,23 ;     
01.06.2009 00:00:00   ;   264,31 ;     
01.07.2009 00:00:00   ;   264,59 ;     
01.08.2009 00:00:00   ;   264,41 ;     
01.09.2009 00:00:00   ;   264,24 ;     
01.10.2009 00:00:00   ;   264,07 ;     
01.11.2009 00:00:00   ;   263,91 ;     
01.12.2009 00:00:00   ;   263,81 ;     
01.01.2010 00:00:00   ;   263,68 ;     
01.02.2010 00:00:00   ;   263,62 ;     
01.03.2010 00:00:00   ;   263,87 ;     
01.04.2010 00:00:00   ;   264,05 ;     
01.05.2010 00:00:00   ;   264,12 ;     
01.06.2010 00:00:00   ;   264,12 ;     
01.07.2010 00:00:00   ;   264,11 ;     
01.08.2010 00:00:00   ;   264,20 ;     
01.09.2010 00:00:00   ;   264,07 ;     
01.10.2010 00:00:00   ;   263,84 ;     
01.11.2010 00:00:00   ;   263,75 ;     
01.12.2010 00:00:00   ;   263,74 ;     
01.01.2011 00:00:00   ;   264,03 ;     
01.02.2011 00:00:00   ;   264,09 ;     
01.03.2011 00:00:00   ;   264,06 ;     
01.04.2011 00:00:00   ;   264,04 ;     
01.05.2011 00:00:00   ;   264,00 ;     
01.06.2011 00:00:00   ;   263,98 ;     
01.07.2011 00:00:00   ;   263,93 ;     
01.08.2011 00:00:00   ;   263,90 ;     
01.09.2011 00:00:00   ;   263,83 ;     
01.10.2011 00:00:00   ;   263,89 ;     
01.11.2011 00:00:00   ;   263,74 ;     
01.12.2011 00:00:00   ;   263,69 ;     
01.01.2012 00:00:00   ;   264,38 ;     
01.02.2012 00:00:00   ;   264,56 ;     
01.03.2012 00:00:00   ;   264,35 ;     
01.04.2012 00:00:00   ;   264,13 ;     
01.05.2012 00:00:00   ;   264,01 ;     
01.06.2012 00:00:00   ;   264,05 ;     
01.07.2012 00:00:00   ;   264,04 ;     
01.08.2012 00:00:00   ;   263,92 ;     
01.09.2012 00:00:00   ;   263,81 ;     
01.10.2012 00:00:00   ;   263,75 ;     
01.11.2012 00:00:00   ;   263,57 ;     
01.12.2012 00:00:00   ;   263,59 ;     
01.01.2013 00:00:00   ;   263,95 ;     
01.02.2013 00:00:00   ;   264,29 ;     
01.03.2013 00:00:00   ;   264,17 ;     
01.04.2013 00:00:00   ;   264,05 ;     
01.05.2013 00:00:00   ;   263,95 ;     
01.06.2013 00:00:00   ;   264,50 ;     
01.07.2013 00:00:00   ;   264,32 ;     
01.08.2013 00:00:00   ;   264,14 ;     
01.09.2013 00:00:00   ;   263,88 ;     
01.10.2013 00:00:00   ;   263,94 ;     
01.11.2013 00:00:00   ;   263,92 ;     
01.12.2013 00:00:00   ;   263,76 ;     
01.01.2014 00:00:00   ;   263,62 ;     
01.02.2014 00:00:00   ;   263,55 ;     
01.03.2014 00:00:00   ;   263,51 ;     
01.04.2014 00:00:00   ;   263,50 ;     
01.05.2014 00:00:00   ;   263,54 ;     
01.06.2014 00:00:00   ;   263,63 ;     
01.07.2014 00:00:00   ;   263,60 ;     
01.08.2014 00:00:00   ;   263,65 ;     
01.09.2014 00:00:00   ;   263,65 ;     
01.10.2014 00:00:00   ;   263,68 ;     
01.11.2014 00:00:00   ;   263,69 ;     
01.12.2014 00:00:00   ;   263,61 ;     
01.01.2015 00:00:00   ;   263,78 ;     
01.02.2015 00:00:00   ;   263,73 ;     
01.03.2015 00:00:00   ;   263,74 ;     
01.04.2015 00:00:00   ;   263,86 ;     
01.05.2015 00:00:00   ;   263,95 ;     
01.06.2015 00:00:00   ;   264,01 ;     
01.07.2015 00:00:00   ;   263,92 ;     
01.08.2015 00:00:00   ;   263,73 ;     
01.09.2015 00:00:00   ;   263,58 ;     
01.10.2015 00:00:00   ;   263,49 ;     
01.11.2015 00:00:00   ;   263,45 ;     
01.12.2015 00:00:00   ;   263,49 ;     
01.01.2016 00:00:00   ;   263,41 ;     
01.02.2016 00:00:00   ;   263,84 ;     
01.03.2016 00:00:00   ;   263,98 ;     
01.04.2016 00:00:00   ;   263,92 ;     
01.05.2016 00:00:00   ;   263,94 ;     
01.06.2016 00:00:00   ;   264,22 ;     
01.07.2016 00:00:00   ;   264,25 ;     
01.08.2016 00:00:00   ;   264,14 ;     
01.09.2016 00:00:00   ;   264,05 ;     
01.10.2016 00:00:00   ;   263,97 ;     
01.11.2016 00:00:00   ;   263,87 ;     
01.12.2016 00:00:00   ;   263,73 ;     
01.01.2017 00:00:00   ;   263,56 ;     
01.02.2017 00:00:00   ;   263,63 ;     
01.03.2017 00:00:00   ;   264,07 ;     
01.04.2017 00:00:00   ;   264,16 ;     
01.05.2017 00:00:00   ;   264,22 ;     
01.06.2017 00:00:00   ;   264,32 ;     
01.07.2017 00:00:00   ;   264,19 ;     
01.08.2017 00:00:00   ;   264,02 ;     
01.09.2017 00:00:00   ;   263,91 ;     
01.10.2017 00:00:00   ;   263,86 ;     
01.11.2017 00:00:00   ;   263,76 ;     
01.12.2017 00:00:00   ;   263,80 ;     
