Messstelle:                ;Eisenzicken, Tbl 18
HZB-Nummer:                ;353615
HD-Nummer:                 ;
DBMS-Nummer:               ;1002493
PorenGW-Gebiet:            ;975 Steirisch Pannonisches Becken
Grundwasserkörper:         ;Gruppe TGWK Steirisches u. Pannonisches Becken [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
01.11.2020 00:00:00   ;   297,18 ;     
01.12.2020 00:00:00   ;   297,25 ;     
01.01.2021 00:00:00   ;   297,45 ;     
01.02.2021 00:00:00   ;   297,46 ;     
01.03.2021 00:00:00   ;   297,43 ;     
01.04.2021 00:00:00   ;   297,40 ;     
01.05.2021 00:00:00   ;   297,41 ;     
01.06.2021 00:00:00   ;   297,40 ;     
01.07.2021 00:00:00   ;   297,31 ;     
01.08.2021 00:00:00   ;   297,23 ;     
01.09.2021 00:00:00   ;   297,15 ;     
01.10.2021 00:00:00   ;   297,11 ;     
01.11.2021 00:00:00   ;   297,11 ;     
01.12.2021 00:00:00   ;Lücke         ; 
