Messstelle:                ;Radenthein, Bl 661
HZB-Nummer:                ;351841
HD-Nummer:                 ;
DBMS-Nummer:               ;2002381
PorenGW-Gebiet:            ;449 Radenthein
Grundwasserkörper:         ;Gruppe Zentralzone [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
01.05.2016 00:00:00   ;   664,83 ;     
01.06.2016 00:00:00   ;   664,92 ;     
01.07.2016 00:00:00   ;   664,93 ;     
01.08.2016 00:00:00   ;   664,92 ;     
01.09.2016 00:00:00   ;   664,85 ;     
01.10.2016 00:00:00   ;   664,80 ;     
01.11.2016 00:00:00   ;   664,83 ;     
01.12.2016 00:00:00   ;   664,76 ;     
01.01.2017 00:00:00   ;   664,73 ;     
01.02.2017 00:00:00   ;   664,72 ;     
01.03.2017 00:00:00   ;   664,85 ;     
01.04.2017 00:00:00   ;   664,90 ;     
01.05.2017 00:00:00   ;   664,96 ;     
01.06.2017 00:00:00   ;   664,91 ;     
01.07.2017 00:00:00   ;   664,89 ;     
01.08.2017 00:00:00   ;   664,99 ;     
01.09.2017 00:00:00   ;   665,18 ;     
01.10.2017 00:00:00   ;   664,91 ;     
01.11.2017 00:00:00   ;   664,87 ;     
01.12.2017 00:00:00   ;   664,99 ;     
01.01.2018 00:00:00   ;   665,03 ;     
01.02.2018 00:00:00   ;   664,92 ;     
01.03.2018 00:00:00   ;   664,94 ;     
01.04.2018 00:00:00   ;   665,22 ;     
01.05.2018 00:00:00   ;   665,18 ;     
01.06.2018 00:00:00   ;   665,00 ;     
01.07.2018 00:00:00   ;   664,94 ;     
01.08.2018 00:00:00   ;   664,91 ;     
01.09.2018 00:00:00   ;   664,96 ;     
01.10.2018 00:00:00   ;   664,88 ;     
01.11.2018 00:00:00   ;   664,92 ;     
01.12.2018 00:00:00   ;   664,87 ;     
01.01.2019 00:00:00   ;   664,82 ;     
01.02.2019 00:00:00   ;   664,89 ;     
01.03.2019 00:00:00   ;   664,84 ;     
01.04.2019 00:00:00   ;   664,89 ;     
01.05.2019 00:00:00   ;   664,92 ;     
01.06.2019 00:00:00   ;   664,93 ;     
01.07.2019 00:00:00   ;   664,86 ;     
01.08.2019 00:00:00   ;   664,82 ;     
01.09.2019 00:00:00   ;   664,86 ;     
01.10.2019 00:00:00   ;   664,81 ;     
01.11.2019 00:00:00   ;   665,44 ;     
01.12.2019 00:00:00   ;   665,18 ;     
01.01.2020 00:00:00   ;   664,98 ;     
01.02.2020 00:00:00   ;   664,92 ;     
01.03.2020 00:00:00   ;   664,87 ;     
01.04.2020 00:00:00   ;   664,91 ;     
01.05.2020 00:00:00   ;   664,91 ;     
01.06.2020 00:00:00   ;   664,86 ;     
01.07.2020 00:00:00   ;   664,87 ;     
01.08.2020 00:00:00   ;   664,89 ;     
01.09.2020 00:00:00   ;   664,95 ;     
01.10.2020 00:00:00   ;   664,89 ;     
01.11.2020 00:00:00   ;   664,86 ;     
01.12.2020 00:00:00   ;   665,01 ;     
01.01.2021 00:00:00   ;   664,85 ;     
01.02.2021 00:00:00   ;   664,96 ;     
01.03.2021 00:00:00   ;   664,91 ;     
01.04.2021 00:00:00   ;   664,82 ;     
01.05.2021 00:00:00   ;   664,92 ;     
01.06.2021 00:00:00   ;   664,97 ;     
01.07.2021 00:00:00   ;Lücke     ;     
01.08.2021 00:00:00   ;Lücke     ;     
01.09.2021 00:00:00   ;Lücke     ;     
01.10.2021 00:00:00   ;Lücke     ;     
01.11.2021 00:00:00   ;Lücke     ;     
01.12.2021 00:00:00   ;Lücke     ;     
01.01.2022 00:00:00   ;Lücke         ; 
