Messstelle:                ;Obere Fellach, Bl 613
HZB-Nummer:                ;351676
HD-Nummer:                 ;
DBMS-Nummer:               ;2002316
PorenGW-Gebiet:            ;415 Unteres Drautal
Grundwasserkörper:         ;Drautal [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;Verbund Hydro Power AG
01.05.2005 00:00:00   ;   494,15 ;     
01.06.2005 00:00:00   ;   494,12 ;     
01.07.2005 00:00:00   ;   494,18 ;     
01.08.2005 00:00:00   ;   494,19 ;     
01.09.2005 00:00:00   ;   494,21 ;     
01.10.2005 00:00:00   ;   494,36 ;     
01.11.2005 00:00:00   ;   494,24 ;     
01.12.2005 00:00:00   ;   494,21 ;     
01.01.2006 00:00:00   ;   494,17 ;     
01.02.2006 00:00:00   ;   494,16 ;     
01.03.2006 00:00:00   ;   494,27 ;     
01.04.2006 00:00:00   ;   494,50 ;     
01.05.2006 00:00:00   ;   494,47 ;     
01.06.2006 00:00:00   ;   494,41 ;     
01.07.2006 00:00:00   ;   494,30 ;     
01.08.2006 00:00:00   ;   494,24 ;     
01.09.2006 00:00:00   ;   494,18 ;     
01.10.2006 00:00:00   ;   494,13 ;     
01.11.2006 00:00:00   ;   494,07 ;     
01.12.2006 00:00:00   ;   494,10 ;     
01.01.2007 00:00:00   ;   494,09 ;     
01.02.2007 00:00:00   ;   494,06 ;     
01.03.2007 00:00:00   ;   494,09 ;     
01.04.2007 00:00:00   ;   494,14 ;     
01.05.2007 00:00:00   ;   494,12 ;     
01.06.2007 00:00:00   ;   494,11 ;     
01.07.2007 00:00:00   ;   494,10 ;     
01.08.2007 00:00:00   ;   494,11 ;     
01.09.2007 00:00:00   ;   494,16 ;     
01.10.2007 00:00:00   ;   494,12 ;     
01.11.2007 00:00:00   ;   494,11 ;     
01.12.2007 00:00:00   ;   494,08 ;     
01.01.2008 00:00:00   ;   494,08 ;     
01.02.2008 00:00:00   ;   494,09 ;     
01.03.2008 00:00:00   ;   494,09 ;     
01.04.2008 00:00:00   ;   494,12 ;     
01.05.2008 00:00:00   ;   494,13 ;     
01.06.2008 00:00:00   ;   494,24 ;     
01.07.2008 00:00:00   ;   494,28 ;     
01.08.2008 00:00:00   ;   494,28 ;     
01.09.2008 00:00:00   ;   494,17 ;     
01.10.2008 00:00:00   ;   494,19 ;     
01.11.2008 00:00:00   ;   494,22 ;     
01.12.2008 00:00:00   ;   494,40 ;     
01.01.2009 00:00:00   ;   494,40 ;     
01.02.2009 00:00:00   ;   494,37 ;     
01.03.2009 00:00:00   ;   494,40 ;     
01.04.2009 00:00:00   ;   494,42 ;     
01.05.2009 00:00:00   ;   494,42 ;     
01.06.2009 00:00:00   ;   494,39 ;     
01.07.2009 00:00:00   ;   494,29 ;     
01.08.2009 00:00:00   ;   494,24 ;     
01.09.2009 00:00:00   ;   494,27 ;     
01.10.2009 00:00:00   ;   494,19 ;     
01.11.2009 00:00:00   ;   494,19 ;     
01.12.2009 00:00:00   ;   494,23 ;     
01.01.2010 00:00:00   ;   494,28 ;     
01.02.2010 00:00:00   ;   494,19 ;     
01.03.2010 00:00:00   ;   494,26 ;     
01.04.2010 00:00:00   ;   494,26 ;     
01.05.2010 00:00:00   ;   494,26 ;     
01.06.2010 00:00:00   ;   494,24 ;     
01.07.2010 00:00:00   ;   494,17 ;     
01.08.2010 00:00:00   ;   494,15 ;     
01.09.2010 00:00:00   ;   494,22 ;     
01.10.2010 00:00:00   ;   494,24 ;     
01.11.2010 00:00:00   ;   494,39 ;     
01.12.2010 00:00:00   ;   494,51 ;     
01.01.2011 00:00:00   ;   494,43 ;     
01.02.2011 00:00:00   ;   494,32 ;     
01.03.2011 00:00:00   ;   494,22 ;     
01.04.2011 00:00:00   ;   494,16 ;     
01.05.2011 00:00:00   ;   494,10 ;     
01.06.2011 00:00:00   ;   494,18 ;     
01.07.2011 00:00:00   ;   494,16 ;     
01.08.2011 00:00:00   ;   494,14 ;     
01.09.2011 00:00:00   ;   494,13 ;     
01.10.2011 00:00:00   ;   494,18 ;     
01.11.2011 00:00:00   ;   494,17 ;     
01.12.2011 00:00:00   ;   494,18 ;     
01.01.2012 00:00:00   ;   494,16 ;     
01.02.2012 00:00:00   ;   494,12 ;     
01.03.2012 00:00:00   ;   494,12 ;     
01.04.2012 00:00:00   ;   494,13 ;     
01.05.2012 00:00:00   ;   494,16 ;     
01.06.2012 00:00:00   ;   494,16 ;     
01.07.2012 00:00:00   ;   494,20 ;     
01.08.2012 00:00:00   ;   494,21 ;     
01.09.2012 00:00:00   ;   494,20 ;     
01.10.2012 00:00:00   ;   494,27 ;     
01.11.2012 00:00:00   ;   494,60 ;     
01.12.2012 00:00:00   ;   494,57 ;     
01.01.2013 00:00:00   ;   494,40 ;     
01.02.2013 00:00:00   ;   494,34 ;     
01.03.2013 00:00:00   ;   494,46 ;     
01.04.2013 00:00:00   ;   494,56 ;     
01.05.2013 00:00:00   ;   494,58 ;     
01.06.2013 00:00:00   ;   494,53 ;     
01.07.2013 00:00:00   ;   494,38 ;     
01.08.2013 00:00:00   ;   494,26 ;     
01.09.2013 00:00:00   ;   494,23 ;     
01.10.2013 00:00:00   ;   494,19 ;     
01.11.2013 00:00:00   ;   494,29 ;     
01.12.2013 00:00:00   ;   494,35 ;     
01.01.2014 00:00:00   ;   494,44 ;     
01.02.2014 00:00:00   ;   494,71 ;     
01.03.2014 00:00:00   ;   494,97 ;     
01.04.2014 00:00:00   ;   494,71 ;     
01.05.2014 00:00:00   ;   494,54 ;     
01.06.2014 00:00:00   ;   494,42 ;     
01.07.2014 00:00:00   ;   494,31 ;     
01.08.2014 00:00:00   ;   494,33 ;     
01.09.2014 00:00:00   ;   494,47 ;     
01.10.2014 00:00:00   ;   494,24 ;     
01.11.2014 00:00:00   ;   494,32 ;     
01.12.2014 00:00:00   ;   494,37 ;     
01.01.2015 00:00:00   ;   494,29 ;     
01.02.2015 00:00:00   ;   494,24 ;     
01.03.2015 00:00:00   ;   494,24 ;     
01.04.2015 00:00:00   ;   494,28 ;     
01.05.2015 00:00:00   ;   494,24 ;     
01.06.2015 00:00:00   ;   494,23 ;     
01.07.2015 00:00:00   ;   494,24 ;     
01.08.2015 00:00:00   ;   494,27 ;     
01.09.2015 00:00:00   ;   494,24 ;     
01.10.2015 00:00:00   ;   494,33 ;     
01.11.2015 00:00:00   ;   494,31 ;     
01.12.2015 00:00:00   ;   494,28 ;     
01.01.2016 00:00:00   ;   494,26 ;     
01.02.2016 00:00:00   ;   494,29 ;     
01.03.2016 00:00:00   ;   494,49 ;     
01.04.2016 00:00:00   ;   494,37 ;     
01.05.2016 00:00:00   ;   494,33 ;     
01.06.2016 00:00:00   ;   494,31 ;     
01.07.2016 00:00:00   ;   494,33 ;     
01.08.2016 00:00:00   ;   494,42 ;     
01.09.2016 00:00:00   ;   494,42 ;     
01.10.2016 00:00:00   ;   494,32 ;     
01.11.2016 00:00:00   ;   494,40 ;     
01.12.2016 00:00:00   ;   494,39 ;     
01.01.2017 00:00:00   ;   494,37 ;     
01.02.2017 00:00:00   ;   494,33 ;     
01.03.2017 00:00:00   ;   494,34 ;     
01.04.2017 00:00:00   ;   494,30 ;     
01.05.2017 00:00:00   ;   494,33 ;     
01.06.2017 00:00:00   ;   494,36 ;     
01.07.2017 00:00:00   ;   494,29 ;     
01.08.2017 00:00:00   ;   494,39 ;     
01.09.2017 00:00:00   ;   494,53 ;     
01.10.2017 00:00:00   ;   494,58 ;     
01.11.2017 00:00:00   ;   494,49 ;     
01.12.2017 00:00:00   ;   494,55 ;     
01.01.2018 00:00:00   ;   494,61 ;     
01.02.2018 00:00:00   ;   494,49 ;     
01.03.2018 00:00:00   ;   494,48 ;     
01.04.2018 00:00:00   ;   494,53 ;     
01.05.2018 00:00:00   ;   494,55 ;     
01.06.2018 00:00:00   ;   494,44 ;     
01.07.2018 00:00:00   ;   494,35 ;     
01.08.2018 00:00:00   ;   494,34 ;     
01.09.2018 00:00:00   ;   494,40 ;     
01.10.2018 00:00:00   ;   494,32 ;     
01.11.2018 00:00:00   ;   494,40 ;     
01.12.2018 00:00:00   ;   494,40 ;     
01.01.2019 00:00:00   ;   494,30 ;     
01.02.2019 00:00:00   ;   494,40 ;     
01.03.2019 00:00:00   ;   494,39 ;     
01.04.2019 00:00:00   ;   494,36 ;     
01.05.2019 00:00:00   ;   494,44 ;     
01.06.2019 00:00:00   ;   494,50 ;     
01.07.2019 00:00:00   ;   494,40 ;     
01.08.2019 00:00:00   ;   494,37 ;     
01.09.2019 00:00:00   ;   494,35 ;     
01.10.2019 00:00:00   ;   494,30 ;     
01.11.2019 00:00:00   ;   494,57 ;     
01.12.2019 00:00:00   ;   494,60 ;     
01.01.2020 00:00:00   ;   494,48 ;     
01.02.2020 00:00:00   ;   494,38 ;     
01.03.2020 00:00:00   ;   494,35 ;     
01.04.2020 00:00:00   ;   494,30 ;     
01.05.2020 00:00:00   ;   494,31 ;     
01.06.2020 00:00:00   ;   494,34 ;     
01.07.2020 00:00:00   ;   494,38 ;     
01.08.2020 00:00:00   ;   494,42 ;     
01.09.2020 00:00:00   ;   494,43 ;     
01.10.2020 00:00:00   ;   494,60 ;     
01.11.2020 00:00:00   ;   494,55 ;     
01.12.2020 00:00:00   ;   494,65 ;     
01.01.2021 00:00:00   ;   494,61 ;     
01.02.2021 00:00:00   ;   494,77 ;     
01.03.2021 00:00:00   ;   494,75 ;     
01.04.2021 00:00:00   ;   494,66 ;     
01.05.2021 00:00:00   ;   494,69 ;     
01.06.2021 00:00:00   ;   494,71 ;     
01.07.2021 00:00:00   ;   494,55 ;     
01.08.2021 00:00:00   ;   494,53 ;     
01.09.2021 00:00:00   ;   494,44 ;     
01.10.2021 00:00:00   ;   494,44 ;     
01.11.2021 00:00:00   ;   494,42 ;     
01.12.2021 00:00:00   ;   494,44 ;     
01.01.2022 00:00:00   ;Lücke         ; 
