Messstelle:                ;Freinberg, Br 1.2
HZB-Nummer:                ;359513
HD-Nummer:                 ;HD4003329
DBMS-Nummer:               ;4003329
PorenGW-Gebiet:            ;085 Sauwald
Grundwasserkörper:         ;Gruppe Böhmische Masse [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Privat
01.06.2017 00:00:00   ;   470,06 ;     
01.07.2017 00:00:00   ;   469,93 ;     
01.08.2017 00:00:00   ;   469,81 ;     
01.09.2017 00:00:00   ;   469,76 ;     
01.10.2017 00:00:00   ;   469,69 ;     
01.11.2017 00:00:00   ;   469,71 ;     
01.12.2017 00:00:00   ;   469,65 ;     
01.01.2018 00:00:00   ;   469,75 ;     
01.02.2018 00:00:00   ;   469,92 ;     
01.03.2018 00:00:00   ;   469,96 ;     
01.04.2018 00:00:00   ;   469,81 ;     
01.05.2018 00:00:00   ;   469,53 ;     
01.06.2018 00:00:00   ;   469,43 ;     
01.07.2018 00:00:00   ;   469,54 ;     
01.08.2018 00:00:00   ;   469,47 ;     
01.09.2018 00:00:00   ;   469,58 ;     
01.10.2018 00:00:00   ;   469,54 ;     
01.11.2018 00:00:00   ;   469,52 ;     
01.12.2018 00:00:00   ;   469,55 ;     
01.01.2019 00:00:00   ;   469,63 ;     
01.02.2019 00:00:00   ;   469,78 ;     
01.03.2019 00:00:00   ;   469,94 ;     
01.04.2019 00:00:00   ;   470,07 ;     
01.05.2019 00:00:00   ;   470,13 ;     
01.06.2019 00:00:00   ;   469,92 ;     
01.07.2019 00:00:00   ;   469,86 ;     
01.08.2019 00:00:00   ;   469,81 ;     
01.09.2019 00:00:00   ;   469,80 ;     
01.10.2019 00:00:00   ;   469,81 ;     
01.11.2019 00:00:00   ;   469,76 ;     
01.12.2019 00:00:00   ;   469,71 ;     
01.01.2020 00:00:00   ;   469,67 ;     
01.02.2020 00:00:00   ;   469,72 ;     
01.03.2020 00:00:00   ;   469,81 ;     
01.04.2020 00:00:00   ;   469,84 ;     
01.05.2020 00:00:00   ;   469,79 ;     
01.06.2020 00:00:00   ;   469,83 ;     
01.07.2020 00:00:00   ;   469,79 ;     
01.08.2020 00:00:00   ;   469,85 ;     
01.09.2020 00:00:00   ;   470,02 ;     
01.10.2020 00:00:00   ;   470,03 ;     
01.11.2020 00:00:00   ;   470,02 ;     
01.12.2020 00:00:00   ;   470,08 ;     
01.01.2021 00:00:00   ;   470,04 ;     
01.02.2021 00:00:00   ;   470,05 ;     
01.03.2021 00:00:00   ;   470,14 ;     
01.04.2021 00:00:00   ;   470,08 ;     
01.05.2021 00:00:00   ;   470,05 ;     
01.06.2021 00:00:00   ;   470,01 ;     
01.07.2021 00:00:00   ;   470,02 ;     
01.08.2021 00:00:00   ;   470,05 ;     
01.09.2021 00:00:00   ;   470,12 ;     
01.10.2021 00:00:00   ;   470,16 ;     
01.11.2021 00:00:00   ;   470,11 ;     
01.12.2021 00:00:00   ;   470,02 ;     
01.01.2022 00:00:00   ;Lücke         ; 
