Messstelle:                ;Wallendorf, Br 11
HZB-Nummer:                ;335091
HD-Nummer:                 ;
DBMS-Nummer:               ;1002218
PorenGW-Gebiet:            ;335 Lafnitztal
Grundwasserkörper:         ;Gruppe Hügelland Raab West [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;keine Information
01.07.2000 00:00:00   ;   226,20 ;     
01.08.2000 00:00:00   ;   225,97 ;     
01.09.2000 00:00:00   ;   225,82 ;     
01.10.2000 00:00:00   ;   226,56 ;     
01.11.2000 00:00:00   ;   227,20 ;     
01.12.2000 00:00:00   ;   227,35 ;     
01.01.2001 00:00:00   ;   227,57 ;     
01.02.2001 00:00:00   ;   227,65 ;     
01.03.2001 00:00:00   ;   227,72 ;     
01.04.2001 00:00:00   ;   228,10 ;     
01.05.2001 00:00:00   ;   227,96 ;     
01.06.2001 00:00:00   ;   227,24 ;     
01.07.2001 00:00:00   ;   226,71 ;     
01.08.2001 00:00:00   ;   226,09 ;     
01.09.2001 00:00:00   ;   225,99 ;     
01.10.2001 00:00:00   ;   225,92 ;     
01.11.2001 00:00:00   ;   225,78 ;     
01.12.2001 00:00:00   ;   225,76 ;     
01.01.2002 00:00:00   ;   225,64 ;     
01.02.2002 00:00:00   ;   225,82 ;     
01.03.2002 00:00:00   ;   226,29 ;     
01.04.2002 00:00:00   ;   226,56 ;     
01.05.2002 00:00:00   ;   226,31 ;     
01.06.2002 00:00:00   ;   225,58 ;     
01.07.2002 00:00:00   ;   225,36 ;     
01.08.2002 00:00:00   ;   225,32 ;     
01.09.2002 00:00:00   ;Lücke     ;     
01.10.2002 00:00:00   ;Lücke     ;     
01.11.2002 00:00:00   ;   225,36 ;     
01.12.2002 00:00:00   ;   226,11 ;     
01.01.2003 00:00:00   ;   226,28 ;     
01.02.2003 00:00:00   ;   226,42 ;     
01.03.2003 00:00:00   ;   226,72 ;     
01.04.2003 00:00:00   ;   227,38 ;     
01.05.2003 00:00:00   ;   226,92 ;     
01.06.2003 00:00:00   ;   226,12 ;     
01.07.2003 00:00:00   ;   225,62 ;     
01.08.2003 00:00:00   ;   225,34 ;     
01.09.2003 00:00:00   ;   225,19 ;     
01.10.2003 00:00:00   ;   225,17 ;     
01.11.2003 00:00:00   ;   225,14 ;     
01.12.2003 00:00:00   ;   225,14 ;     
01.01.2004 00:00:00   ;Lücke     ;     
01.02.2004 00:00:00   ;Lücke     ;     
01.03.2004 00:00:00   ;   226,01 ;     
01.04.2004 00:00:00   ;   227,43 ;     
01.05.2004 00:00:00   ;   227,87 ;     
01.06.2004 00:00:00   ;   227,96 ;     
01.07.2004 00:00:00   ;   227,90 ;     
01.08.2004 00:00:00   ;   226,88 ;     
01.09.2004 00:00:00   ;   226,30 ;     
01.10.2004 00:00:00   ;   225,91 ;     
01.11.2004 00:00:00   ;   226,01 ;     
01.12.2004 00:00:00   ;   225,89 ;     
01.01.2005 00:00:00   ;   226,13 ;     
01.02.2005 00:00:00   ;   225,89 ;     
01.03.2005 00:00:00   ;   226,57 ;     
01.04.2005 00:00:00   ;   227,59 ;     
01.05.2005 00:00:00   ;   227,80 ;     
01.06.2005 00:00:00   ;   226,73 ;     
01.07.2005 00:00:00   ;   227,25 ;     
01.08.2005 00:00:00   ;   227,39 ;     
01.09.2005 00:00:00   ;   227,79 ;     
01.10.2005 00:00:00   ;   227,50 ;     
01.11.2005 00:00:00   ;   226,92 ;     
01.12.2005 00:00:00   ;   227,43 ;     
01.01.2006 00:00:00   ;   227,72 ;     
01.02.2006 00:00:00   ;   227,79 ;     
01.03.2006 00:00:00   ;   228,37 ;     
01.04.2006 00:00:00   ;   228,66 ;     
01.05.2006 00:00:00   ;   229,00 ;     
01.06.2006 00:00:00   ;   229,01 ;     
01.07.2006 00:00:00   ;   228,34 ;     
01.08.2006 00:00:00   ;   227,59 ;     
01.09.2006 00:00:00   ;   227,18 ;     
01.10.2006 00:00:00   ;   226,43 ;     
01.11.2006 00:00:00   ;   226,20 ;     
01.12.2006 00:00:00   ;   226,76 ;     
01.01.2007 00:00:00   ;   226,88 ;     
01.02.2007 00:00:00   ;   227,35 ;     
01.03.2007 00:00:00   ;   228,01 ;     
01.04.2007 00:00:00   ;   228,31 ;     
01.05.2007 00:00:00   ;   227,90 ;     
01.06.2007 00:00:00   ;   227,39 ;     
01.07.2007 00:00:00   ;   226,58 ;     
01.08.2007 00:00:00   ;   226,15 ;     
01.09.2007 00:00:00   ;   226,89 ;     
01.10.2007 00:00:00   ;   227,45 ;     
01.11.2007 00:00:00   ;   227,76 ;     
01.12.2007 00:00:00   ;   227,91 ;     
01.01.2008 00:00:00   ;   227,82 ;     
01.02.2008 00:00:00   ;   227,83 ;     
01.03.2008 00:00:00   ;   227,90 ;     
01.04.2008 00:00:00   ;   228,05 ;     
01.05.2008 00:00:00   ;   227,62 ;     
01.06.2008 00:00:00   ;   227,31 ;     
01.07.2008 00:00:00   ;   227,04 ;     
01.08.2008 00:00:00   ;   226,89 ;     
01.09.2008 00:00:00   ;   226,43 ;     
01.10.2008 00:00:00   ;   225,92 ;     
01.11.2008 00:00:00   ;   225,65 ;     
01.12.2008 00:00:00   ;   225,82 ;     
01.01.2009 00:00:00   ;   226,47 ;     
01.02.2009 00:00:00   ;   227,74 ;     
01.03.2009 00:00:00   ;   227,99 ;     
01.04.2009 00:00:00   ;   227,98 ;     
01.05.2009 00:00:00   ;   227,73 ;     
01.06.2009 00:00:00   ;   227,77 ;     
01.07.2009 00:00:00   ;   228,73 ;     
01.08.2009 00:00:00   ;   228,21 ;     
01.09.2009 00:00:00   ;   227,67 ;     
01.10.2009 00:00:00   ;   227,21 ;     
01.11.2009 00:00:00   ;   227,50 ;     
01.12.2009 00:00:00   ;   227,71 ;     
01.01.2010 00:00:00   ;   228,06 ;     
01.02.2010 00:00:00   ;   228,14 ;     
01.03.2010 00:00:00   ;   228,50 ;     
01.04.2010 00:00:00   ;   228,44 ;     
01.05.2010 00:00:00   ;   228,38 ;     
01.06.2010 00:00:00   ;   228,29 ;     
01.07.2010 00:00:00   ;   227,72 ;     
01.08.2010 00:00:00   ;   227,73 ;     
01.09.2010 00:00:00   ;   227,69 ;     
01.10.2010 00:00:00   ;   228,02 ;     
01.11.2010 00:00:00   ;   227,96 ;     
01.12.2010 00:00:00   ;   228,61 ;     
01.01.2011 00:00:00   ;   228,40 ;     
01.02.2011 00:00:00   ;   228,07 ;     
01.03.2011 00:00:00   ;   227,84 ;     
01.04.2011 00:00:00   ;   227,71 ;     
01.05.2011 00:00:00   ;   227,64 ;     
01.06.2011 00:00:00   ;   227,41 ;     
01.07.2011 00:00:00   ;   227,19 ;     
01.08.2011 00:00:00   ;   227,44 ;     
01.09.2011 00:00:00   ;   227,10 ;     
01.10.2011 00:00:00   ;   226,82 ;     
01.11.2011 00:00:00   ;   226,64 ;     
01.12.2011 00:00:00   ;   226,46 ;     
01.01.2012 00:00:00   ;   226,30 ;     
01.02.2012 00:00:00   ;   226,20 ;     
01.03.2012 00:00:00   ;   226,15 ;     
01.04.2012 00:00:00   ;   226,14 ;     
01.05.2012 00:00:00   ;   226,30 ;     
01.06.2012 00:00:00   ;   226,27 ;     
01.07.2012 00:00:00   ;   226,11 ;     
01.08.2012 00:00:00   ;   226,11 ;     
01.09.2012 00:00:00   ;   225,77 ;     
01.10.2012 00:00:00   ;   225,94 ;     
01.11.2012 00:00:00   ;   227,37 ;     
01.12.2012 00:00:00   ;   227,31 ;     
01.01.2013 00:00:00   ;   227,30 ;     
01.02.2013 00:00:00   ;   228,18 ;     
01.03.2013 00:00:00   ;   229,39 ;     
01.04.2013 00:00:00   ;   229,35 ;     
01.05.2013 00:00:00   ;   228,69 ;     
01.06.2013 00:00:00   ;   228,10 ;     
01.07.2013 00:00:00   ;   227,37 ;     
01.08.2013 00:00:00   ;   226,60 ;     
01.09.2013 00:00:00   ;   226,31 ;     
01.10.2013 00:00:00   ;   226,32 ;     
01.11.2013 00:00:00   ;   227,09 ;     
01.12.2013 00:00:00   ;   227,43 ;     
01.01.2014 00:00:00   ;   227,35 ;     
01.02.2014 00:00:00   ;   228,30 ;     
01.03.2014 00:00:00   ;   228,64 ;     
01.04.2014 00:00:00   ;   228,25 ;     
01.05.2014 00:00:00   ;   228,46 ;     
01.06.2014 00:00:00   ;   228,23 ;     
01.07.2014 00:00:00   ;   228,01 ;     
01.08.2014 00:00:00   ;   228,86 ;     
01.09.2014 00:00:00   ;   229,86 ;     
01.10.2014 00:00:00   ;   229,14 ;     
01.11.2014 00:00:00   ;   228,92 ;     
01.12.2014 00:00:00   ;   228,87 ;     
01.01.2015 00:00:00   ;   228,57 ;     
01.02.2015 00:00:00   ;   228,40 ;     
01.03.2015 00:00:00   ;   228,48 ;     
01.04.2015 00:00:00   ;   228,34 ;     
01.05.2015 00:00:00   ;   228,31 ;     
01.06.2015 00:00:00   ;   228,17 ;     
01.07.2015 00:00:00   ;   227,65 ;     
01.08.2015 00:00:00   ;   226,92 ;     
01.09.2015 00:00:00   ;   226,39 ;     
01.10.2015 00:00:00   ;   226,84 ;     
01.11.2015 00:00:00   ;   227,17 ;     
01.12.2015 00:00:00   ;   227,06 ;     
01.01.2016 00:00:00   ;   227,06 ;     
01.02.2016 00:00:00   ;   227,76 ;     
01.03.2016 00:00:00   ;   228,53 ;     
01.04.2016 00:00:00   ;   228,25 ;     
01.05.2016 00:00:00   ;   228,27 ;     
01.06.2016 00:00:00   ;   228,33 ;     
01.07.2016 00:00:00   ;   227,97 ;     
01.08.2016 00:00:00   ;   227,38 ;     
01.09.2016 00:00:00   ;   226,61 ;     
01.10.2016 00:00:00   ;   226,36 ;     
01.11.2016 00:00:00   ;   227,02 ;     
01.12.2016 00:00:00   ;   226,84 ;     
01.01.2017 00:00:00   ;   226,61 ;     
01.02.2017 00:00:00   ;   227,03 ;     
01.03.2017 00:00:00   ;   227,26 ;     
01.04.2017 00:00:00   ;   227,49 ;     
01.05.2017 00:00:00   ;   227,45 ;     
01.06.2017 00:00:00   ;   226,50 ;     
01.07.2017 00:00:00   ;   226,25 ;     
01.08.2017 00:00:00   ;   225,84 ;     
01.09.2017 00:00:00   ;   226,12 ;     
01.10.2017 00:00:00   ;   226,43 ;     
01.11.2017 00:00:00   ;   226,73 ;     
01.12.2017 00:00:00   ;   227,16 ;     
01.01.2018 00:00:00   ;   227,46 ;     
01.02.2018 00:00:00   ;   227,88 ;     
01.03.2018 00:00:00   ;   228,53 ;     
01.04.2018 00:00:00   ;   228,88 ;     
01.05.2018 00:00:00   ;   228,75 ;     
01.06.2018 00:00:00   ;   228,96 ;     
01.07.2018 00:00:00   ;   228,49 ;     
01.08.2018 00:00:00   ;   227,66 ;     
01.09.2018 00:00:00   ;   227,35 ;     
01.10.2018 00:00:00   ;   226,68 ;     
01.11.2018 00:00:00   ;   226,76 ;     
01.12.2018 00:00:00   ;   226,74 ;     
01.01.2019 00:00:00   ;   226,59 ;     
01.02.2019 00:00:00   ;   226,72 ;     
01.03.2019 00:00:00   ;   227,06 ;     
01.04.2019 00:00:00   ;   227,36 ;     
01.05.2019 00:00:00   ;   227,54 ;     
01.06.2019 00:00:00   ;   227,59 ;     
01.07.2019 00:00:00   ;   226,51 ;     
01.08.2019 00:00:00   ;   226,19 ;     
01.09.2019 00:00:00   ;   225,76 ;     
01.10.2019 00:00:00   ;   225,69 ;     
01.11.2019 00:00:00   ;   226,13 ;     
01.12.2019 00:00:00   ;   227,18 ;     
01.01.2020 00:00:00   ;   227,22 ;     
01.02.2020 00:00:00   ;   227,17 ;     
01.03.2020 00:00:00   ;   227,61 ;     
01.04.2020 00:00:00   ;   227,61 ;     
01.05.2020 00:00:00   ;   226,58 ;     
01.06.2020 00:00:00   ;   225,97 ;     
01.07.2020 00:00:00   ;   226,78 ;     
01.08.2020 00:00:00   ;   227,46 ;     
01.09.2020 00:00:00   ;   227,25 ;     
01.10.2020 00:00:00   ;   228,24 ;     
01.11.2020 00:00:00   ;   228,31 ;     
01.12.2020 00:00:00   ;   228,39 ;     
01.01.2021 00:00:00   ;   228,50 ;     
01.02.2021 00:00:00   ;   228,44 ;     
01.03.2021 00:00:00   ;   228,45 ;     
01.04.2021 00:00:00   ;   228,46 ;     
01.05.2021 00:00:00   ;   228,54 ;     
01.06.2021 00:00:00   ;   228,32 ;     
01.07.2021 00:00:00   ;   227,36 ;     
01.08.2021 00:00:00   ;   226,61 ;     
01.09.2021 00:00:00   ;   226,24 ;     
01.10.2021 00:00:00   ;   226,26 ;     
01.11.2021 00:00:00   ;   226,36 ;     
01.12.2021 00:00:00   ;   227,09 ;     
01.01.2022 00:00:00   ;Lücke         ; 
