Messstelle:                ;Voitsberg, Bl   4006
HZB-Nummer:                ;356857
HD-Nummer:                 ;uw4006
DBMS-Nummer:               ;6003602
Fremdnummer:               ;P2
PorenGW-Gebiet:            ;382 Kainachtal
Grundwasserkörper:         ;Kainach [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;
01.09.2013 00:00:00   ;   388,26 ;     
01.10.2013 00:00:00   ;   388,25 ;     
01.11.2013 00:00:00   ;   388,40 ;     
01.12.2013 00:00:00   ;   388,38 ;     
01.01.2014 00:00:00   ;   388,27 ;     
01.02.2014 00:00:00   ;   388,41 ;     
01.03.2014 00:00:00   ;   388,34 ;     
01.04.2014 00:00:00   ;   388,29 ;     
01.05.2014 00:00:00   ;   388,35 ;     
01.06.2014 00:00:00   ;   388,31 ;     
01.07.2014 00:00:00   ;   388,32 ;     
01.08.2014 00:00:00   ;   388,40 ;     
01.09.2014 00:00:00   ;   388,92 ;     
01.10.2014 00:00:00   ;   388,34 ;     
01.11.2014 00:00:00   ;   388,31 ;     
01.12.2014 00:00:00   ;   388,31 ;     
01.01.2015 00:00:00   ;   388,27 ;     
01.02.2015 00:00:00   ;   388,27 ;     
01.03.2015 00:00:00   ;   388,26 ;     
01.04.2015 00:00:00   ;   388,25 ;     
01.05.2015 00:00:00   ;   388,25 ;     
01.06.2015 00:00:00   ;   388,27 ;     
01.07.2015 00:00:00   ;   388,28 ;     
01.08.2015 00:00:00   ;   388,30 ;     
01.09.2015 00:00:00   ;   388,29 ;     
01.10.2015 00:00:00   ;   388,41 ;     
01.11.2015 00:00:00   ;   388,25 ;     
01.12.2015 00:00:00   ;   388,21 ;     
01.01.2016 00:00:00   ;   388,21 ;     
01.02.2016 00:00:00   ;   388,23 ;     
01.03.2016 00:00:00   ;   388,28 ;     
01.04.2016 00:00:00   ;   388,30 ;     
01.05.2016 00:00:00   ;   388,36 ;     
01.06.2016 00:00:00   ;   388,44 ;     
01.07.2016 00:00:00   ;   388,45 ;     
01.08.2016 00:00:00   ;   388,70 ;     
01.09.2016 00:00:00   ;   388,69 ;     
01.10.2016 00:00:00   ;   388,35 ;     
01.11.2016 00:00:00   ;   388,32 ;     
01.12.2016 00:00:00   ;   388,24 ;     
01.01.2017 00:00:00   ;   388,23 ;     
01.02.2017 00:00:00   ;   388,27 ;     
01.03.2017 00:00:00   ;   388,27 ;     
01.04.2017 00:00:00   ;   388,29 ;     
01.05.2017 00:00:00   ;   388,33 ;     
01.06.2017 00:00:00   ;   388,34 ;     
01.07.2017 00:00:00   ;   388,36 ;     
01.08.2017 00:00:00   ;   388,34 ;     
01.09.2017 00:00:00   ;   388,45 ;     
01.10.2017 00:00:00   ;   388,34 ;     
01.11.2017 00:00:00   ;   388,34 ;     
01.12.2017 00:00:00   ;   388,30 ;     
01.01.2018 00:00:00   ;   388,28 ;     
01.02.2018 00:00:00   ;   388,29 ;     
01.03.2018 00:00:00   ;   388,31 ;     
01.04.2018 00:00:00   ;   388,29 ;     
01.05.2018 00:00:00   ;   388,41 ;     
01.06.2018 00:00:00   ;   388,35 ;     
01.07.2018 00:00:00   ;   388,28 ;     
01.08.2018 00:00:00   ;   388,30 ;     
01.09.2018 00:00:00   ;   388,30 ;     
01.10.2018 00:00:00   ;   388,26 ;     
01.11.2018 00:00:00   ;   388,28 ;     
01.12.2018 00:00:00   ;   388,26 ;     
01.01.2019 00:00:00   ;   388,24 ;     
01.02.2019 00:00:00   ;   388,24 ;     
01.03.2019 00:00:00   ;   388,23 ;     
01.04.2019 00:00:00   ;   388,26 ;     
01.05.2019 00:00:00   ;   388,26 ;     
01.06.2019 00:00:00   ;   388,28 ;     
01.07.2019 00:00:00   ;   388,26 ;     
01.08.2019 00:00:00   ;   388,27 ;     
01.09.2019 00:00:00   ;   388,28 ;     
01.10.2019 00:00:00   ;   388,24 ;     
01.11.2019 00:00:00   ;   388,34 ;     
01.12.2019 00:00:00   ;   388,33 ;     
01.01.2020 00:00:00   ;   388,32 ;     
01.02.2020 00:00:00   ;   388,28 ;     
01.03.2020 00:00:00   ;   388,28 ;     
01.04.2020 00:00:00   ;   388,28 ;     
01.05.2020 00:00:00   ;   388,28 ;     
01.06.2020 00:00:00   ;   388,29 ;     
01.07.2020 00:00:00   ;   388,32 ;     
01.08.2020 00:00:00   ;   388,34 ;     
01.09.2020 00:00:00   ;   388,32 ;     
01.10.2020 00:00:00   ;   388,31 ;     
01.11.2020 00:00:00   ;   388,27 ;     
01.12.2020 00:00:00   ;   388,29 ;     
01.01.2021 00:00:00   ;   388,28 ;     
01.02.2021 00:00:00   ;   388,27 ;     
01.03.2021 00:00:00   ;   388,25 ;     
01.04.2021 00:00:00   ;   388,25 ;     
01.05.2021 00:00:00   ;   388,27 ;     
01.06.2021 00:00:00   ;   388,27 ;     
01.07.2021 00:00:00   ;   388,26 ;     
01.08.2021 00:00:00   ;   388,28 ;     
01.09.2021 00:00:00   ;   388,27 ;     
01.10.2021 00:00:00   ;   388,27 ;     
01.11.2021 00:00:00   ;   388,27 ;     
01.12.2021 00:00:00   ;   388,29 ;     
01.01.2022 00:00:00   ;Lücke         ; 
