Messstelle:                ;Hartkirchen, Br 2158.022
HZB-Nummer:                ;378810
HD-Nummer:                 ;2158.022
DBMS-Nummer:               ;4003163
Fremdnummer:               ;8
PorenGW-Gebiet:            ;096 Südliches Eferdinger Becken
Grundwasserkörper:         ;Eferdinger Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;
01.02.2004 00:00:00   ;   263,56 ;     
01.03.2004 00:00:00   ;   263,52 ;     
01.04.2004 00:00:00   ;   263,53 ;     
01.05.2004 00:00:00   ;   263,52 ;     
01.06.2004 00:00:00   ;   263,53 ;     
01.07.2004 00:00:00   ;   263,34 ;     
01.08.2004 00:00:00   ;   263,14 ;     
01.09.2004 00:00:00   ;   262,99 ;     
01.10.2004 00:00:00   ;   262,97 ;     
01.11.2004 00:00:00   ;   262,91 ;     
01.12.2004 00:00:00   ;   262,82 ;     
01.01.2005 00:00:00   ;   262,83 ;     
01.02.2005 00:00:00   ;   263,39 ;     
01.03.2005 00:00:00   ;   263,66 ;     
01.04.2005 00:00:00   ;   263,66 ;     
01.05.2005 00:00:00   ;   263,66 ;     
01.06.2005 00:00:00   ;   263,53 ;     
01.07.2005 00:00:00   ;   263,39 ;     
01.08.2005 00:00:00   ;   263,21 ;     
01.09.2005 00:00:00   ;   263,11 ;     
01.10.2005 00:00:00   ;   262,99 ;     
01.11.2005 00:00:00   ;   262,87 ;     
01.12.2005 00:00:00   ;   262,74 ;     
01.01.2006 00:00:00   ;   262,66 ;     
01.02.2006 00:00:00   ;   262,67 ;     
01.03.2006 00:00:00   ;   263,24 ;     
01.04.2006 00:00:00   ;   264,16 ;     
01.05.2006 00:00:00   ;   263,90 ;     
01.06.2006 00:00:00   ;   263,78 ;     
01.07.2006 00:00:00   ;   263,43 ;     
01.08.2006 00:00:00   ;   263,21 ;     
01.09.2006 00:00:00   ;   263,08 ;     
01.10.2006 00:00:00   ;   262,96 ;     
01.11.2006 00:00:00   ;   262,90 ;     
01.12.2006 00:00:00   ;   262,82 ;     
01.01.2007 00:00:00   ;   262,91 ;     
01.02.2007 00:00:00   ;   263,09 ;     
01.03.2007 00:00:00   ;   263,19 ;     
01.04.2007 00:00:00   ;   263,10 ;     
01.05.2007 00:00:00   ;   263,13 ;     
01.06.2007 00:00:00   ;   263,08 ;     
01.07.2007 00:00:00   ;   262,94 ;     
01.08.2007 00:00:00   ;   262,79 ;     
01.09.2007 00:00:00   ;   262,85 ;     
01.10.2007 00:00:00   ;   262,75 ;     
01.11.2007 00:00:00   ;   262,99 ;     
01.12.2007 00:00:00   ;   263,13 ;     
01.01.2008 00:00:00   ;   262,98 ;     
01.02.2008 00:00:00   ;   262,94 ;     
01.03.2008 00:00:00   ;   263,07 ;     
01.04.2008 00:00:00   ;   263,16 ;     
01.05.2008 00:00:00   ;   263,08 ;     
01.06.2008 00:00:00   ;   263,00 ;     
01.07.2008 00:00:00   ;   262,88 ;     
01.08.2008 00:00:00   ;   262,83 ;     
01.09.2008 00:00:00   ;   262,77 ;     
01.10.2008 00:00:00   ;   262,71 ;     
01.11.2008 00:00:00   ;   262,69 ;     
01.12.2008 00:00:00   ;   262,69 ;     
01.01.2009 00:00:00   ;   262,61 ;     
01.02.2009 00:00:00   ;   262,59 ;     
01.03.2009 00:00:00   ;   263,18 ;     
01.04.2009 00:00:00   ;   263,19 ;     
01.05.2009 00:00:00   ;   263,00 ;     
01.06.2009 00:00:00   ;   263,07 ;     
01.07.2009 00:00:00   ;   263,38 ;     
01.08.2009 00:00:00   ;   263,29 ;     
01.09.2009 00:00:00   ;   263,17 ;     
01.10.2009 00:00:00   ;   263,00 ;     
01.11.2009 00:00:00   ;   262,86 ;     
01.12.2009 00:00:00   ;   262,79 ;     
01.01.2010 00:00:00   ;   262,68 ;     
01.02.2010 00:00:00   ;   262,62 ;     
01.03.2010 00:00:00   ;   262,91 ;     
01.04.2010 00:00:00   ;   262,98 ;     
01.05.2010 00:00:00   ;   262,95 ;     
01.06.2010 00:00:00   ;Lücke     ;     
01.07.2010 00:00:00   ;Lücke     ;     
01.08.2010 00:00:00   ;   263,07 ;     
01.09.2010 00:00:00   ;   262,93 ;     
01.10.2010 00:00:00   ;   262,79 ;     
01.11.2010 00:00:00   ;   262,69 ;     
01.12.2010 00:00:00   ;   262,67 ;     
01.01.2011 00:00:00   ;   263,14 ;     
01.02.2011 00:00:00   ;   263,41 ;     
01.03.2011 00:00:00   ;   263,34 ;     
01.04.2011 00:00:00   ;   263,40 ;     
01.05.2011 00:00:00   ;   263,36 ;     
01.06.2011 00:00:00   ;   263,26 ;     
01.07.2011 00:00:00   ;   263,11 ;     
01.08.2011 00:00:00   ;   263,01 ;     
01.09.2011 00:00:00   ;   262,83 ;     
01.10.2011 00:00:00   ;   262,83 ;     
01.11.2011 00:00:00   ;   262,72 ;     
01.12.2011 00:00:00   ;   262,71 ;     
01.01.2012 00:00:00   ;   263,30 ;     
01.02.2012 00:00:00   ;   263,64 ;     
01.03.2012 00:00:00   ;   263,49 ;     
01.04.2012 00:00:00   ;   263,41 ;     
01.05.2012 00:00:00   ;   263,33 ;     
01.06.2012 00:00:00   ;   263,26 ;     
01.07.2012 00:00:00   ;   263,18 ;     
01.08.2012 00:00:00   ;   263,09 ;     
01.09.2012 00:00:00   ;   262,97 ;     
01.10.2012 00:00:00   ;   262,88 ;     
01.11.2012 00:00:00   ;   262,73 ;     
01.12.2012 00:00:00   ;   262,70 ;     
01.01.2013 00:00:00   ;   263,10 ;     
01.02.2013 00:00:00   ;   263,37 ;     
01.03.2013 00:00:00   ;   263,24 ;     
01.04.2013 00:00:00   ;   263,14 ;     
01.05.2013 00:00:00   ;   263,07 ;     
01.06.2013 00:00:00   ;   264,06 ;     
01.07.2013 00:00:00   ;   263,71 ;     
01.08.2013 00:00:00   ;   263,46 ;     
01.09.2013 00:00:00   ;   263,34 ;     
01.10.2013 00:00:00   ;   263,20 ;     
01.11.2013 00:00:00   ;   263,08 ;     
01.12.2013 00:00:00   ;   262,91 ;     
01.01.2014 00:00:00   ;   262,81 ;     
01.02.2014 00:00:00   ;   262,77 ;     
01.03.2014 00:00:00   ;   262,72 ;     
01.04.2014 00:00:00   ;   262,68 ;     
01.05.2014 00:00:00   ;   262,67 ;     
01.06.2014 00:00:00   ;   262,77 ;     
01.07.2014 00:00:00   ;   262,75 ;     
01.08.2014 00:00:00   ;   262,75 ;     
01.09.2014 00:00:00   ;   262,74 ;     
01.10.2014 00:00:00   ;   262,79 ;     
01.11.2014 00:00:00   ;   262,86 ;     
01.12.2014 00:00:00   ;   262,77 ;     
01.01.2015 00:00:00   ;   262,93 ;     
01.02.2015 00:00:00   ;   262,91 ;     
01.03.2015 00:00:00   ;   262,92 ;     
01.04.2015 00:00:00   ;   263,03 ;     
01.05.2015 00:00:00   ;   263,06 ;     
01.06.2015 00:00:00   ;   263,13 ;     
01.07.2015 00:00:00   ;   263,00 ;     
01.08.2015 00:00:00   ;   262,78 ;     
01.09.2015 00:00:00   ;   262,67 ;     
01.10.2015 00:00:00   ;   262,60 ;     
01.11.2015 00:00:00   ;   262,57 ;     
01.12.2015 00:00:00   ;   262,57 ;     
01.01.2016 00:00:00   ;   262,53 ;     
01.02.2016 00:00:00   ;   263,01 ;     
01.03.2016 00:00:00   ;   263,00 ;     
01.04.2016 00:00:00   ;   262,87 ;     
01.05.2016 00:00:00   ;   262,91 ;     
01.06.2016 00:00:00   ;   263,35 ;     
01.07.2016 00:00:00   ;   263,31 ;     
01.08.2016 00:00:00   ;   263,25 ;     
01.09.2016 00:00:00   ;   263,17 ;     
01.10.2016 00:00:00   ;   263,04 ;     
01.11.2016 00:00:00   ;   262,94 ;     
01.12.2016 00:00:00   ;   262,82 ;     
01.01.2017 00:00:00   ;   262,72 ;     
01.02.2017 00:00:00   ;   262,85 ;     
01.03.2017 00:00:00   ;   263,22 ;     
01.04.2017 00:00:00   ;   263,20 ;     
01.05.2017 00:00:00   ;   263,51 ;     
01.06.2017 00:00:00   ;   263,43 ;     
01.07.2017 00:00:00   ;   263,21 ;     
01.08.2017 00:00:00   ;   263,09 ;     
01.09.2017 00:00:00   ;   262,98 ;     
01.10.2017 00:00:00   ;   262,89 ;     
01.11.2017 00:00:00   ;   262,91 ;     
01.12.2017 00:00:00   ;   262,93 ;     
01.01.2018 00:00:00   ;   263,45 ;     
01.02.2018 00:00:00   ;   263,39 ;     
01.03.2018 00:00:00   ;   263,16 ;     
01.04.2018 00:00:00   ;   263,08 ;     
01.05.2018 00:00:00   ;   263,04 ;     
01.06.2018 00:00:00   ;   262,90 ;     
01.07.2018 00:00:00   ;   262,78 ;     
01.08.2018 00:00:00   ;   262,68 ;     
01.09.2018 00:00:00   ;   262,65 ;     
01.10.2018 00:00:00   ;   262,58 ;     
01.11.2018 00:00:00   ;   262,54 ;     
01.12.2018 00:00:00   ;   262,67 ;     
01.01.2019 00:00:00   ;   263,15 ;     
01.02.2019 00:00:00   ;   263,19 ;     
01.03.2019 00:00:00   ;   263,32 ;     
01.04.2019 00:00:00   ;   263,26 ;     
01.05.2019 00:00:00   ;   263,19 ;     
01.06.2019 00:00:00   ;   263,16 ;     
01.07.2019 00:00:00   ;   262,95 ;     
01.08.2019 00:00:00   ;   262,83 ;     
01.09.2019 00:00:00   ;   262,73 ;     
01.10.2019 00:00:00   ;   262,66 ;     
01.11.2019 00:00:00   ;   262,58 ;     
01.12.2019 00:00:00   ;   262,56 ;     
01.01.2020 00:00:00   ;   262,54 ;     
01.02.2020 00:00:00   ;   262,95 ;     
01.03.2020 00:00:00   ;   263,03 ;     
01.04.2020 00:00:00   ;   262,90 ;     
01.05.2020 00:00:00   ;   262,85 ;     
01.06.2020 00:00:00   ;   262,83 ;     
01.07.2020 00:00:00   ;   262,90 ;     
01.08.2020 00:00:00   ;   262,90 ;     
01.09.2020 00:00:00   ;   262,84 ;     
01.10.2020 00:00:00   ;   262,81 ;     
01.11.2020 00:00:00   ;   262,81 ;     
01.12.2020 00:00:00   ;   262,68 ;     
01.01.2021 00:00:00   ;   262,73 ;     
01.02.2021 00:00:00   ;   263,41 ;     
01.03.2021 00:00:00   ;   263,29 ;     
01.04.2021 00:00:00   ;   263,21 ;     
01.05.2021 00:00:00   ;   263,22 ;     
01.06.2021 00:00:00   ;   263,22 ;     
01.07.2021 00:00:00   ;   263,10 ;     
01.08.2021 00:00:00   ;   263,03 ;     
01.09.2021 00:00:00   ;Lücke     ;     
01.10.2021 00:00:00   ;   262,73 ;     
01.11.2021 00:00:00   ;Lücke     ;     
01.12.2021 00:00:00   ;Lücke     ;     
01.01.2022 00:00:00   ;Lücke         ; 
