Messstelle:                ;Treibach, Bl 211
HZB-Nummer:                ;338970
HD-Nummer:                 ;
DBMS-Nummer:               ;2002150
PorenGW-Gebiet:            ;437 Krappfeld-Hauptstockwerk
Grundwasserkörper:         ;Krappfeld [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
01.06.1997 00:00:00   ;   565,97 ;     
01.07.1997 00:00:00   ;   565,97 ;     
01.08.1997 00:00:00   ;   565,99 ;     
01.09.1997 00:00:00   ;   565,98 ;     
01.10.1997 00:00:00   ;   565,96 ;     
01.11.1997 00:00:00   ;   565,84 ;     
01.12.1997 00:00:00   ;   565,68 ;     
01.01.1998 00:00:00   ;   565,54 ;     
01.02.1998 00:00:00   ;   565,36 ;     
01.03.1998 00:00:00   ;   565,19 ;     
01.04.1998 00:00:00   ;   565,03 ;     
01.05.1998 00:00:00   ;   564,94 ;     
01.06.1998 00:00:00   ;   564,85 ;     
01.07.1998 00:00:00   ;   564,82 ;     
01.08.1998 00:00:00   ;   564,85 ;     
01.09.1998 00:00:00   ;   564,94 ;     
01.10.1998 00:00:00   ;   565,12 ;     
01.11.1998 00:00:00   ;   565,38 ;     
01.12.1998 00:00:00   ;   565,60 ;     
01.01.1999 00:00:00   ;   565,72 ;     
01.02.1999 00:00:00   ;   565,69 ;     
01.03.1999 00:00:00   ;   565,58 ;     
01.04.1999 00:00:00   ;   565,47 ;     
01.05.1999 00:00:00   ;   565,46 ;     
01.06.1999 00:00:00   ;   565,48 ;     
01.07.1999 00:00:00   ;   565,54 ;     
01.08.1999 00:00:00   ;   565,67 ;     
01.09.1999 00:00:00   ;   565,97 ;     
01.10.1999 00:00:00   ;   566,25 ;     
01.11.1999 00:00:00   ;   566,46 ;     
01.12.1999 00:00:00   ;   566,48 ;     
01.01.2000 00:00:00   ;   566,40 ;     
01.02.2000 00:00:00   ;   566,20 ;     
01.03.2000 00:00:00   ;   565,99 ;     
01.04.2000 00:00:00   ;   565,85 ;     
01.05.2000 00:00:00   ;   565,84 ;     
01.06.2000 00:00:00   ;   565,89 ;     
01.07.2000 00:00:00   ;   565,89 ;     
01.08.2000 00:00:00   ;   565,93 ;     
01.09.2000 00:00:00   ;   565,97 ;     
01.10.2000 00:00:00   ;   566,03 ;     
01.11.2000 00:00:00   ;   566,12 ;     
01.12.2000 00:00:00   ;   566,40 ;     
01.01.2001 00:00:00   ;   566,59 ;     
01.02.2001 00:00:00   ;   566,76 ;     
01.03.2001 00:00:00   ;   566,85 ;     
01.04.2001 00:00:00   ;   566,91 ;     
01.05.2001 00:00:00   ;   566,95 ;     
01.06.2001 00:00:00   ;   566,91 ;     
01.07.2001 00:00:00   ;   566,85 ;     
01.08.2001 00:00:00   ;   566,76 ;     
01.09.2001 00:00:00   ;   566,66 ;     
01.10.2001 00:00:00   ;   566,58 ;     
01.11.2001 00:00:00   ;   566,49 ;     
01.12.2001 00:00:00   ;   566,33 ;     
01.01.2002 00:00:00   ;   566,12 ;     
01.02.2002 00:00:00   ;   565,89 ;     
01.03.2002 00:00:00   ;   565,70 ;     
01.04.2002 00:00:00   ;   565,61 ;     
01.05.2002 00:00:00   ;   565,54 ;     
01.06.2002 00:00:00   ;   565,46 ;     
01.07.2002 00:00:00   ;   565,46 ;     
01.08.2002 00:00:00   ;   565,59 ;     
01.09.2002 00:00:00   ;   565,74 ;     
01.10.2002 00:00:00   ;   565,87 ;     
01.11.2002 00:00:00   ;   565,98 ;     
01.12.2002 00:00:00   ;   566,02 ;     
01.01.2003 00:00:00   ;   565,96 ;     
01.02.2003 00:00:00   ;   565,82 ;     
01.03.2003 00:00:00   ;   565,67 ;     
01.04.2003 00:00:00   ;   565,58 ;     
01.05.2003 00:00:00   ;   565,53 ;     
01.06.2003 00:00:00   ;   565,50 ;     
01.07.2003 00:00:00   ;   565,51 ;     
01.08.2003 00:00:00   ;   565,49 ;     
01.09.2003 00:00:00   ;   565,48 ;     
01.10.2003 00:00:00   ;   565,44 ;     
01.11.2003 00:00:00   ;   565,38 ;     
01.12.2003 00:00:00   ;   565,30 ;     
01.01.2004 00:00:00   ;   565,27 ;     
01.02.2004 00:00:00   ;   565,17 ;     
01.03.2004 00:00:00   ;   565,07 ;     
01.04.2004 00:00:00   ;   565,01 ;     
01.05.2004 00:00:00   ;   565,00 ;     
01.06.2004 00:00:00   ;   565,02 ;     
01.07.2004 00:00:00   ;   565,27 ;     
01.08.2004 00:00:00   ;   565,59 ;     
01.09.2004 00:00:00   ;   565,87 ;     
01.10.2004 00:00:00   ;   566,14 ;     
01.11.2004 00:00:00   ;   566,32 ;     
01.12.2004 00:00:00   ;   566,35 ;     
01.01.2005 00:00:00   ;   566,32 ;     
01.02.2005 00:00:00   ;   566,22 ;     
01.03.2005 00:00:00   ;   566,06 ;     
01.04.2005 00:00:00   ;   565,91 ;     
01.05.2005 00:00:00   ;   565,87 ;     
01.06.2005 00:00:00   ;   565,87 ;     
01.07.2005 00:00:00   ;   565,95 ;     
01.08.2005 00:00:00   ;   566,14 ;     
01.09.2005 00:00:00   ;   566,55 ;     
01.10.2005 00:00:00   ;   567,13 ;     
01.11.2005 00:00:00   ;   567,65 ;     
01.12.2005 00:00:00   ;   567,78 ;     
01.01.2006 00:00:00   ;   567,72 ;     
01.02.2006 00:00:00   ;   567,53 ;     
01.03.2006 00:00:00   ;   567,32 ;     
01.04.2006 00:00:00   ;   567,16 ;     
01.05.2006 00:00:00   ;   567,13 ;     
01.06.2006 00:00:00   ;   567,19 ;     
01.07.2006 00:00:00   ;   567,26 ;     
01.08.2006 00:00:00   ;   567,32 ;     
01.09.2006 00:00:00   ;   567,36 ;     
01.10.2006 00:00:00   ;   567,34 ;     
01.11.2006 00:00:00   ;   567,29 ;     
01.12.2006 00:00:00   ;   567,07 ;     
01.01.2007 00:00:00   ;   566,82 ;     
01.02.2007 00:00:00   ;   566,56 ;     
01.03.2007 00:00:00   ;   566,28 ;     
01.04.2007 00:00:00   ;   566,06 ;     
01.05.2007 00:00:00   ;   565,95 ;     
01.06.2007 00:00:00   ;   565,93 ;     
01.07.2007 00:00:00   ;   565,98 ;     
01.08.2007 00:00:00   ;   566,07 ;     
01.09.2007 00:00:00   ;   566,17 ;     
01.10.2007 00:00:00   ;   566,20 ;     
01.11.2007 00:00:00   ;   566,12 ;     
01.12.2007 00:00:00   ;   565,99 ;     
01.01.2008 00:00:00   ;   565,80 ;     
01.02.2008 00:00:00   ;   565,61 ;     
01.03.2008 00:00:00   ;   565,42 ;     
01.04.2008 00:00:00   ;   565,22 ;     
01.05.2008 00:00:00   ;   565,10 ;     
01.06.2008 00:00:00   ;   565,09 ;     
01.07.2008 00:00:00   ;   565,10 ;     
01.08.2008 00:00:00   ;   565,13 ;     
01.09.2008 00:00:00   ;   565,17 ;     
01.10.2008 00:00:00   ;   565,17 ;     
01.11.2008 00:00:00   ;   565,11 ;     
01.12.2008 00:00:00   ;   565,08 ;     
01.01.2009 00:00:00   ;   565,13 ;     
01.02.2009 00:00:00   ;   565,08 ;     
01.03.2009 00:00:00   ;   565,04 ;     
01.04.2009 00:00:00   ;   565,13 ;     
01.05.2009 00:00:00   ;   565,36 ;     
01.06.2009 00:00:00   ;   565,56 ;     
01.07.2009 00:00:00   ;   565,87 ;     
01.08.2009 00:00:00   ;   566,28 ;     
01.09.2009 00:00:00   ;   566,85 ;     
01.10.2009 00:00:00   ;   567,42 ;     
01.11.2009 00:00:00   ;   567,69 ;     
01.12.2009 00:00:00   ;   567,78 ;     
01.01.2010 00:00:00   ;   567,77 ;     
01.02.2010 00:00:00   ;   567,64 ;     
01.03.2010 00:00:00   ;   567,45 ;     
01.04.2010 00:00:00   ;   567,26 ;     
01.05.2010 00:00:00   ;   567,13 ;     
01.06.2010 00:00:00   ;   567,03 ;     
01.07.2010 00:00:00   ;   566,97 ;     
01.08.2010 00:00:00   ;   566,90 ;     
01.09.2010 00:00:00   ;   566,82 ;     
01.10.2010 00:00:00   ;   566,74 ;     
01.11.2010 00:00:00   ;   566,65 ;     
01.12.2010 00:00:00   ;   566,55 ;     
01.01.2011 00:00:00   ;   566,41 ;     
01.02.2011 00:00:00   ;   566,24 ;     
01.03.2011 00:00:00   ;   566,06 ;     
01.04.2011 00:00:00   ;   565,90 ;     
01.05.2011 00:00:00   ;   565,83 ;     
01.06.2011 00:00:00   ;   565,85 ;     
01.07.2011 00:00:00   ;   565,93 ;     
01.08.2011 00:00:00   ;   565,96 ;     
01.09.2011 00:00:00   ;   565,98 ;     
01.10.2011 00:00:00   ;   565,98 ;     
01.11.2011 00:00:00   ;   565,93 ;     
01.12.2011 00:00:00   ;   565,80 ;     
01.01.2012 00:00:00   ;   565,71 ;     
01.02.2012 00:00:00   ;   565,57 ;     
01.03.2012 00:00:00   ;   565,40 ;     
01.04.2012 00:00:00   ;   565,27 ;     
01.05.2012 00:00:00   ;   565,20 ;     
01.06.2012 00:00:00   ;   565,14 ;     
01.07.2012 00:00:00   ;   565,19 ;     
01.08.2012 00:00:00   ;   565,47 ;     
01.09.2012 00:00:00   ;   565,68 ;     
01.10.2012 00:00:00   ;   565,86 ;     
01.11.2012 00:00:00   ;   566,07 ;     
01.12.2012 00:00:00   ;   566,25 ;     
01.01.2013 00:00:00   ;   566,35 ;     
01.02.2013 00:00:00   ;   566,42 ;     
01.03.2013 00:00:00   ;   566,45 ;     
01.04.2013 00:00:00   ;   566,64 ;     
01.05.2013 00:00:00   ;   567,14 ;     
01.06.2013 00:00:00   ;   567,60 ;     
01.07.2013 00:00:00   ;   567,92 ;     
01.08.2013 00:00:00   ;   568,08 ;     
01.09.2013 00:00:00   ;   568,11 ;     
01.10.2013 00:00:00   ;   568,02 ;     
01.11.2013 00:00:00   ;   567,97 ;     
01.12.2013 00:00:00   ;   567,85 ;     
01.01.2014 00:00:00   ;   567,71 ;     
01.02.2014 00:00:00   ;   567,57 ;     
01.03.2014 00:00:00   ;   567,77 ;     
01.04.2014 00:00:00   ;   568,22 ;     
01.05.2014 00:00:00   ;   568,47 ;     
01.06.2014 00:00:00   ;   568,56 ;     
01.07.2014 00:00:00   ;   568,52 ;     
01.08.2014 00:00:00   ;   568,44 ;     
01.09.2014 00:00:00   ;   568,52 ;     
01.10.2014 00:00:00   ;   568,75 ;     
01.11.2014 00:00:00   ;   568,87 ;     
01.12.2014 00:00:00   ;   568,99 ;     
01.01.2015 00:00:00   ;   569,04 ;     
01.02.2015 00:00:00   ;   568,89 ;     
01.03.2015 00:00:00   ;   568,62 ;     
01.04.2015 00:00:00   ;   568,33 ;     
01.05.2015 00:00:00   ;   568,01 ;     
01.06.2015 00:00:00   ;   567,76 ;     
01.07.2015 00:00:00   ;   567,56 ;     
01.08.2015 00:00:00   ;   567,47 ;     
01.09.2015 00:00:00   ;   567,38 ;     
01.10.2015 00:00:00   ;   567,30 ;     
01.11.2015 00:00:00   ;   567,23 ;     
01.12.2015 00:00:00   ;   567,07 ;     
01.01.2016 00:00:00   ;   566,89 ;     
01.02.2016 00:00:00   ;   566,65 ;     
01.03.2016 00:00:00   ;   566,44 ;     
01.04.2016 00:00:00   ;   566,29 ;     
01.05.2016 00:00:00   ;   566,18 ;     
01.06.2016 00:00:00   ;   566,08 ;     
01.07.2016 00:00:00   ;   566,02 ;     
01.08.2016 00:00:00   ;   566,07 ;     
01.09.2016 00:00:00   ;   566,20 ;     
01.10.2016 00:00:00   ;   566,20 ;     
01.11.2016 00:00:00   ;   566,17 ;     
01.12.2016 00:00:00   ;   566,10 ;     
01.01.2017 00:00:00   ;   565,98 ;     
01.02.2017 00:00:00   ;   565,80 ;     
01.03.2017 00:00:00   ;   565,63 ;     
01.04.2017 00:00:00   ;   565,49 ;     
01.05.2017 00:00:00   ;   565,40 ;     
01.06.2017 00:00:00   ;   565,33 ;     
01.07.2017 00:00:00   ;   565,34 ;     
01.08.2017 00:00:00   ;   565,38 ;     
01.09.2017 00:00:00   ;   565,51 ;     
01.10.2017 00:00:00   ;   565,72 ;     
01.11.2017 00:00:00   ;   565,79 ;     
01.12.2017 00:00:00   ;   565,74 ;     
01.01.2018 00:00:00   ;   565,65 ;     
01.02.2018 00:00:00   ;   565,57 ;     
01.03.2018 00:00:00   ;   565,49 ;     
01.04.2018 00:00:00   ;   565,50 ;     
01.05.2018 00:00:00   ;   565,77 ;     
01.06.2018 00:00:00   ;   566,08 ;     
01.07.2018 00:00:00   ;   566,37 ;     
01.08.2018 00:00:00   ;   566,55 ;     
01.09.2018 00:00:00   ;   566,65 ;     
01.10.2018 00:00:00   ;   566,67 ;     
01.11.2018 00:00:00   ;   566,61 ;     
01.12.2018 00:00:00   ;   566,49 ;     
01.01.2019 00:00:00   ;   566,29 ;     
01.02.2019 00:00:00   ;   566,08 ;     
01.03.2019 00:00:00   ;   565,90 ;     
01.04.2019 00:00:00   ;   565,71 ;     
01.05.2019 00:00:00   ;   565,60 ;     
01.06.2019 00:00:00   ;   565,54 ;     
01.07.2019 00:00:00   ;   565,51 ;     
01.08.2019 00:00:00   ;   565,52 ;     
01.09.2019 00:00:00   ;   565,56 ;     
01.10.2019 00:00:00   ;   565,52 ;     
01.11.2019 00:00:00   ;   565,53 ;     
01.12.2019 00:00:00   ;   565,70 ;     
01.01.2020 00:00:00   ;   565,73 ;     
01.02.2020 00:00:00   ;   565,64 ;     
01.03.2020 00:00:00   ;   565,53 ;     
01.04.2020 00:00:00   ;   565,44 ;     
01.05.2020 00:00:00   ;   565,42 ;     
01.06.2020 00:00:00   ;   565,40 ;     
01.07.2020 00:00:00   ;   565,46 ;     
01.08.2020 00:00:00   ;   565,58 ;     
01.09.2020 00:00:00   ;   565,76 ;     
01.10.2020 00:00:00   ;   565,98 ;     
01.11.2020 00:00:00   ;   566,27 ;     
01.12.2020 00:00:00   ;   566,47 ;     
01.01.2021 00:00:00   ;   566,56 ;     
01.02.2021 00:00:00   ;   566,53 ;     
01.03.2021 00:00:00   ;   566,52 ;     
01.04.2021 00:00:00   ;   566,52 ;     
01.05.2021 00:00:00   ;   566,54 ;     
01.06.2021 00:00:00   ;   566,59 ;     
01.07.2021 00:00:00   ;   566,64 ;     
01.08.2021 00:00:00   ;   566,69 ;     
01.09.2021 00:00:00   ;   566,66 ;     
01.10.2021 00:00:00   ;   566,52 ;     
01.11.2021 00:00:00   ;   566,37 ;     
01.12.2021 00:00:00   ;   566,19 ;     
01.01.2022 00:00:00   ;Lücke         ; 
