Messstelle:                ;Nickelsdorf, Bl 28
HZB-Nummer:                ;345157
HD-Nummer:                 ;
DBMS-Nummer:               ;1002319
PorenGW-Gebiet:            ;288 Heideboden
Grundwasserkörper:         ;Heideboden [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;keine Information
01.05.1999 00:00:00   ;   130,57 ;     
01.06.1999 00:00:00   ;   130,32 ;     
01.07.1999 00:00:00   ;   130,29 ;     
01.08.1999 00:00:00   ;   130,15 ;     
01.09.1999 00:00:00   ;   130,30 ;     
01.10.1999 00:00:00   ;   130,09 ;     
01.11.1999 00:00:00   ;   130,35 ;     
01.12.1999 00:00:00   ;   130,42 ;     
01.01.2000 00:00:00   ;   130,47 ;     
01.02.2000 00:00:00   ;   130,87 ;     
01.03.2000 00:00:00   ;   130,89 ;     
01.04.2000 00:00:00   ;   130,92 ;     
01.05.2000 00:00:00   ;   130,37 ;     
01.06.2000 00:00:00   ;   129,85 ;     
01.07.2000 00:00:00   ;   129,74 ;     
01.08.2000 00:00:00   ;   129,69 ;     
01.09.2000 00:00:00   ;   129,74 ;     
01.10.2000 00:00:00   ;   129,83 ;     
01.11.2000 00:00:00   ;   129,91 ;     
01.12.2000 00:00:00   ;   129,95 ;     
01.01.2001 00:00:00   ;   130,13 ;     
01.02.2001 00:00:00   ;   130,14 ;     
01.03.2001 00:00:00   ;   130,26 ;     
01.04.2001 00:00:00   ;   130,36 ;     
01.05.2001 00:00:00   ;   130,00 ;     
01.06.2001 00:00:00   ;   129,68 ;     
01.07.2001 00:00:00   ;   129,53 ;     
01.08.2001 00:00:00   ;   129,47 ;     
01.09.2001 00:00:00   ;   129,70 ;     
01.10.2001 00:00:00   ;   129,77 ;     
01.11.2001 00:00:00   ;   129,83 ;     
01.12.2001 00:00:00   ;   129,99 ;     
01.01.2002 00:00:00   ;   130,02 ;     
01.02.2002 00:00:00   ;   130,17 ;     
01.03.2002 00:00:00   ;   130,39 ;     
01.04.2002 00:00:00   ;   130,65 ;     
01.05.2002 00:00:00   ;   130,13 ;     
01.06.2002 00:00:00   ;   129,82 ;     
01.07.2002 00:00:00   ;   129,67 ;     
01.08.2002 00:00:00   ;   129,85 ;     
01.09.2002 00:00:00   ;   129,74 ;     
01.10.2002 00:00:00   ;   130,06 ;     
01.11.2002 00:00:00   ;   130,37 ;     
01.12.2002 00:00:00   ;   130,63 ;     
01.01.2003 00:00:00   ;   130,85 ;     
01.02.2003 00:00:00   ;   130,77 ;     
01.03.2003 00:00:00   ;   130,74 ;     
01.04.2003 00:00:00   ;   130,60 ;     
01.05.2003 00:00:00   ;   130,29 ;     
01.06.2003 00:00:00   ;   129,97 ;     
01.07.2003 00:00:00   ;   129,65 ;     
01.08.2003 00:00:00   ;   129,55 ;     
01.09.2003 00:00:00   ;   129,62 ;     
01.10.2003 00:00:00   ;   129,75 ;     
01.11.2003 00:00:00   ;   129,86 ;     
01.12.2003 00:00:00   ;   129,89 ;     
01.01.2004 00:00:00   ;   130,15 ;     
01.02.2004 00:00:00   ;   130,48 ;     
01.03.2004 00:00:00   ;   130,62 ;     
01.04.2004 00:00:00   ;   130,83 ;     
01.05.2004 00:00:00   ;   130,68 ;     
01.06.2004 00:00:00   ;   130,63 ;     
01.07.2004 00:00:00   ;   130,16 ;     
01.08.2004 00:00:00   ;   129,68 ;     
01.09.2004 00:00:00   ;   129,55 ;     
01.10.2004 00:00:00   ;   129,71 ;     
01.11.2004 00:00:00   ;   129,84 ;     
01.12.2004 00:00:00   ;   129,88 ;     
01.01.2005 00:00:00   ;   129,97 ;     
01.02.2005 00:00:00   ;   130,20 ;     
01.03.2005 00:00:00   ;   130,45 ;     
01.04.2005 00:00:00   ;   130,76 ;     
01.05.2005 00:00:00   ;   130,56 ;     
01.06.2005 00:00:00   ;   129,95 ;     
01.07.2005 00:00:00   ;   129,90 ;     
01.08.2005 00:00:00   ;   130,03 ;     
01.09.2005 00:00:00   ;   130,09 ;     
01.10.2005 00:00:00   ;   130,04 ;     
01.11.2005 00:00:00   ;   130,02 ;     
01.12.2005 00:00:00   ;   130,41 ;     
01.01.2006 00:00:00   ;   130,77 ;     
01.02.2006 00:00:00   ;   130,65 ;     
01.03.2006 00:00:00   ;   130,93 ;     
01.04.2006 00:00:00   ;   130,94 ;     
01.05.2006 00:00:00   ;   130,93 ;     
01.06.2006 00:00:00   ;   131,00 ;     
01.07.2006 00:00:00   ;   130,32 ;     
01.08.2006 00:00:00   ;   130,20 ;     
01.09.2006 00:00:00   ;   129,98 ;     
01.10.2006 00:00:00   ;   129,88 ;     
01.11.2006 00:00:00   ;   130,06 ;     
01.12.2006 00:00:00   ;   130,08 ;     
01.01.2007 00:00:00   ;   130,13 ;     
01.02.2007 00:00:00   ;   130,32 ;     
01.03.2007 00:00:00   ;   130,54 ;     
01.04.2007 00:00:00   ;   130,52 ;     
01.05.2007 00:00:00   ;   130,06 ;     
01.06.2007 00:00:00   ;   129,88 ;     
01.07.2007 00:00:00   ;   129,61 ;     
01.08.2007 00:00:00   ;   129,44 ;     
01.09.2007 00:00:00   ;   130,40 ;     
01.10.2007 00:00:00   ;   130,32 ;     
01.11.2007 00:00:00   ;   130,67 ;     
01.12.2007 00:00:00   ;   130,75 ;     
01.01.2008 00:00:00   ;   130,77 ;     
01.02.2008 00:00:00   ;   130,75 ;     
01.03.2008 00:00:00   ;   130,74 ;     
01.04.2008 00:00:00   ;   130,65 ;     
01.05.2008 00:00:00   ;   130,32 ;     
01.06.2008 00:00:00   ;   130,18 ;     
01.07.2008 00:00:00   ;   130,13 ;     
01.08.2008 00:00:00   ;   130,33 ;     
01.09.2008 00:00:00   ;   129,96 ;     
01.10.2008 00:00:00   ;   130,07 ;     
01.11.2008 00:00:00   ;   130,14 ;     
01.12.2008 00:00:00   ;   130,44 ;     
01.01.2009 00:00:00   ;   130,53 ;     
01.02.2009 00:00:00   ;   130,91 ;     
01.03.2009 00:00:00   ;   131,07 ;     
01.04.2009 00:00:00   ;   131,24 ;     
01.05.2009 00:00:00   ;   130,68 ;     
01.06.2009 00:00:00   ;   130,54 ;     
01.07.2009 00:00:00   ;   131,34 ;     
01.08.2009 00:00:00   ;   130,70 ;     
01.09.2009 00:00:00   ;   130,34 ;     
01.10.2009 00:00:00   ;   129,93 ;     
01.11.2009 00:00:00   ;   130,46 ;     
01.12.2009 00:00:00   ;   130,72 ;     
01.01.2010 00:00:00   ;   130,97 ;     
01.02.2010 00:00:00   ;   130,98 ;     
01.03.2010 00:00:00   ;   130,91 ;     
01.04.2010 00:00:00   ;   130,85 ;     
01.05.2010 00:00:00   ;   130,78 ;     
01.06.2010 00:00:00   ;   130,79 ;     
01.07.2010 00:00:00   ;   130,19 ;     
01.08.2010 00:00:00   ;   130,10 ;     
01.09.2010 00:00:00   ;   130,30 ;     
01.10.2010 00:00:00   ;   130,50 ;     
01.11.2010 00:00:00   ;   130,64 ;     
01.12.2010 00:00:00   ;   130,87 ;     
01.01.2011 00:00:00   ;   130,85 ;     
01.02.2011 00:00:00   ;   130,83 ;     
01.03.2011 00:00:00   ;   130,80 ;     
01.04.2011 00:00:00   ;   130,70 ;     
01.05.2011 00:00:00   ;   130,40 ;     
01.06.2011 00:00:00   ;   129,98 ;     
01.07.2011 00:00:00   ;   129,83 ;     
01.08.2011 00:00:00   ;   129,77 ;     
01.09.2011 00:00:00   ;   129,63 ;     
01.10.2011 00:00:00   ;   129,71 ;     
01.11.2011 00:00:00   ;   129,80 ;     
01.12.2011 00:00:00   ;   129,84 ;     
01.01.2012 00:00:00   ;   130,04 ;     
01.02.2012 00:00:00   ;   130,11 ;     
01.03.2012 00:00:00   ;   130,28 ;     
01.04.2012 00:00:00   ;   130,15 ;     
01.05.2012 00:00:00   ;   129,86 ;     
01.06.2012 00:00:00   ;   129,65 ;     
01.07.2012 00:00:00   ;   129,76 ;     
01.08.2012 00:00:00   ;   129,59 ;     
01.09.2012 00:00:00   ;   129,57 ;     
01.10.2012 00:00:00   ;   129,70 ;     
01.11.2012 00:00:00   ;   130,06 ;     
01.12.2012 00:00:00   ;   130,08 ;     
01.01.2013 00:00:00   ;   130,58 ;     
01.02.2013 00:00:00   ;   130,99 ;     
01.03.2013 00:00:00   ;   131,10 ;     
01.04.2013 00:00:00   ;   131,16 ;     
01.05.2013 00:00:00   ;   130,86 ;     
01.06.2013 00:00:00   ;   130,67 ;     
01.07.2013 00:00:00   ;   129,94 ;     
01.08.2013 00:00:00   ;   129,61 ;     
01.09.2013 00:00:00   ;   129,76 ;     
01.10.2013 00:00:00   ;   129,89 ;     
01.11.2013 00:00:00   ;   130,15 ;     
01.12.2013 00:00:00   ;   130,35 ;     
01.01.2014 00:00:00   ;   130,25 ;     
01.02.2014 00:00:00   ;   130,41 ;     
01.03.2014 00:00:00   ;   130,38 ;     
01.04.2014 00:00:00   ;   130,26 ;     
01.05.2014 00:00:00   ;   130,46 ;     
01.06.2014 00:00:00   ;   130,13 ;     
01.07.2014 00:00:00   ;   129,84 ;     
01.08.2014 00:00:00   ;   130,31 ;     
01.09.2014 00:00:00   ;   130,83 ;     
01.10.2014 00:00:00   ;   130,85 ;     
01.11.2014 00:00:00   ;   130,90 ;     
01.12.2014 00:00:00   ;   130,99 ;     
01.01.2015 00:00:00   ;   130,98 ;     
01.02.2015 00:00:00   ;   130,99 ;     
01.03.2015 00:00:00   ;   130,90 ;     
01.04.2015 00:00:00   ;   130,78 ;     
01.05.2015 00:00:00   ;   130,57 ;     
01.06.2015 00:00:00   ;   130,18 ;     
01.07.2015 00:00:00   ;   129,70 ;     
01.08.2015 00:00:00   ;   129,52 ;     
01.09.2015 00:00:00   ;   129,52 ;     
01.10.2015 00:00:00   ;   129,92 ;     
01.11.2015 00:00:00   ;   130,10 ;     
01.12.2015 00:00:00   ;   130,07 ;     
01.01.2016 00:00:00   ;   130,20 ;     
01.02.2016 00:00:00   ;   130,70 ;     
01.03.2016 00:00:00   ;   130,75 ;     
01.04.2016 00:00:00   ;   130,49 ;     
01.05.2016 00:00:00   ;   130,39 ;     
01.06.2016 00:00:00   ;   130,11 ;     
01.07.2016 00:00:00   ;   129,91 ;     
01.08.2016 00:00:00   ;   129,92 ;     
01.09.2016 00:00:00   ;   129,74 ;     
01.10.2016 00:00:00   ;   129,80 ;     
01.11.2016 00:00:00   ;   130,17 ;     
01.12.2016 00:00:00   ;   130,20 ;     
01.01.2017 00:00:00   ;   130,17 ;     
01.02.2017 00:00:00   ;   130,33 ;     
01.03.2017 00:00:00   ;   130,53 ;     
01.04.2017 00:00:00   ;   130,44 ;     
01.05.2017 00:00:00   ;   130,19 ;     
01.06.2017 00:00:00   ;   129,75 ;     
01.07.2017 00:00:00   ;   129,60 ;     
01.08.2017 00:00:00   ;   129,55 ;     
01.09.2017 00:00:00   ;   129,64 ;     
01.10.2017 00:00:00   ;   129,80 ;     
01.11.2017 00:00:00   ;   129,94 ;     
01.12.2017 00:00:00   ;   130,14 ;     
01.01.2018 00:00:00   ;   130,57 ;     
01.02.2018 00:00:00   ;   130,58 ;     
01.03.2018 00:00:00   ;   130,65 ;     
01.04.2018 00:00:00   ;   130,61 ;     
01.05.2018 00:00:00   ;   130,17 ;     
01.06.2018 00:00:00   ;   130,18 ;     
01.07.2018 00:00:00   ;   129,92 ;     
01.08.2018 00:00:00   ;   129,65 ;     
01.09.2018 00:00:00   ;   130,21 ;     
01.10.2018 00:00:00   ;   129,86 ;     
01.11.2018 00:00:00   ;   129,98 ;     
01.12.2018 00:00:00   ;   130,49 ;     
01.01.2019 00:00:00   ;   130,85 ;     
01.02.2019 00:00:00   ;   130,88 ;     
01.03.2019 00:00:00   ;   130,80 ;     
01.04.2019 00:00:00   ;   130,54 ;     
01.05.2019 00:00:00   ;   130,55 ;     
01.06.2019 00:00:00   ;   130,35 ;     
01.07.2019 00:00:00   ;   129,79 ;     
01.08.2019 00:00:00   ;   129,74 ;     
01.09.2019 00:00:00   ;   129,78 ;     
01.10.2019 00:00:00   ;   129,69 ;     
01.11.2019 00:00:00   ;   129,97 ;     
01.12.2019 00:00:00   ;   130,07 ;     
01.01.2020 00:00:00   ;   130,14 ;     
01.02.2020 00:00:00   ;   130,20 ;     
01.03.2020 00:00:00   ;   130,36 ;     
01.04.2020 00:00:00   ;   130,10 ;     
01.05.2020 00:00:00   ;   129,80 ;     
01.06.2020 00:00:00   ;   129,86 ;     
01.07.2020 00:00:00   ;   129,69 ;     
01.08.2020 00:00:00   ;   129,51 ;     
01.09.2020 00:00:00   ;   129,64 ;     
01.10.2020 00:00:00   ;   130,25 ;     
01.11.2020 00:00:00   ;   130,35 ;     
01.12.2020 00:00:00   ;   130,45 ;     
01.01.2021 00:00:00   ;   130,67 ;     
01.02.2021 00:00:00   ;   130,82 ;     
01.03.2021 00:00:00   ;   130,70 ;     
01.04.2021 00:00:00   ;   130,48 ;     
01.05.2021 00:00:00   ;   130,33 ;     
01.06.2021 00:00:00   ;   129,88 ;     
01.07.2021 00:00:00   ;   129,49 ;     
01.08.2021 00:00:00   ;   129,58 ;     
01.09.2021 00:00:00   ;   129,49 ;     
01.10.2021 00:00:00   ;   129,61 ;     
01.11.2021 00:00:00   ;   129,76 ;     
01.12.2021 00:00:00   ;   130,00 ;     
01.01.2022 00:00:00   ;Lücke         ; 
