Messstelle:                ;Kleblach-Lind, Bl 412
HZB-Nummer:                ;317933
HD-Nummer:                 ;
DBMS-Nummer:               ;2002077
PorenGW-Gebiet:            ;410 Oberes Drautal
Grundwasserkörper:         ;Drautal [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
01.02.2001 00:00:00   ;   570,20 ;     
01.03.2001 00:00:00   ;   570,25 ;     
01.04.2001 00:00:00   ;   570,41 ;     
01.05.2001 00:00:00   ;   571,25 ;     
01.06.2001 00:00:00   ;   571,44 ;     
01.07.2001 00:00:00   ;   571,27 ;     
01.08.2001 00:00:00   ;   570,94 ;     
01.09.2001 00:00:00   ;   570,54 ;     
01.10.2001 00:00:00   ;   570,43 ;     
01.11.2001 00:00:00   ;   570,20 ;     
01.12.2001 00:00:00   ;   570,13 ;     
01.01.2002 00:00:00   ;   570,04 ;     
01.02.2002 00:00:00   ;   570,00 ;     
01.03.2002 00:00:00   ;   570,10 ;     
01.04.2002 00:00:00   ;   570,14 ;     
01.05.2002 00:00:00   ;   570,82 ;     
01.06.2002 00:00:00   ;   571,24 ;     
01.07.2002 00:00:00   ;   570,96 ;     
01.08.2002 00:00:00   ;   571,05 ;     
01.09.2002 00:00:00   ;   570,60 ;     
01.10.2002 00:00:00   ;   570,41 ;     
01.11.2002 00:00:00   ;   571,02 ;     
01.12.2002 00:00:00   ;   570,69 ;     
01.01.2003 00:00:00   ;   570,27 ;     
01.02.2003 00:00:00   ;   570,13 ;     
01.03.2003 00:00:00   ;   570,13 ;     
01.04.2003 00:00:00   ;   570,21 ;     
01.05.2003 00:00:00   ;   571,03 ;     
01.06.2003 00:00:00   ;   571,18 ;     
01.07.2003 00:00:00   ;   570,84 ;     
01.08.2003 00:00:00   ;   570,76 ;     
01.09.2003 00:00:00   ;   570,38 ;     
01.10.2003 00:00:00   ;   570,35 ;     
01.11.2003 00:00:00   ;   570,41 ;     
01.12.2003 00:00:00   ;   570,26 ;     
01.01.2004 00:00:00   ;   570,08 ;     
01.02.2004 00:00:00   ;   570,04 ;     
01.03.2004 00:00:00   ;   570,14 ;     
01.04.2004 00:00:00   ;   570,29 ;     
01.05.2004 00:00:00   ;   570,64 ;     
01.06.2004 00:00:00   ;   571,13 ;     
01.07.2004 00:00:00   ;   571,31 ;     
01.08.2004 00:00:00   ;   570,89 ;     
01.09.2004 00:00:00   ;   570,81 ;     
01.10.2004 00:00:00   ;   570,60 ;     
01.11.2004 00:00:00   ;   570,63 ;     
01.12.2004 00:00:00   ;   570,25 ;     
01.01.2005 00:00:00   ;   570,16 ;     
01.02.2005 00:00:00   ;   570,07 ;     
01.03.2005 00:00:00   ;   570,15 ;     
01.04.2005 00:00:00   ;   570,29 ;     
01.05.2005 00:00:00   ;   570,72 ;     
01.06.2005 00:00:00   ;   570,91 ;     
01.07.2005 00:00:00   ;   571,11 ;     
01.08.2005 00:00:00   ;   570,88 ;     
01.09.2005 00:00:00   ;   570,71 ;     
01.10.2005 00:00:00   ;   571,01 ;     
01.11.2005 00:00:00   ;   570,34 ;     
01.12.2005 00:00:00   ;   570,23 ;     
01.01.2006 00:00:00   ;   570,19 ;     
01.02.2006 00:00:00   ;   570,11 ;     
01.03.2006 00:00:00   ;   570,16 ;     
01.04.2006 00:00:00   ;   570,36 ;     
01.05.2006 00:00:00   ;   570,97 ;     
01.06.2006 00:00:00   ;   571,13 ;     
01.07.2006 00:00:00   ;   571,07 ;     
01.08.2006 00:00:00   ;   570,94 ;     
01.09.2006 00:00:00   ;   570,75 ;     
01.10.2006 00:00:00   ;   570,39 ;     
01.11.2006 00:00:00   ;   570,25 ;     
01.12.2006 00:00:00   ;   570,18 ;     
01.01.2007 00:00:00   ;   570,10 ;     
01.02.2007 00:00:00   ;   570,14 ;     
01.03.2007 00:00:00   ;   570,24 ;     
01.04.2007 00:00:00   ;   570,51 ;     
01.05.2007 00:00:00   ;   570,76 ;     
01.06.2007 00:00:00   ;   570,93 ;     
01.07.2007 00:00:00   ;   571,25 ;     
01.08.2007 00:00:00   ;   570,93 ;     
01.09.2007 00:00:00   ;   570,84 ;     
01.10.2007 00:00:00   ;   570,52 ;     
01.11.2007 00:00:00   ;   570,32 ;     
01.12.2007 00:00:00   ;   570,19 ;     
01.01.2008 00:00:00   ;   570,12 ;     
01.02.2008 00:00:00   ;   570,11 ;     
01.03.2008 00:00:00   ;   570,17 ;     
01.04.2008 00:00:00   ;   570,24 ;     
01.05.2008 00:00:00   ;   570,95 ;     
01.06.2008 00:00:00   ;   571,43 ;     
01.07.2008 00:00:00   ;   571,32 ;     
01.08.2008 00:00:00   ;   571,10 ;     
01.09.2008 00:00:00   ;   570,71 ;     
01.10.2008 00:00:00   ;   570,44 ;     
01.11.2008 00:00:00   ;   570,68 ;     
01.12.2008 00:00:00   ;   570,36 ;     
01.01.2009 00:00:00   ;   570,20 ;     
01.02.2009 00:00:00   ;   570,19 ;     
01.03.2009 00:00:00   ;   570,29 ;     
01.04.2009 00:00:00   ;   570,84 ;     
01.05.2009 00:00:00   ;   571,45 ;     
01.06.2009 00:00:00   ;   571,37 ;     
01.07.2009 00:00:00   ;   571,26 ;     
01.08.2009 00:00:00   ;   570,98 ;     
01.09.2009 00:00:00   ;   570,89 ;     
01.10.2009 00:00:00   ;   570,48 ;     
01.11.2009 00:00:00   ;   570,31 ;     
01.12.2009 00:00:00   ;   570,37 ;     
01.01.2010 00:00:00   ;   570,22 ;     
01.02.2010 00:00:00   ;   570,12 ;     
01.03.2010 00:00:00   ;   570,18 ;     
01.04.2010 00:00:00   ;   570,32 ;     
01.05.2010 00:00:00   ;   570,76 ;     
01.06.2010 00:00:00   ;   571,10 ;     
01.07.2010 00:00:00   ;   570,87 ;     
01.08.2010 00:00:00   ;   570,77 ;     
01.09.2010 00:00:00   ;   570,85 ;     
01.10.2010 00:00:00   ;   570,59 ;     
01.11.2010 00:00:00   ;   570,72 ;     
01.12.2010 00:00:00   ;   570,45 ;     
01.01.2011 00:00:00   ;   570,31 ;     
01.02.2011 00:00:00   ;   570,22 ;     
01.03.2011 00:00:00   ;   570,26 ;     
01.04.2011 00:00:00   ;   570,49 ;     
01.05.2011 00:00:00   ;   570,81 ;     
01.06.2011 00:00:00   ;   571,41 ;     
01.07.2011 00:00:00   ;   571,01 ;     
01.08.2011 00:00:00   ;   570,91 ;     
01.09.2011 00:00:00   ;   570,82 ;     
01.10.2011 00:00:00   ;   570,69 ;     
01.11.2011 00:00:00   ;   570,44 ;     
01.12.2011 00:00:00   ;   570,23 ;     
01.01.2012 00:00:00   ;   570,15 ;     
01.02.2012 00:00:00   ;   570,10 ;     
01.03.2012 00:00:00   ;   570,21 ;     
01.04.2012 00:00:00   ;   570,31 ;     
01.05.2012 00:00:00   ;   570,81 ;     
01.06.2012 00:00:00   ;   571,24 ;     
01.07.2012 00:00:00   ;   571,28 ;     
01.08.2012 00:00:00   ;   571,08 ;     
01.09.2012 00:00:00   ;   571,02 ;     
01.10.2012 00:00:00   ;   570,95 ;     
01.11.2012 00:00:00   ;   571,14 ;     
01.12.2012 00:00:00   ;   570,58 ;     
01.01.2013 00:00:00   ;   570,32 ;     
01.02.2013 00:00:00   ;   570,19 ;     
01.03.2013 00:00:00   ;   570,28 ;     
01.04.2013 00:00:00   ;   570,81 ;     
01.05.2013 00:00:00   ;   571,48 ;     
01.06.2013 00:00:00   ;   571,60 ;     
01.07.2013 00:00:00   ;   571,38 ;     
01.08.2013 00:00:00   ;   571,06 ;     
01.09.2013 00:00:00   ;   570,84 ;     
01.10.2013 00:00:00   ;   570,78 ;     
01.11.2013 00:00:00   ;   570,85 ;     
01.12.2013 00:00:00   ;   570,40 ;     
01.01.2014 00:00:00   ;   570,43 ;     
01.02.2014 00:00:00   ;   570,41 ;     
01.03.2014 00:00:00   ;   570,74 ;     
01.04.2014 00:00:00   ;   570,99 ;     
01.05.2014 00:00:00   ;   571,17 ;     
01.06.2014 00:00:00   ;   571,31 ;     
01.07.2014 00:00:00   ;   571,14 ;     
01.08.2014 00:00:00   ;   571,13 ;     
01.09.2014 00:00:00   ;   570,84 ;     
01.10.2014 00:00:00   ;   570,46 ;     
01.11.2014 00:00:00   ;   571,08 ;     
01.12.2014 00:00:00   ;   570,56 ;     
01.01.2015 00:00:00   ;   570,32 ;     
01.02.2015 00:00:00   ;   570,19 ;     
01.03.2015 00:00:00   ;   570,17 ;     
01.04.2015 00:00:00   ;   570,28 ;     
01.05.2015 00:00:00   ;   570,96 ;     
01.06.2015 00:00:00   ;   571,18 ;     
01.07.2015 00:00:00   ;   571,06 ;     
01.08.2015 00:00:00   ;   571,07 ;     
01.09.2015 00:00:00   ;   570,74 ;     
01.10.2015 00:00:00   ;   570,63 ;     
01.11.2015 00:00:00   ;   570,41 ;     
01.12.2015 00:00:00   ;   570,22 ;     
01.01.2016 00:00:00   ;   570,17 ;     
01.02.2016 00:00:00   ;   570,24 ;     
01.03.2016 00:00:00   ;   570,35 ;     
01.04.2016 00:00:00   ;   570,68 ;     
01.05.2016 00:00:00   ;   570,84 ;     
01.06.2016 00:00:00   ;   571,59 ;     
01.07.2016 00:00:00   ;   571,36 ;     
01.08.2016 00:00:00   ;   571,08 ;     
01.09.2016 00:00:00   ;   570,63 ;     
01.10.2016 00:00:00   ;   570,40 ;     
01.11.2016 00:00:00   ;   570,37 ;     
01.12.2016 00:00:00   ;   570,19 ;     
01.01.2017 00:00:00   ;   570,11 ;     
01.02.2017 00:00:00   ;   570,03 ;     
01.03.2017 00:00:00   ;   570,11 ;     
01.04.2017 00:00:00   ;   570,19 ;     
01.05.2017 00:00:00   ;   570,57 ;     
01.06.2017 00:00:00   ;   570,98 ;     
01.07.2017 00:00:00   ;   570,99 ;     
01.08.2017 00:00:00   ;   571,02 ;     
01.09.2017 00:00:00   ;   570,99 ;     
01.10.2017 00:00:00   ;   570,53 ;     
01.11.2017 00:00:00   ;   570,37 ;     
01.12.2017 00:00:00   ;   570,31 ;     
01.01.2018 00:00:00   ;   570,28 ;     
01.02.2018 00:00:00   ;   570,17 ;     
01.03.2018 00:00:00   ;   570,23 ;     
01.04.2018 00:00:00   ;   570,89 ;     
01.05.2018 00:00:00   ;   571,41 ;     
01.06.2018 00:00:00   ;   571,34 ;     
01.07.2018 00:00:00   ;   570,89 ;     
01.08.2018 00:00:00   ;   570,75 ;     
01.09.2018 00:00:00   ;   570,76 ;     
01.10.2018 00:00:00   ;   570,58 ;     
01.11.2018 00:00:00   ;   570,86 ;     
01.12.2018 00:00:00   ;   570,32 ;     
01.01.2019 00:00:00   ;   570,17 ;     
01.02.2019 00:00:00   ;   570,24 ;     
01.03.2019 00:00:00   ;   570,30 ;     
01.04.2019 00:00:00   ;   570,52 ;     
01.05.2019 00:00:00   ;   570,77 ;     
01.06.2019 00:00:00   ;   571,68 ;     
01.07.2019 00:00:00   ;   571,09 ;     
01.08.2019 00:00:00   ;   570,90 ;     
01.09.2019 00:00:00   ;   570,68 ;     
01.10.2019 00:00:00   ;   570,46 ;     
01.11.2019 00:00:00   ;   570,96 ;     
01.12.2019 00:00:00   ;   570,61 ;     
01.01.2020 00:00:00   ;   570,39 ;     
01.02.2020 00:00:00   ;   570,31 ;     
01.03.2020 00:00:00   ;   570,40 ;     
01.04.2020 00:00:00   ;   570,71 ;     
01.05.2020 00:00:00   ;   571,24 ;     
01.06.2020 00:00:00   ;   571,45 ;     
01.07.2020 00:00:00   ;   571,36 ;     
01.08.2020 00:00:00   ;   571,38 ;     
01.09.2020 00:00:00   ;   571,27 ;     
01.10.2020 00:00:00   ;   571,19 ;     
01.11.2020 00:00:00   ;   570,83 ;     
01.12.2020 00:00:00   ;   570,80 ;     
01.01.2021 00:00:00   ;   570,57 ;     
01.02.2021 00:00:00   ;   570,61 ;     
01.03.2021 00:00:00   ;   570,69 ;     
01.04.2021 00:00:00   ;   570,85 ;     
01.05.2021 00:00:00   ;   571,31 ;     
01.06.2021 00:00:00   ;   572,03 ;     
01.07.2021 00:00:00   ;   571,76 ;     
01.08.2021 00:00:00   ;   571,57 ;     
01.09.2021 00:00:00   ;   570,88 ;     
01.10.2021 00:00:00   ;   570,72 ;     
01.11.2021 00:00:00   ;   570,56 ;     
01.12.2021 00:00:00   ;   570,43 ;     
01.01.2022 00:00:00   ;Lücke         ; 
