Messstelle:                ;Dürnstein, Bl  6030
HZB-Nummer:                ;356964
HD-Nummer:                 ;uw6030
DBMS-Nummer:               ;6003613
Fremdnummer:               ;W-KB 01/08
PorenGW-Gebiet:            ;430 Olsabachtal
Grundwasserkörper:         ;Gruppe Grebenzen [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;
01.01.2017 00:00:00   ;   743,57 ;     
01.02.2017 00:00:00   ;   743,57 ;     
01.03.2017 00:00:00   ;   743,59 ;     
01.04.2017 00:00:00   ;   743,57 ;     
01.05.2017 00:00:00   ;   743,57 ;     
01.06.2017 00:00:00   ;   743,55 ;     
01.07.2017 00:00:00   ;   743,61 ;     
01.08.2017 00:00:00   ;   743,82 ;     
01.09.2017 00:00:00   ;   743,89 ;     
01.10.2017 00:00:00   ;   743,80 ;     
01.11.2017 00:00:00   ;   743,73 ;     
01.12.2017 00:00:00   ;   743,70 ;     
01.01.2018 00:00:00   ;   743,71 ;     
01.02.2018 00:00:00   ;   743,68 ;     
01.03.2018 00:00:00   ;   743,72 ;     
01.04.2018 00:00:00   ;   743,83 ;     
01.05.2018 00:00:00   ;   743,86 ;     
01.06.2018 00:00:00   ;   743,87 ;     
01.07.2018 00:00:00   ;   743,73 ;     
01.08.2018 00:00:00   ;   743,69 ;     
01.09.2018 00:00:00   ;   743,67 ;     
01.10.2018 00:00:00   ;   743,63 ;     
01.11.2018 00:00:00   ;   743,64 ;     
01.12.2018 00:00:00   ;   743,59 ;     
01.01.2019 00:00:00   ;   743,56 ;     
01.02.2019 00:00:00   ;   743,59 ;     
01.03.2019 00:00:00   ;   743,60 ;     
01.04.2019 00:00:00   ;   743,59 ;     
01.05.2019 00:00:00   ;   743,60 ;     
01.06.2019 00:00:00   ;   743,60 ;     
01.07.2019 00:00:00   ;   743,54 ;     
01.08.2019 00:00:00   ;   743,54 ;     
01.09.2019 00:00:00   ;   743,56 ;     
01.10.2019 00:00:00   ;   743,53 ;     
01.11.2019 00:00:00   ;   743,70 ;     
01.12.2019 00:00:00   ;   743,67 ;     
01.01.2020 00:00:00   ;   743,62 ;     
01.02.2020 00:00:00   ;   743,58 ;     
01.03.2020 00:00:00   ;   743,57 ;     
01.04.2020 00:00:00   ;   743,54 ;     
01.05.2020 00:00:00   ;   743,56 ;     
01.06.2020 00:00:00   ;   743,58 ;     
01.07.2020 00:00:00   ;   743,64 ;     
01.08.2020 00:00:00   ;   743,79 ;     
01.09.2020 00:00:00   ;   743,93 ;     
01.10.2020 00:00:00   ;   743,89 ;     
01.11.2020 00:00:00   ;   743,76 ;     
01.12.2020 00:00:00   ;   743,72 ;     
01.01.2021 00:00:00   ;   743,64 ;     
01.02.2021 00:00:00   ;   743,67 ;     
01.03.2021 00:00:00   ;   743,67 ;     
01.04.2021 00:00:00   ;   743,65 ;     
01.05.2021 00:00:00   ;   743,66 ;     
01.06.2021 00:00:00   ;   743,65 ;     
01.07.2021 00:00:00   ;   743,61 ;     
01.08.2021 00:00:00   ;   743,61 ;     
01.09.2021 00:00:00   ;   743,55 ;     
01.10.2021 00:00:00   ;   743,53 ;     
01.11.2021 00:00:00   ;   743,52 ;     
01.12.2021 00:00:00   ;   743,51 ;     
01.01.2022 00:00:00   ;Lücke         ; 
