Messstelle:                ;Apetlon, Bl 171
HZB-Nummer:                ;345843
HD-Nummer:                 ;
DBMS-Nummer:               ;1002421
PorenGW-Gebiet:            ;318 Seewinkel
Grundwasserkörper:         ;Seewinkel [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
01.10.2007 00:00:00   ;   116,70 ;     
01.11.2007 00:00:00   ;   117,00 ;     
01.12.2007 00:00:00   ;   117,21 ;     
01.01.2008 00:00:00   ;   117,25 ;     
01.02.2008 00:00:00   ;   117,26 ;     
01.03.2008 00:00:00   ;   117,21 ;     
01.04.2008 00:00:00   ;   117,16 ;     
01.05.2008 00:00:00   ;   117,01 ;     
01.06.2008 00:00:00   ;   116,85 ;     
01.07.2008 00:00:00   ;   116,71 ;     
01.08.2008 00:00:00   ;   116,63 ;     
01.09.2008 00:00:00   ;   116,54 ;     
01.10.2008 00:00:00   ;   116,45 ;     
01.11.2008 00:00:00   ;   116,48 ;     
01.12.2008 00:00:00   ;   116,55 ;     
01.01.2009 00:00:00   ;   116,66 ;     
01.02.2009 00:00:00   ;   116,94 ;     
01.03.2009 00:00:00   ;   117,41 ;     
01.04.2009 00:00:00   ;   117,37 ;     
01.05.2009 00:00:00   ;   117,07 ;     
01.06.2009 00:00:00   ;   116,89 ;     
01.07.2009 00:00:00   ;   116,96 ;     
01.08.2009 00:00:00   ;   116,74 ;     
01.09.2009 00:00:00   ;   116,59 ;     
01.10.2009 00:00:00   ;   116,50 ;     
01.11.2009 00:00:00   ;   116,51 ;     
01.12.2009 00:00:00   ;   116,57 ;     
01.01.2010 00:00:00   ;   116,73 ;     
01.02.2010 00:00:00   ;   116,88 ;     
01.03.2010 00:00:00   ;   116,95 ;     
01.04.2010 00:00:00   ;   116,95 ;     
01.05.2010 00:00:00   ;   116,93 ;     
01.06.2010 00:00:00   ;   116,95 ;     
01.07.2010 00:00:00   ;   116,78 ;     
01.08.2010 00:00:00   ;   116,62 ;     
01.09.2010 00:00:00   ;   116,59 ;     
01.10.2010 00:00:00   ;   116,74 ;     
01.11.2010 00:00:00   ;   116,84 ;     
01.12.2010 00:00:00   ;   117,11 ;     
01.01.2011 00:00:00   ;   117,28 ;     
01.02.2011 00:00:00   ;   117,25 ;     
01.03.2011 00:00:00   ;   117,21 ;     
01.04.2011 00:00:00   ;   117,20 ;     
01.05.2011 00:00:00   ;   117,04 ;     
01.06.2011 00:00:00   ;   116,84 ;     
01.07.2011 00:00:00   ;   116,65 ;     
01.08.2011 00:00:00   ;   116,58 ;     
01.09.2011 00:00:00   ;   116,48 ;     
01.10.2011 00:00:00   ;   116,42 ;     
01.11.2011 00:00:00   ;   116,40 ;     
01.12.2011 00:00:00   ;   116,40 ;     
01.01.2012 00:00:00   ;   116,44 ;     
01.02.2012 00:00:00   ;   116,50 ;     
01.03.2012 00:00:00   ;   116,55 ;     
01.04.2012 00:00:00   ;   116,56 ;     
01.05.2012 00:00:00   ;   116,46 ;     
01.06.2012 00:00:00   ;   116,34 ;     
01.07.2012 00:00:00   ;   116,26 ;     
01.08.2012 00:00:00   ;   116,27 ;     
01.09.2012 00:00:00   ;   116,15 ;     
01.10.2012 00:00:00   ;   116,12 ;     
01.11.2012 00:00:00   ;   116,22 ;     
01.12.2012 00:00:00   ;   116,29 ;     
01.01.2013 00:00:00   ;   116,42 ;     
01.02.2013 00:00:00   ;   116,94 ;     
01.03.2013 00:00:00   ;   117,56 ;     
01.04.2013 00:00:00   ;   117,76 ;     
01.05.2013 00:00:00   ;   117,33 ;     
01.06.2013 00:00:00   ;   117,14 ;     
01.07.2013 00:00:00   ;   116,85 ;     
01.08.2013 00:00:00   ;   116,51 ;     
01.09.2013 00:00:00   ;   116,37 ;     
01.10.2013 00:00:00   ;   116,33 ;     
01.11.2013 00:00:00   ;   116,39 ;     
01.12.2013 00:00:00   ;   116,56 ;     
01.01.2014 00:00:00   ;   116,63 ;     
01.02.2014 00:00:00   ;   116,75 ;     
01.03.2014 00:00:00   ;   116,98 ;     
01.04.2014 00:00:00   ;   116,92 ;     
01.05.2014 00:00:00   ;   116,97 ;     
01.06.2014 00:00:00   ;   116,97 ;     
01.07.2014 00:00:00   ;   116,72 ;     
01.08.2014 00:00:00   ;   116,92 ;     
01.09.2014 00:00:00   ;   117,32 ;     
01.10.2014 00:00:00   ;   117,49 ;     
01.11.2014 00:00:00   ;   117,44 ;     
01.12.2014 00:00:00   ;   117,66 ;     
01.01.2015 00:00:00   ;   117,61 ;     
01.02.2015 00:00:00   ;   117,65 ;     
01.03.2015 00:00:00   ;   117,60 ;     
01.04.2015 00:00:00   ;   117,42 ;     
01.05.2015 00:00:00   ;   117,34 ;     
01.06.2015 00:00:00   ;   117,28 ;     
01.07.2015 00:00:00   ;   116,93 ;     
01.08.2015 00:00:00   ;   116,69 ;     
01.09.2015 00:00:00   ;   116,59 ;     
01.10.2015 00:00:00   ;   116,63 ;     
01.11.2015 00:00:00   ;   116,82 ;     
01.12.2015 00:00:00   ;   116,83 ;     
01.01.2016 00:00:00   ;   116,84 ;     
01.02.2016 00:00:00   ;   117,15 ;     
01.03.2016 00:00:00   ;   117,36 ;     
01.04.2016 00:00:00   ;   117,22 ;     
01.05.2016 00:00:00   ;   117,14 ;     
01.06.2016 00:00:00   ;   117,00 ;     
01.07.2016 00:00:00   ;   116,78 ;     
01.08.2016 00:00:00   ;   116,64 ;     
01.09.2016 00:00:00   ;   116,54 ;     
01.10.2016 00:00:00   ;   116,48 ;     
01.11.2016 00:00:00   ;   116,56 ;     
01.12.2016 00:00:00   ;   116,64 ;     
01.01.2017 00:00:00   ;   116,65 ;     
01.02.2017 00:00:00   ;   116,68 ;     
01.03.2017 00:00:00   ;   116,79 ;     
01.04.2017 00:00:00   ;   116,84 ;     
01.05.2017 00:00:00   ;   116,81 ;     
01.06.2017 00:00:00   ;   116,67 ;     
01.07.2017 00:00:00   ;   116,44 ;     
01.08.2017 00:00:00   ;   116,33 ;     
01.09.2017 00:00:00   ;   116,24 ;     
01.10.2017 00:00:00   ;   116,23 ;     
01.11.2017 00:00:00   ;   116,21 ;     
01.12.2017 00:00:00   ;   116,27 ;     
01.01.2018 00:00:00   ;   116,41 ;     
01.02.2018 00:00:00   ;   116,57 ;     
01.03.2018 00:00:00   ;   116,81 ;     
01.04.2018 00:00:00   ;   117,14 ;     
01.05.2018 00:00:00   ;   116,95 ;     
01.06.2018 00:00:00   ;   116,85 ;     
01.07.2018 00:00:00   ;   116,65 ;     
01.08.2018 00:00:00   ;   116,42 ;     
01.09.2018 00:00:00   ;   116,32 ;     
01.10.2018 00:00:00   ;   116,26 ;     
01.11.2018 00:00:00   ;   116,24 ;     
01.12.2018 00:00:00   ;   116,34 ;     
01.01.2019 00:00:00   ;   116,45 ;     
01.02.2019 00:00:00   ;   116,56 ;     
01.03.2019 00:00:00   ;   116,64 ;     
01.04.2019 00:00:00   ;   116,66 ;     
01.05.2019 00:00:00   ;   116,63 ;     
01.06.2019 00:00:00   ;   116,74 ;     
01.07.2019 00:00:00   ;   116,51 ;     
01.08.2019 00:00:00   ;   116,27 ;     
01.09.2019 00:00:00   ;   116,17 ;     
01.10.2019 00:00:00   ;   116,13 ;     
01.11.2019 00:00:00   ;   116,17 ;     
01.12.2019 00:00:00   ;   116,27 ;     
01.01.2020 00:00:00   ;   116,35 ;     
01.02.2020 00:00:00   ;   116,39 ;     
01.03.2020 00:00:00   ;   116,45 ;     
01.04.2020 00:00:00   ;   116,43 ;     
01.05.2020 00:00:00   ;   116,31 ;     
01.06.2020 00:00:00   ;   116,23 ;     
01.07.2020 00:00:00   ;   116,19 ;     
01.08.2020 00:00:00   ;   116,11 ;     
01.09.2020 00:00:00   ;   116,07 ;     
01.10.2020 00:00:00   ;   116,18 ;     
01.11.2020 00:00:00   ;   116,34 ;     
01.12.2020 00:00:00   ;   116,39 ;     
01.01.2021 00:00:00   ;   116,51 ;     
01.02.2021 00:00:00   ;   116,73 ;     
01.03.2021 00:00:00   ;   116,85 ;     
01.04.2021 00:00:00   ;   116,80 ;     
01.05.2021 00:00:00   ;   116,72 ;     
01.06.2021 00:00:00   ;   116,61 ;     
01.07.2021 00:00:00   ;   116,38 ;     
01.08.2021 00:00:00   ;   116,27 ;     
01.09.2021 00:00:00   ;   116,21 ;     
01.10.2021 00:00:00   ;   116,18 ;     
01.11.2021 00:00:00   ;   116,18 ;     
01.12.2021 00:00:00   ;   116,25 ;     
01.01.2022 00:00:00   ;Lücke         ; 
