Messstelle:                ;Eltendorf, Bl 25 A
HZB-Nummer:                ;345108
HD-Nummer:                 ;
DBMS-Nummer:               ;1002314
PorenGW-Gebiet:            ;335 Lafnitztal
Grundwasserkörper:         ;Lafnitztal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;keine Information
01.10.2000 00:00:00   ;   229,13 ;     
01.11.2000 00:00:00   ;   229,67 ;     
01.12.2000 00:00:00   ;   229,67 ;     
01.01.2001 00:00:00   ;   229,87 ;     
01.02.2001 00:00:00   ;   229,64 ;     
01.03.2001 00:00:00   ;   229,50 ;     
01.04.2001 00:00:00   ;   229,65 ;     
01.05.2001 00:00:00   ;   229,27 ;     
01.06.2001 00:00:00   ;   228,88 ;     
01.07.2001 00:00:00   ;   228,69 ;     
01.08.2001 00:00:00   ;   228,48 ;     
01.09.2001 00:00:00   ;   228,53 ;     
01.10.2001 00:00:00   ;   228,58 ;     
01.11.2001 00:00:00   ;   228,58 ;     
01.12.2001 00:00:00   ;   228,57 ;     
01.01.2002 00:00:00   ;   228,56 ;     
01.02.2002 00:00:00   ;   228,62 ;     
01.03.2002 00:00:00   ;   228,60 ;     
01.04.2002 00:00:00   ;   228,59 ;     
01.05.2002 00:00:00   ;   228,49 ;     
01.06.2002 00:00:00   ;   228,29 ;     
01.07.2002 00:00:00   ;   228,23 ;     
01.08.2002 00:00:00   ;   228,21 ;     
01.09.2002 00:00:00   ;   228,16 ;     
01.10.2002 00:00:00   ;   228,34 ;     
01.11.2002 00:00:00   ;   228,43 ;     
01.12.2002 00:00:00   ;   229,04 ;     
01.01.2003 00:00:00   ;   229,13 ;     
01.02.2003 00:00:00   ;   228,96 ;     
01.03.2003 00:00:00   ;   229,19 ;     
01.04.2003 00:00:00   ;   228,86 ;     
01.05.2003 00:00:00   ;   228,63 ;     
01.06.2003 00:00:00   ;   228,50 ;     
01.07.2003 00:00:00   ;   228,30 ;     
01.08.2003 00:00:00   ;   228,14 ;     
01.09.2003 00:00:00   ;   228,10 ;     
01.10.2003 00:00:00   ;   228,23 ;     
01.11.2003 00:00:00   ;   228,33 ;     
01.12.2003 00:00:00   ;   228,33 ;     
01.01.2004 00:00:00   ;   228,46 ;     
01.02.2004 00:00:00   ;   228,51 ;     
01.03.2004 00:00:00   ;   229,14 ;     
01.04.2004 00:00:00   ;   229,52 ;     
01.05.2004 00:00:00   ;   229,08 ;     
01.06.2004 00:00:00   ;   229,29 ;     
01.07.2004 00:00:00   ;   229,14 ;     
01.08.2004 00:00:00   ;   228,74 ;     
01.09.2004 00:00:00   ;   228,57 ;     
01.10.2004 00:00:00   ;   228,66 ;     
01.11.2004 00:00:00   ;   228,77 ;     
01.12.2004 00:00:00   ;   228,77 ;     
01.01.2005 00:00:00   ;   228,81 ;     
01.02.2005 00:00:00   ;   228,75 ;     
01.03.2005 00:00:00   ;   229,17 ;     
01.04.2005 00:00:00   ;   229,31 ;     
01.05.2005 00:00:00   ;   229,04 ;     
01.06.2005 00:00:00   ;   228,65 ;     
01.07.2005 00:00:00   ;   229,23 ;     
01.08.2005 00:00:00   ;   229,42 ;     
01.09.2005 00:00:00   ;   229,34 ;     
01.10.2005 00:00:00   ;   229,18 ;     
01.11.2005 00:00:00   ;   229,06 ;     
01.12.2005 00:00:00   ;   229,63 ;     
01.01.2006 00:00:00   ;   229,66 ;     
01.02.2006 00:00:00   ;   229,54 ;     
01.03.2006 00:00:00   ;   229,96 ;     
01.04.2006 00:00:00   ;   229,74 ;     
01.05.2006 00:00:00   ;   229,86 ;     
01.06.2006 00:00:00   ;   229,71 ;     
01.07.2006 00:00:00   ;   229,14 ;     
01.08.2006 00:00:00   ;   228,88 ;     
01.09.2006 00:00:00   ;   228,73 ;     
01.10.2006 00:00:00   ;   228,69 ;     
01.11.2006 00:00:00   ;   228,78 ;     
01.12.2006 00:00:00   ;   228,79 ;     
01.01.2007 00:00:00   ;   228,85 ;     
01.02.2007 00:00:00   ;   228,97 ;     
01.03.2007 00:00:00   ;   229,39 ;     
01.04.2007 00:00:00   ;   229,25 ;     
01.05.2007 00:00:00   ;   228,92 ;     
01.06.2007 00:00:00   ;   229,07 ;     
01.07.2007 00:00:00   ;   228,62 ;     
01.08.2007 00:00:00   ;   228,46 ;     
01.09.2007 00:00:00   ;   228,98 ;     
01.10.2007 00:00:00   ;   229,37 ;     
01.11.2007 00:00:00   ;   229,58 ;     
01.12.2007 00:00:00   ;   229,68 ;     
01.01.2008 00:00:00   ;   229,50 ;     
01.02.2008 00:00:00   ;   229,30 ;     
01.03.2008 00:00:00   ;   229,21 ;     
01.04.2008 00:00:00   ;   229,14 ;     
01.05.2008 00:00:00   ;   228,97 ;     
01.06.2008 00:00:00   ;   229,40 ;     
01.07.2008 00:00:00   ;   229,16 ;     
01.08.2008 00:00:00   ;   228,98 ;     
01.09.2008 00:00:00   ;   228,75 ;     
01.10.2008 00:00:00   ;   228,69 ;     
01.11.2008 00:00:00   ;   228,76 ;     
01.12.2008 00:00:00   ;   229,09 ;     
01.01.2009 00:00:00   ;   229,24 ;     
01.02.2009 00:00:00   ;   229,89 ;     
01.03.2009 00:00:00   ;   229,78 ;     
01.04.2009 00:00:00   ;   229,48 ;     
01.05.2009 00:00:00   ;   229,13 ;     
01.06.2009 00:00:00   ;   229,25 ;     
01.07.2009 00:00:00   ;   229,88 ;     
01.08.2009 00:00:00   ;   229,62 ;     
01.09.2009 00:00:00   ;   229,57 ;     
01.10.2009 00:00:00   ;   229,54 ;     
01.11.2009 00:00:00   ;   229,77 ;     
01.12.2009 00:00:00   ;   229,92 ;     
01.01.2010 00:00:00   ;   230,02 ;     
01.02.2010 00:00:00   ;   229,92 ;     
01.03.2010 00:00:00   ;   229,93 ;     
01.04.2010 00:00:00   ;   229,72 ;     
01.05.2010 00:00:00   ;   229,49 ;     
01.06.2010 00:00:00   ;   229,65 ;     
01.07.2010 00:00:00   ;   229,25 ;     
01.08.2010 00:00:00   ;   229,31 ;     
01.09.2010 00:00:00   ;   229,57 ;     
01.10.2010 00:00:00   ;   229,84 ;     
01.11.2010 00:00:00   ;   229,80 ;     
01.12.2010 00:00:00   ;   229,93 ;     
01.01.2011 00:00:00   ;   229,90 ;     
01.02.2011 00:00:00   ;   229,78 ;     
01.03.2011 00:00:00   ;   229,59 ;     
01.04.2011 00:00:00   ;   229,40 ;     
01.05.2011 00:00:00   ;   229,27 ;     
01.06.2011 00:00:00   ;   229,16 ;     
01.07.2011 00:00:00   ;   229,07 ;     
01.08.2011 00:00:00   ;   229,66 ;     
01.09.2011 00:00:00   ;   229,28 ;     
01.10.2011 00:00:00   ;   229,40 ;     
01.11.2011 00:00:00   ;   229,29 ;     
01.12.2011 00:00:00   ;   229,21 ;     
01.01.2012 00:00:00   ;   229,07 ;     
01.02.2012 00:00:00   ;   228,98 ;     
01.03.2012 00:00:00   ;   228,96 ;     
01.04.2012 00:00:00   ;   228,94 ;     
01.05.2012 00:00:00   ;   229,23 ;     
01.06.2012 00:00:00   ;   228,89 ;     
01.07.2012 00:00:00   ;   228,76 ;     
01.08.2012 00:00:00   ;   228,58 ;     
01.09.2012 00:00:00   ;   228,49 ;     
01.10.2012 00:00:00   ;   228,70 ;     
01.11.2012 00:00:00   ;   229,69 ;     
01.12.2012 00:00:00   ;   229,53 ;     
01.01.2013 00:00:00   ;   229,67 ;     
01.02.2013 00:00:00   ;   230,05 ;     
01.03.2013 00:00:00   ;   230,19 ;     
01.04.2013 00:00:00   ;   230,07 ;     
01.05.2013 00:00:00   ;   229,86 ;     
01.06.2013 00:00:00   ;   229,57 ;     
01.07.2013 00:00:00   ;   228,96 ;     
01.08.2013 00:00:00   ;   228,64 ;     
01.09.2013 00:00:00   ;   228,59 ;     
01.10.2013 00:00:00   ;   228,63 ;     
01.11.2013 00:00:00   ;   229,13 ;     
01.12.2013 00:00:00   ;   229,30 ;     
01.01.2014 00:00:00   ;   229,26 ;     
01.02.2014 00:00:00   ;   229,89 ;     
01.03.2014 00:00:00   ;   229,67 ;     
01.04.2014 00:00:00   ;   229,33 ;     
01.05.2014 00:00:00   ;   229,56 ;     
01.06.2014 00:00:00   ;   229,09 ;     
01.07.2014 00:00:00   ;   229,06 ;     
01.08.2014 00:00:00   ;   229,70 ;     
01.09.2014 00:00:00   ;   230,05 ;     
01.10.2014 00:00:00   ;   229,79 ;     
01.11.2014 00:00:00   ;   229,83 ;     
01.12.2014 00:00:00   ;   229,92 ;     
01.01.2015 00:00:00   ;   229,77 ;     
01.02.2015 00:00:00   ;   229,80 ;     
01.03.2015 00:00:00   ;   229,67 ;     
01.04.2015 00:00:00   ;   229,44 ;     
01.05.2015 00:00:00   ;   229,38 ;     
01.06.2015 00:00:00   ;   229,20 ;     
01.07.2015 00:00:00   ;   228,87 ;     
01.08.2015 00:00:00   ;   228,59 ;     
01.09.2015 00:00:00   ;   228,47 ;     
01.10.2015 00:00:00   ;   229,06 ;     
01.11.2015 00:00:00   ;   229,03 ;     
01.12.2015 00:00:00   ;   228,82 ;     
01.01.2016 00:00:00   ;   228,93 ;     
01.02.2016 00:00:00   ;   229,70 ;     
01.03.2016 00:00:00   ;   229,79 ;     
01.04.2016 00:00:00   ;   229,28 ;     
01.05.2016 00:00:00   ;   229,33 ;     
01.06.2016 00:00:00   ;   229,32 ;     
01.07.2016 00:00:00   ;   229,00 ;     
01.08.2016 00:00:00   ;   228,74 ;     
01.09.2016 00:00:00   ;   228,57 ;     
01.10.2016 00:00:00   ;   228,63 ;     
01.11.2016 00:00:00   ;   229,22 ;     
01.12.2016 00:00:00   ;   228,93 ;     
01.01.2017 00:00:00   ;   228,77 ;     
01.02.2017 00:00:00   ;   229,25 ;     
01.03.2017 00:00:00   ;   229,06 ;     
01.04.2017 00:00:00   ;   228,85 ;     
01.05.2017 00:00:00   ;   228,74 ;     
01.06.2017 00:00:00   ;   228,50 ;     
01.07.2017 00:00:00   ;   228,36 ;     
01.08.2017 00:00:00   ;   228,22 ;     
01.09.2017 00:00:00   ;   228,32 ;     
01.10.2017 00:00:00   ;   228,45 ;     
01.11.2017 00:00:00   ;   228,52 ;     
01.12.2017 00:00:00   ;   229,22 ;     
01.01.2018 00:00:00   ;   229,49 ;     
01.02.2018 00:00:00   ;   229,74 ;     
01.03.2018 00:00:00   ;   229,87 ;     
01.04.2018 00:00:00   ;   229,74 ;     
01.05.2018 00:00:00   ;   229,58 ;     
01.06.2018 00:00:00   ;   229,68 ;     
01.07.2018 00:00:00   ;   229,29 ;     
01.08.2018 00:00:00   ;   228,83 ;     
01.09.2018 00:00:00   ;   228,77 ;     
01.10.2018 00:00:00   ;   228,69 ;     
01.11.2018 00:00:00   ;   228,71 ;     
01.12.2018 00:00:00   ;   228,72 ;     
01.01.2019 00:00:00   ;   228,67 ;     
01.02.2019 00:00:00   ;   228,70 ;     
01.03.2019 00:00:00   ;   228,67 ;     
01.04.2019 00:00:00   ;   228,65 ;     
01.05.2019 00:00:00   ;   228,82 ;     
01.06.2019 00:00:00   ;   228,91 ;     
01.07.2019 00:00:00   ;   228,46 ;     
01.08.2019 00:00:00   ;   228,28 ;     
01.09.2019 00:00:00   ;   228,17 ;     
01.10.2019 00:00:00   ;   228,25 ;     
01.11.2019 00:00:00   ;   228,69 ;     
01.12.2019 00:00:00   ;   229,17 ;     
01.01.2020 00:00:00   ;   228,97 ;     
01.02.2020 00:00:00   ;   228,77 ;     
01.03.2020 00:00:00   ;   228,87 ;     
01.04.2020 00:00:00   ;   228,66 ;     
01.05.2020 00:00:00   ;   228,46 ;     
01.06.2020 00:00:00   ;   228,30 ;     
01.07.2020 00:00:00   ;   228,60 ;     
01.08.2020 00:00:00   ;   229,27 ;     
01.09.2020 00:00:00   ;   229,04 ;     
01.10.2020 00:00:00   ;   229,90 ;     
01.11.2020 00:00:00   ;   229,60 ;     
01.12.2020 00:00:00   ;   229,76 ;     
01.01.2021 00:00:00   ;   229,82 ;     
01.02.2021 00:00:00   ;   229,74 ;     
01.03.2021 00:00:00   ;   229,48 ;     
01.04.2021 00:00:00   ;   229,29 ;     
01.05.2021 00:00:00   ;   229,28 ;     
01.06.2021 00:00:00   ;   229,02 ;     
01.07.2021 00:00:00   ;   228,63 ;     
01.08.2021 00:00:00   ;   228,40 ;     
01.09.2021 00:00:00   ;   228,28 ;     
01.10.2021 00:00:00   ;   228,35 ;     
01.11.2021 00:00:00   ;   228,44 ;     
01.12.2021 00:00:00   ;   228,80 ;     
01.01.2022 00:00:00   ;Lücke         ; 
