Messstelle:                ;Pernau, Bl 27.7
HZB-Nummer:                ;376194
HD-Nummer:                 ;W27.7
DBMS-Nummer:               ;4002973
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
01.02.1996 00:00:00   ;   301,39 ;     
01.03.1996 00:00:00   ;   301,31 ;     
01.04.1996 00:00:00   ;   301,42 ;     
01.05.1996 00:00:00   ;   301,91 ;     
01.06.1996 00:00:00   ;   302,47 ;     
01.07.1996 00:00:00   ;   302,24 ;     
01.08.1996 00:00:00   ;   301,83 ;     
01.09.1996 00:00:00   ;   301,61 ;     
01.10.1996 00:00:00   ;   301,62 ;     
01.11.1996 00:00:00   ;   301,63 ;     
01.12.1996 00:00:00   ;   301,47 ;     
01.01.1997 00:00:00   ;   301,29 ;     
01.02.1997 00:00:00   ;   301,21 ;     
01.03.1997 00:00:00   ;   301,41 ;     
01.04.1997 00:00:00   ;   301,65 ;     
01.05.1997 00:00:00   ;   301,70 ;     
01.06.1997 00:00:00   ;   301,59 ;     
01.07.1997 00:00:00   ;   301,73 ;     
01.08.1997 00:00:00   ;   301,89 ;     
01.09.1997 00:00:00   ;   301,88 ;     
01.10.1997 00:00:00   ;   301,61 ;     
01.11.1997 00:00:00   ;   301,19 ;     
01.12.1997 00:00:00   ;   301,15 ;     
01.01.1998 00:00:00   ;   301,23 ;     
01.02.1998 00:00:00   ;   301,08 ;     
01.03.1998 00:00:00   ;   301,04 ;     
01.04.1998 00:00:00   ;   301,21 ;     
01.05.1998 00:00:00   ;   301,24 ;     
01.06.1998 00:00:00   ;   301,19 ;     
01.07.1998 00:00:00   ;   301,18 ;     
01.08.1998 00:00:00   ;   301,20 ;     
01.09.1998 00:00:00   ;   301,16 ;     
01.10.1998 00:00:00   ;   301,11 ;     
01.11.1998 00:00:00   ;   301,25 ;     
01.12.1998 00:00:00   ;   301,25 ;     
01.01.1999 00:00:00   ;   301,21 ;     
01.02.1999 00:00:00   ;   301,20 ;     
01.03.1999 00:00:00   ;   301,67 ;     
01.04.1999 00:00:00   ;   301,65 ;     
01.05.1999 00:00:00   ;   301,44 ;     
01.06.1999 00:00:00   ;   301,23 ;     
01.07.1999 00:00:00   ;   301,28 ;     
01.08.1999 00:00:00   ;   301,15 ;     
01.09.1999 00:00:00   ;   301,16 ;     
01.10.1999 00:00:00   ;   301,12 ;     
01.11.1999 00:00:00   ;   300,88 ;     
01.12.1999 00:00:00   ;   300,75 ;     
01.01.2000 00:00:00   ;   300,82 ;     
01.02.2000 00:00:00   ;   301,11 ;     
01.03.2000 00:00:00   ;   301,45 ;     
01.04.2000 00:00:00   ;   301,78 ;     
01.05.2000 00:00:00   ;   301,61 ;     
01.06.2000 00:00:00   ;   301,34 ;     
01.07.2000 00:00:00   ;   301,15 ;     
01.08.2000 00:00:00   ;   301,04 ;     
01.09.2000 00:00:00   ;   300,92 ;     
01.10.2000 00:00:00   ;   300,93 ;     
01.11.2000 00:00:00   ;   300,86 ;     
01.12.2000 00:00:00   ;   300,68 ;     
01.01.2001 00:00:00   ;   300,70 ;     
01.02.2001 00:00:00   ;   300,91 ;     
01.03.2001 00:00:00   ;   301,19 ;     
01.04.2001 00:00:00   ;   301,56 ;     
01.05.2001 00:00:00   ;   301,54 ;     
01.06.2001 00:00:00   ;   301,35 ;     
01.07.2001 00:00:00   ;   301,23 ;     
01.08.2001 00:00:00   ;   301,11 ;     
01.09.2001 00:00:00   ;   301,04 ;     
01.10.2001 00:00:00   ;   301,15 ;     
01.11.2001 00:00:00   ;   300,94 ;     
01.12.2001 00:00:00   ;   300,90 ;     
01.01.2002 00:00:00   ;   301,16 ;     
01.02.2002 00:00:00   ;   301,26 ;     
01.03.2002 00:00:00   ;   301,48 ;     
01.04.2002 00:00:00   ;   301,80 ;     
01.05.2002 00:00:00   ;   301,48 ;     
01.06.2002 00:00:00   ;   301,21 ;     
01.07.2002 00:00:00   ;   301,05 ;     
01.08.2002 00:00:00   ;   301,78 ;     
01.09.2002 00:00:00   ;   302,08 ;     
01.10.2002 00:00:00   ;   301,77 ;     
01.11.2002 00:00:00   ;   301,99 ;     
01.12.2002 00:00:00   ;   301,98 ;     
01.01.2003 00:00:00   ;   302,26 ;     
01.02.2003 00:00:00   ;   302,24 ;     
01.03.2003 00:00:00   ;   301,84 ;     
01.04.2003 00:00:00   ;   301,43 ;     
01.05.2003 00:00:00   ;   301,17 ;     
01.06.2003 00:00:00   ;   301,00 ;     
01.07.2003 00:00:00   ;   300,90 ;     
01.08.2003 00:00:00   ;   300,85 ;     
01.09.2003 00:00:00   ;   300,76 ;     
01.10.2003 00:00:00   ;   301,09 ;     
01.11.2003 00:00:00   ;   300,91 ;     
01.12.2003 00:00:00   ;   300,71 ;     
01.01.2004 00:00:00   ;   300,74 ;     
01.02.2004 00:00:00   ;   301,02 ;     
01.03.2004 00:00:00   ;   301,16 ;     
01.04.2004 00:00:00   ;   301,31 ;     
01.05.2004 00:00:00   ;   301,25 ;     
01.06.2004 00:00:00   ;   301,37 ;     
01.07.2004 00:00:00   ;   301,38 ;     
01.08.2004 00:00:00   ;   301,18 ;     
01.09.2004 00:00:00   ;   301,03 ;     
01.10.2004 00:00:00   ;   301,03 ;     
01.11.2004 00:00:00   ;   300,96 ;     
01.12.2004 00:00:00   ;   300,86 ;     
01.01.2005 00:00:00   ;   300,78 ;     
01.02.2005 00:00:00   ;   300,98 ;     
01.03.2005 00:00:00   ;   301,25 ;     
01.04.2005 00:00:00   ;   301,43 ;     
01.05.2005 00:00:00   ;   301,73 ;     
01.06.2005 00:00:00   ;   301,76 ;     
01.07.2005 00:00:00   ;   301,84 ;     
01.08.2005 00:00:00   ;   301,81 ;     
01.09.2005 00:00:00   ;   301,54 ;     
01.10.2005 00:00:00   ;   301,56 ;     
01.11.2005 00:00:00   ;   301,27 ;     
01.12.2005 00:00:00   ;   301,03 ;     
01.01.2006 00:00:00   ;   301,03 ;     
01.02.2006 00:00:00   ;   301,10 ;     
01.03.2006 00:00:00   ;   301,48 ;     
01.04.2006 00:00:00   ;   302,44 ;     
01.05.2006 00:00:00   ;   302,58 ;     
01.06.2006 00:00:00   ;   302,34 ;     
01.07.2006 00:00:00   ;   301,98 ;     
01.08.2006 00:00:00   ;   301,60 ;     
01.09.2006 00:00:00   ;   301,34 ;     
01.10.2006 00:00:00   ;   301,09 ;     
01.11.2006 00:00:00   ;   300,90 ;     
01.12.2006 00:00:00   ;   300,85 ;     
01.01.2007 00:00:00   ;   300,79 ;     
01.02.2007 00:00:00   ;   300,99 ;     
01.03.2007 00:00:00   ;   301,31 ;     
01.04.2007 00:00:00   ;   301,27 ;     
01.05.2007 00:00:00   ;   301,20 ;     
01.06.2007 00:00:00   ;   301,08 ;     
01.07.2007 00:00:00   ;   300,96 ;     
01.08.2007 00:00:00   ;   300,89 ;     
01.09.2007 00:00:00   ;   301,09 ;     
01.10.2007 00:00:00   ;   301,11 ;     
01.11.2007 00:00:00   ;   301,18 ;     
01.12.2007 00:00:00   ;   301,27 ;     
01.01.2008 00:00:00   ;   301,24 ;     
01.02.2008 00:00:00   ;   301,12 ;     
01.03.2008 00:00:00   ;   301,08 ;     
01.04.2008 00:00:00   ;   301,18 ;     
01.05.2008 00:00:00   ;   301,19 ;     
01.06.2008 00:00:00   ;   301,08 ;     
01.07.2008 00:00:00   ;   300,98 ;     
01.08.2008 00:00:00   ;   300,99 ;     
01.09.2008 00:00:00   ;   300,92 ;     
01.10.2008 00:00:00   ;   300,85 ;     
01.11.2008 00:00:00   ;   300,70 ;     
01.12.2008 00:00:00   ;   300,75 ;     
01.01.2009 00:00:00   ;   300,79 ;     
01.02.2009 00:00:00   ;   300,81 ;     
01.03.2009 00:00:00   ;   301,38 ;     
01.04.2009 00:00:00   ;   301,86 ;     
01.05.2009 00:00:00   ;   301,56 ;     
01.06.2009 00:00:00   ;   301,51 ;     
01.07.2009 00:00:00   ;   302,21 ;     
01.08.2009 00:00:00   ;   302,22 ;     
01.09.2009 00:00:00   ;   301,71 ;     
01.10.2009 00:00:00   ;   301,28 ;     
01.11.2009 00:00:00   ;   301,17 ;     
01.12.2009 00:00:00   ;   301,02 ;     
01.01.2010 00:00:00   ;   300,96 ;     
01.02.2010 00:00:00   ;   300,84 ;     
01.03.2010 00:00:00   ;   300,95 ;     
01.04.2010 00:00:00   ;   301,17 ;     
01.05.2010 00:00:00   ;   301,24 ;     
01.06.2010 00:00:00   ;   301,60 ;     
01.07.2010 00:00:00   ;   301,68 ;     
01.08.2010 00:00:00   ;   301,69 ;     
01.09.2010 00:00:00   ;   301,40 ;     
01.10.2010 00:00:00   ;   301,10 ;     
01.11.2010 00:00:00   ;   300,88 ;     
01.12.2010 00:00:00   ;   300,79 ;     
01.01.2011 00:00:00   ;   300,84 ;     
01.02.2011 00:00:00   ;   301,00 ;     
01.03.2011 00:00:00   ;   301,04 ;     
01.04.2011 00:00:00   ;   300,97 ;     
01.05.2011 00:00:00   ;   300,89 ;     
01.06.2011 00:00:00   ;   301,02 ;     
01.07.2011 00:00:00   ;   301,05 ;     
01.08.2011 00:00:00   ;   301,06 ;     
01.09.2011 00:00:00   ;   301,03 ;     
01.10.2011 00:00:00   ;   300,96 ;     
01.11.2011 00:00:00   ;   301,00 ;     
01.12.2011 00:00:00   ;   300,81 ;     
01.01.2012 00:00:00   ;   300,95 ;     
01.02.2012 00:00:00   ;   301,28 ;     
01.03.2012 00:00:00   ;   301,24 ;     
01.04.2012 00:00:00   ;   301,19 ;     
01.05.2012 00:00:00   ;   301,03 ;     
01.06.2012 00:00:00   ;   301,19 ;     
01.07.2012 00:00:00   ;   301,27 ;     
01.08.2012 00:00:00   ;   301,32 ;     
01.09.2012 00:00:00   ;   301,14 ;     
01.10.2012 00:00:00   ;   300,99 ;     
01.11.2012 00:00:00   ;   300,84 ;     
01.12.2012 00:00:00   ;   300,79 ;     
01.01.2013 00:00:00   ;   301,08 ;     
01.02.2013 00:00:00   ;   301,56 ;     
01.03.2013 00:00:00   ;   301,68 ;     
01.04.2013 00:00:00   ;   301,51 ;     
01.05.2013 00:00:00   ;   301,40 ;     
01.06.2013 00:00:00   ;   302,02 ;     
01.07.2013 00:00:00   ;   302,02 ;     
01.08.2013 00:00:00   ;   301,37 ;     
01.09.2013 00:00:00   ;   301,12 ;     
01.10.2013 00:00:00   ;   300,92 ;     
01.11.2013 00:00:00   ;   300,91 ;     
01.12.2013 00:00:00   ;   300,91 ;     
01.01.2014 00:00:00   ;   300,78 ;     
01.02.2014 00:00:00   ;   300,67 ;     
01.03.2014 00:00:00   ;   300,61 ;     
01.04.2014 00:00:00   ;   300,60 ;     
01.05.2014 00:00:00   ;   300,72 ;     
01.06.2014 00:00:00   ;   301,07 ;     
01.07.2014 00:00:00   ;   301,02 ;     
01.08.2014 00:00:00   ;   301,03 ;     
01.09.2014 00:00:00   ;   301,17 ;     
01.10.2014 00:00:00   ;   301,32 ;     
01.11.2014 00:00:00   ;   301,37 ;     
01.12.2014 00:00:00   ;   301,14 ;     
01.01.2015 00:00:00   ;   301,11 ;     
01.02.2015 00:00:00   ;   301,14 ;     
01.03.2015 00:00:00   ;   301,01 ;     
01.04.2015 00:00:00   ;   301,11 ;     
01.05.2015 00:00:00   ;   301,25 ;     
01.06.2015 00:00:00   ;   301,41 ;     
01.07.2015 00:00:00   ;   301,34 ;     
01.08.2015 00:00:00   ;   300,97 ;     
01.09.2015 00:00:00   ;   300,78 ;     
01.10.2015 00:00:00   ;   300,76 ;     
01.11.2015 00:00:00   ;   300,74 ;     
01.12.2015 00:00:00   ;   300,63 ;     
01.01.2016 00:00:00   ;   300,55 ;     
01.02.2016 00:00:00   ;   300,75 ;     
01.03.2016 00:00:00   ;   300,95 ;     
01.04.2016 00:00:00   ;   300,90 ;     
01.05.2016 00:00:00   ;   301,06 ;     
01.06.2016 00:00:00   ;   301,46 ;     
01.07.2016 00:00:00   ;   301,52 ;     
01.08.2016 00:00:00   ;   301,47 ;     
01.09.2016 00:00:00   ;   301,17 ;     
01.10.2016 00:00:00   ;   301,00 ;     
01.11.2016 00:00:00   ;   300,94 ;     
01.12.2016 00:00:00   ;   300,88 ;     
01.01.2017 00:00:00   ;   300,73 ;     
01.02.2017 00:00:00   ;   300,68 ;     
01.03.2017 00:00:00   ;   300,92 ;     
01.04.2017 00:00:00   ;   301,10 ;     
01.05.2017 00:00:00   ;   301,30 ;     
01.06.2017 00:00:00   ;   301,29 ;     
01.07.2017 00:00:00   ;   301,04 ;     
01.08.2017 00:00:00   ;   301,13 ;     
01.09.2017 00:00:00   ;   301,07 ;     
01.10.2017 00:00:00   ;   300,91 ;     
01.11.2017 00:00:00   ;   300,88 ;     
01.12.2017 00:00:00   ;   300,93 ;     
01.01.2018 00:00:00   ;   301,30 ;     
01.02.2018 00:00:00   ;   301,56 ;     
01.03.2018 00:00:00   ;   301,30 ;     
01.04.2018 00:00:00   ;   301,14 ;     
01.05.2018 00:00:00   ;   301,03 ;     
01.06.2018 00:00:00   ;   300,88 ;     
01.07.2018 00:00:00   ;   300,90 ;     
01.08.2018 00:00:00   ;   300,77 ;     
01.09.2018 00:00:00   ;   300,70 ;     
01.10.2018 00:00:00   ;   300,59 ;     
01.11.2018 00:00:00   ;   300,49 ;     
01.12.2018 00:00:00   ;   300,55 ;     
01.01.2019 00:00:00   ;   300,85 ;     
01.02.2019 00:00:00   ;   300,97 ;     
01.03.2019 00:00:00   ;   300,91 ;     
01.04.2019 00:00:00   ;   300,86 ;     
01.05.2019 00:00:00   ;   300,90 ;     
01.06.2019 00:00:00   ;   301,09 ;     
01.07.2019 00:00:00   ;   301,00 ;     
01.08.2019 00:00:00   ;   300,87 ;     
01.09.2019 00:00:00   ;   300,77 ;     
01.10.2019 00:00:00   ;   300,64 ;     
01.11.2019 00:00:00   ;   300,58 ;     
01.12.2019 00:00:00   ;   300,51 ;     
01.01.2020 00:00:00   ;   300,49 ;     
01.02.2020 00:00:00   ;   300,70 ;     
01.03.2020 00:00:00   ;   300,84 ;     
01.04.2020 00:00:00   ;   300,76 ;     
01.05.2020 00:00:00   ;   300,70 ;     
01.06.2020 00:00:00   ;   300,79 ;     
01.07.2020 00:00:00   ;   301,07 ;     
01.08.2020 00:00:00   ;   301,30 ;     
01.09.2020 00:00:00   ;   301,15 ;     
01.10.2020 00:00:00   ;   301,06 ;     
01.11.2020 00:00:00   ;   301,04 ;     
01.12.2020 00:00:00   ;   300,88 ;     
01.01.2021 00:00:00   ;   300,82 ;     
01.02.2021 00:00:00   ;   301,04 ;     
01.03.2021 00:00:00   ;   301,06 ;     
01.04.2021 00:00:00   ;   300,96 ;     
01.05.2021 00:00:00   ;   300,92 ;     
01.06.2021 00:00:00   ;   300,94 ;     
01.07.2021 00:00:00   ;   300,95 ;     
01.08.2021 00:00:00   ;   301,23 ;     
01.09.2021 00:00:00   ;   301,18 ;     
01.10.2021 00:00:00   ;   301,15 ;     
01.11.2021 00:00:00   ;   300,78 ;     
01.12.2021 00:00:00   ;   300,69 ;     
01.01.2022 00:00:00   ;Lücke         ; 
