Messstelle:                ;Badersdorf, Bl 27
HZB-Nummer:                ;353425
HD-Nummer:                 ;
DBMS-Nummer:               ;1002444
PorenGW-Gebiet:            ;332 Oberes Pinkatal
Grundwasserkörper:         ;Pinkatal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
01.09.2009 00:00:00   ;   249,56 ;     
01.10.2009 00:00:00   ;   249,59 ;     
01.11.2009 00:00:00   ;   249,62 ;     
01.12.2009 00:00:00   ;   249,56 ;     
01.01.2010 00:00:00   ;   249,67 ;     
01.02.2010 00:00:00   ;   249,65 ;     
01.03.2010 00:00:00   ;   249,64 ;     
01.04.2010 00:00:00   ;   249,56 ;     
01.05.2010 00:00:00   ;   249,62 ;     
01.06.2010 00:00:00   ;   249,62 ;     
01.07.2010 00:00:00   ;   249,62 ;     
01.08.2010 00:00:00   ;   249,64 ;     
01.09.2010 00:00:00   ;   249,65 ;     
01.10.2010 00:00:00   ;   249,64 ;     
01.11.2010 00:00:00   ;   249,82 ;     
01.12.2010 00:00:00   ;   249,70 ;     
01.01.2011 00:00:00   ;   249,88 ;     
01.02.2011 00:00:00   ;   249,90 ;     
01.03.2011 00:00:00   ;   249,83 ;     
01.04.2011 00:00:00   ;   249,78 ;     
01.05.2011 00:00:00   ;   249,66 ;     
01.06.2011 00:00:00   ;   249,63 ;     
01.07.2011 00:00:00   ;   249,66 ;     
01.08.2011 00:00:00   ;   249,43 ;     
01.09.2011 00:00:00   ;   249,47 ;     
01.10.2011 00:00:00   ;   249,54 ;     
01.11.2011 00:00:00   ;   249,45 ;     
01.12.2011 00:00:00   ;   249,43 ;     
01.01.2012 00:00:00   ;   249,29 ;     
01.02.2012 00:00:00   ;   249,28 ;     
01.03.2012 00:00:00   ;   249,34 ;     
01.04.2012 00:00:00   ;   249,32 ;     
01.05.2012 00:00:00   ;   249,35 ;     
01.06.2012 00:00:00   ;   248,88 ;     
01.07.2012 00:00:00   ;   248,88 ;     
01.08.2012 00:00:00   ;   248,93 ;     
01.09.2012 00:00:00   ;   249,43 ;     
01.10.2012 00:00:00   ;   249,51 ;     
01.11.2012 00:00:00   ;   249,81 ;     
01.12.2012 00:00:00   ;   249,51 ;     
01.01.2013 00:00:00   ;   249,57 ;     
01.02.2013 00:00:00   ;   250,04 ;     
01.03.2013 00:00:00   ;   250,06 ;     
01.04.2013 00:00:00   ;   249,65 ;     
01.05.2013 00:00:00   ;   249,74 ;     
01.06.2013 00:00:00   ;   249,64 ;     
01.07.2013 00:00:00   ;   249,36 ;     
01.08.2013 00:00:00   ;   248,89 ;     
01.09.2013 00:00:00   ;   248,94 ;     
01.10.2013 00:00:00   ;   249,16 ;     
01.11.2013 00:00:00   ;   249,53 ;     
01.12.2013 00:00:00   ;   249,74 ;     
01.01.2014 00:00:00   ;   249,66 ;     
01.02.2014 00:00:00   ;   249,93 ;     
01.03.2014 00:00:00   ;   249,93 ;     
01.04.2014 00:00:00   ;   249,75 ;     
01.05.2014 00:00:00   ;   249,91 ;     
01.06.2014 00:00:00   ;   249,88 ;     
01.07.2014 00:00:00   ;   250,03 ;     
01.08.2014 00:00:00   ;   249,96 ;     
01.09.2014 00:00:00   ;   250,15 ;     
01.10.2014 00:00:00   ;   250,05 ;     
01.11.2014 00:00:00   ;   250,06 ;     
01.12.2014 00:00:00   ;   250,08 ;     
01.01.2015 00:00:00   ;   250,12 ;     
01.02.2015 00:00:00   ;   250,07 ;     
01.03.2015 00:00:00   ;   249,95 ;     
01.04.2015 00:00:00   ;   249,74 ;     
01.05.2015 00:00:00   ;   249,53 ;     
01.06.2015 00:00:00   ;   249,55 ;     
01.07.2015 00:00:00   ;   249,57 ;     
01.08.2015 00:00:00   ;   249,47 ;     
01.09.2015 00:00:00   ;   249,50 ;     
01.10.2015 00:00:00   ;   249,68 ;     
01.11.2015 00:00:00   ;   249,64 ;     
01.12.2015 00:00:00   ;   249,56 ;     
01.01.2016 00:00:00   ;   249,59 ;     
01.02.2016 00:00:00   ;   249,75 ;     
01.03.2016 00:00:00   ;   249,88 ;     
01.04.2016 00:00:00   ;   250,09 ;     
01.05.2016 00:00:00   ;   250,03 ;     
01.06.2016 00:00:00   ;   249,87 ;     
01.07.2016 00:00:00   ;   249,77 ;     
01.08.2016 00:00:00   ;   249,72 ;     
01.09.2016 00:00:00   ;   249,65 ;     
01.10.2016 00:00:00   ;   249,74 ;     
01.11.2016 00:00:00   ;   249,84 ;     
01.12.2016 00:00:00   ;   249,76 ;     
01.01.2017 00:00:00   ;   249,87 ;     
01.02.2017 00:00:00   ;   249,77 ;     
01.03.2017 00:00:00   ;   249,60 ;     
01.04.2017 00:00:00   ;   249,57 ;     
01.05.2017 00:00:00   ;   249,62 ;     
01.06.2017 00:00:00   ;   249,43 ;     
01.07.2017 00:00:00   ;   249,21 ;     
01.08.2017 00:00:00   ;   249,14 ;     
01.09.2017 00:00:00   ;   249,21 ;     
01.10.2017 00:00:00   ;   249,23 ;     
01.11.2017 00:00:00   ;   249,30 ;     
01.12.2017 00:00:00   ;   249,56 ;     
01.01.2018 00:00:00   ;   249,51 ;     
01.02.2018 00:00:00   ;   249,70 ;     
01.03.2018 00:00:00   ;   249,86 ;     
01.04.2018 00:00:00   ;   249,72 ;     
01.05.2018 00:00:00   ;   249,70 ;     
01.06.2018 00:00:00   ;   249,67 ;     
01.07.2018 00:00:00   ;   249,70 ;     
01.08.2018 00:00:00   ;   249,60 ;     
01.09.2018 00:00:00   ;   249,50 ;     
01.10.2018 00:00:00   ;   249,43 ;     
01.11.2018 00:00:00   ;   249,51 ;     
01.12.2018 00:00:00   ;   249,65 ;     
01.01.2019 00:00:00   ;   249,57 ;     
01.02.2019 00:00:00   ;   249,52 ;     
01.03.2019 00:00:00   ;   249,75 ;     
01.04.2019 00:00:00   ;   249,78 ;     
01.05.2019 00:00:00   ;   249,74 ;     
01.06.2019 00:00:00   ;   249,67 ;     
01.07.2019 00:00:00   ;   249,70 ;     
01.08.2019 00:00:00   ;   249,64 ;     
01.09.2019 00:00:00   ;   249,52 ;     
01.10.2019 00:00:00   ;   249,50 ;     
01.11.2019 00:00:00   ;   249,59 ;     
01.12.2019 00:00:00   ;   249,72 ;     
01.01.2020 00:00:00   ;   249,64 ;     
01.02.2020 00:00:00   ;   249,48 ;     
01.03.2020 00:00:00   ;   249,56 ;     
01.04.2020 00:00:00   ;   249,40 ;     
01.05.2020 00:00:00   ;   249,27 ;     
01.06.2020 00:00:00   ;   249,24 ;     
01.07.2020 00:00:00   ;   249,21 ;     
01.08.2020 00:00:00   ;   249,42 ;     
01.09.2020 00:00:00   ;   249,47 ;     
01.10.2020 00:00:00   ;   249,61 ;     
01.11.2020 00:00:00   ;   249,76 ;     
01.12.2020 00:00:00   ;   249,74 ;     
01.01.2021 00:00:00   ;   249,81 ;     
01.02.2021 00:00:00   ;   249,86 ;     
01.03.2021 00:00:00   ;   249,80 ;     
01.04.2021 00:00:00   ;   249,67 ;     
01.05.2021 00:00:00   ;   249,64 ;     
01.06.2021 00:00:00   ;   249,61 ;     
01.07.2021 00:00:00   ;   249,52 ;     
01.08.2021 00:00:00   ;   249,36 ;     
01.09.2021 00:00:00   ;   249,23 ;     
01.10.2021 00:00:00   ;   249,16 ;     
01.11.2021 00:00:00   ;   249,26 ;     
01.12.2021 00:00:00   ;   249,53 ;     
01.01.2022 00:00:00   ;Lücke         ; 
