Messstelle:                ;Kotezicken, Bl 28
HZB-Nummer:                ;353433
HD-Nummer:                 ;
DBMS-Nummer:               ;1002445
PorenGW-Gebiet:            ;332 Oberes Pinkatal
Grundwasserkörper:         ;Gruppe Hügelland Raab Ost [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
01.07.2010 00:00:00   ;   253,69 ;     
01.08.2010 00:00:00   ;   253,66 ;     
01.09.2010 00:00:00   ;   253,95 ;     
01.10.2010 00:00:00   ;   254,19 ;     
01.11.2010 00:00:00   ;   254,27 ;     
01.12.2010 00:00:00   ;   254,38 ;     
01.01.2011 00:00:00   ;   254,25 ;     
01.02.2011 00:00:00   ;   254,23 ;     
01.03.2011 00:00:00   ;   254,17 ;     
01.04.2011 00:00:00   ;   253,99 ;     
01.05.2011 00:00:00   ;   253,91 ;     
01.06.2011 00:00:00   ;   253,84 ;     
01.07.2011 00:00:00   ;   253,57 ;     
01.08.2011 00:00:00   ;   253,85 ;     
01.09.2011 00:00:00   ;   253,51 ;     
01.10.2011 00:00:00   ;   253,40 ;     
01.11.2011 00:00:00   ;   253,40 ;     
01.12.2011 00:00:00   ;   253,44 ;     
01.01.2012 00:00:00   ;   253,44 ;     
01.02.2012 00:00:00   ;   253,36 ;     
01.03.2012 00:00:00   ;   253,37 ;     
01.04.2012 00:00:00   ;   253,41 ;     
01.05.2012 00:00:00   ;   253,38 ;     
01.06.2012 00:00:00   ;   253,18 ;     
01.07.2012 00:00:00   ;   252,98 ;     
01.08.2012 00:00:00   ;   252,82 ;     
01.09.2012 00:00:00   ;   252,69 ;     
01.10.2012 00:00:00   ;   252,74 ;     
01.11.2012 00:00:00   ;   253,27 ;     
01.12.2012 00:00:00   ;   253,51 ;     
01.01.2013 00:00:00   ;   253,79 ;     
01.02.2013 00:00:00   ;   254,34 ;     
01.03.2013 00:00:00   ;   254,36 ;     
01.04.2013 00:00:00   ;   254,24 ;     
01.05.2013 00:00:00   ;   254,05 ;     
01.06.2013 00:00:00   ;   254,08 ;     
01.07.2013 00:00:00   ;   253,56 ;     
01.08.2013 00:00:00   ;   253,10 ;     
01.09.2013 00:00:00   ;   252,92 ;     
01.10.2013 00:00:00   ;   252,89 ;     
01.11.2013 00:00:00   ;   253,30 ;     
01.12.2013 00:00:00   ;   253,68 ;     
01.01.2014 00:00:00   ;   253,95 ;     
01.02.2014 00:00:00   ;   254,40 ;     
01.03.2014 00:00:00   ;   254,11 ;     
01.04.2014 00:00:00   ;   253,80 ;     
01.05.2014 00:00:00   ;   254,09 ;     
01.06.2014 00:00:00   ;   253,63 ;     
01.07.2014 00:00:00   ;   253,68 ;     
01.08.2014 00:00:00   ;   254,15 ;     
01.09.2014 00:00:00   ;   254,35 ;     
01.10.2014 00:00:00   ;   254,08 ;     
01.11.2014 00:00:00   ;   254,25 ;     
01.12.2014 00:00:00   ;   254,38 ;     
01.01.2015 00:00:00   ;   254,31 ;     
01.02.2015 00:00:00   ;   254,35 ;     
01.03.2015 00:00:00   ;   254,19 ;     
01.04.2015 00:00:00   ;   253,99 ;     
01.05.2015 00:00:00   ;   254,03 ;     
01.06.2015 00:00:00   ;   253,83 ;     
01.07.2015 00:00:00   ;   253,50 ;     
01.08.2015 00:00:00   ;   253,15 ;     
01.09.2015 00:00:00   ;   252,90 ;     
01.10.2015 00:00:00   ;   253,02 ;     
01.11.2015 00:00:00   ;   253,13 ;     
01.12.2015 00:00:00   ;   253,04 ;     
01.01.2016 00:00:00   ;   253,12 ;     
01.02.2016 00:00:00   ;   253,85 ;     
01.03.2016 00:00:00   ;   254,08 ;     
01.04.2016 00:00:00   ;   253,86 ;     
01.05.2016 00:00:00   ;   254,09 ;     
01.06.2016 00:00:00   ;   253,82 ;     
01.07.2016 00:00:00   ;   253,50 ;     
01.08.2016 00:00:00   ;   253,66 ;     
01.09.2016 00:00:00   ;   253,48 ;     
01.10.2016 00:00:00   ;   253,37 ;     
01.11.2016 00:00:00   ;   254,02 ;     
01.12.2016 00:00:00   ;   253,79 ;     
01.01.2017 00:00:00   ;   253,60 ;     
01.02.2017 00:00:00   ;   253,77 ;     
01.03.2017 00:00:00   ;   253,89 ;     
01.04.2017 00:00:00   ;   253,64 ;     
01.05.2017 00:00:00   ;   253,53 ;     
01.06.2017 00:00:00   ;   253,40 ;     
01.07.2017 00:00:00   ;   253,15 ;     
01.08.2017 00:00:00   ;   253,01 ;     
01.09.2017 00:00:00   ;   253,00 ;     
01.10.2017 00:00:00   ;   253,05 ;     
01.11.2017 00:00:00   ;   253,01 ;     
01.12.2017 00:00:00   ;   253,44 ;     
01.01.2018 00:00:00   ;   253,79 ;     
01.02.2018 00:00:00   ;   254,14 ;     
01.03.2018 00:00:00   ;   254,28 ;     
01.04.2018 00:00:00   ;   254,11 ;     
01.05.2018 00:00:00   ;   253,89 ;     
01.06.2018 00:00:00   ;   254,11 ;     
01.07.2018 00:00:00   ;   253,64 ;     
01.08.2018 00:00:00   ;   253,27 ;     
01.09.2018 00:00:00   ;   253,17 ;     
01.10.2018 00:00:00   ;   253,01 ;     
01.11.2018 00:00:00   ;   252,95 ;     
01.12.2018 00:00:00   ;   252,94 ;     
01.01.2019 00:00:00   ;   252,90 ;     
01.02.2019 00:00:00   ;   252,95 ;     
01.03.2019 00:00:00   ;   252,99 ;     
01.04.2019 00:00:00   ;   252,98 ;     
01.05.2019 00:00:00   ;   253,02 ;     
01.06.2019 00:00:00   ;   253,12 ;     
01.07.2019 00:00:00   ;   252,86 ;     
01.08.2019 00:00:00   ;   252,75 ;     
01.09.2019 00:00:00   ;   252,65 ;     
01.10.2019 00:00:00   ;   252,72 ;     
01.11.2019 00:00:00   ;   253,36 ;     
01.12.2019 00:00:00   ;   254,03 ;     
01.01.2020 00:00:00   ;   253,90 ;     
01.02.2020 00:00:00   ;   253,77 ;     
01.03.2020 00:00:00   ;   253,90 ;     
01.04.2020 00:00:00   ;   253,63 ;     
01.05.2020 00:00:00   ;   253,46 ;     
01.06.2020 00:00:00   ;   253,42 ;     
01.07.2020 00:00:00   ;   253,66 ;     
01.08.2020 00:00:00   ;   253,89 ;     
01.09.2020 00:00:00   ;   253,80 ;     
01.10.2020 00:00:00   ;   254,41 ;     
01.11.2020 00:00:00   ;   254,12 ;     
01.12.2020 00:00:00   ;   254,28 ;     
01.01.2021 00:00:00   ;   254,34 ;     
01.02.2021 00:00:00   ;   254,27 ;     
01.03.2021 00:00:00   ;   254,05 ;     
01.04.2021 00:00:00   ;   253,89 ;     
01.05.2021 00:00:00   ;   253,93 ;     
01.06.2021 00:00:00   ;   253,75 ;     
01.07.2021 00:00:00   ;   253,40 ;     
01.08.2021 00:00:00   ;   253,11 ;     
01.09.2021 00:00:00   ;   252,90 ;     
01.10.2021 00:00:00   ;   252,80 ;     
01.11.2021 00:00:00   ;   252,79 ;     
01.12.2021 00:00:00   ;   253,01 ;     
01.01.2022 00:00:00   ;Lücke         ; 
