Messstelle:                ;Pinggau, Bl 59993
HZB-Nummer:                ;356261
HD-Nummer:                 ;uw59993
DBMS-Nummer:               ;6003504
Fremdnummer:               ;361
PorenGW-Gebiet:            ;332 Oberes Pinkatal
Grundwasserkörper:         ;Pinkatal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;
01.10.2015 00:00:00   ;   489,59 ;     
01.11.2015 00:00:00   ;   489,57 ;     
01.12.2015 00:00:00   ;   489,55 ;     
01.01.2016 00:00:00   ;   489,56 ;     
01.02.2016 00:00:00   ;   489,63 ;     
01.03.2016 00:00:00   ;   489,65 ;     
01.04.2016 00:00:00   ;   489,60 ;     
01.05.2016 00:00:00   ;   489,63 ;     
01.06.2016 00:00:00   ;   489,88 ;     
01.07.2016 00:00:00   ;   489,91 ;     
01.08.2016 00:00:00   ;   490,12 ;     
01.09.2016 00:00:00   ;   489,82 ;     
01.10.2016 00:00:00   ;   489,74 ;     
01.11.2016 00:00:00   ;   489,81 ;     
01.12.2016 00:00:00   ;   489,73 ;     
01.01.2017 00:00:00   ;   489,68 ;     
01.02.2017 00:00:00   ;   489,75 ;     
01.03.2017 00:00:00   ;   489,69 ;     
01.04.2017 00:00:00   ;   489,64 ;     
01.05.2017 00:00:00   ;   489,63 ;     
01.06.2017 00:00:00   ;   489,60 ;     
01.07.2017 00:00:00   ;   489,66 ;     
01.08.2017 00:00:00   ;   489,66 ;     
01.09.2017 00:00:00   ;   489,70 ;     
01.10.2017 00:00:00   ;   489,66 ;     
01.11.2017 00:00:00   ;   489,63 ;     
01.12.2017 00:00:00   ;   489,64 ;     
01.01.2018 00:00:00   ;   489,65 ;     
01.02.2018 00:00:00   ;   489,70 ;     
01.03.2018 00:00:00   ;   489,70 ;     
01.04.2018 00:00:00   ;   489,79 ;     
01.05.2018 00:00:00   ;   489,75 ;     
01.06.2018 00:00:00   ;   489,93 ;     
01.07.2018 00:00:00   ;   489,75 ;     
01.08.2018 00:00:00   ;   489,72 ;     
01.09.2018 00:00:00   ;   489,72 ;     
01.10.2018 00:00:00   ;   489,69 ;     
01.11.2018 00:00:00   ;   489,70 ;     
01.12.2018 00:00:00   ;   489,70 ;     
01.01.2019 00:00:00   ;   489,69 ;     
01.02.2019 00:00:00   ;   489,75 ;     
01.03.2019 00:00:00   ;   489,71 ;     
01.04.2019 00:00:00   ;   489,69 ;     
01.05.2019 00:00:00   ;   489,69 ;     
01.06.2019 00:00:00   ;   489,69 ;     
01.07.2019 00:00:00   ;   489,65 ;     
01.08.2019 00:00:00   ;   489,64 ;     
01.09.2019 00:00:00   ;   489,67 ;     
01.10.2019 00:00:00   ;   489,66 ;     
01.11.2019 00:00:00   ;   489,82 ;     
01.12.2019 00:00:00   ;   489,85 ;     
01.01.2020 00:00:00   ;   489,77 ;     
01.02.2020 00:00:00   ;   489,73 ;     
01.03.2020 00:00:00   ;   489,73 ;     
01.04.2020 00:00:00   ;   489,70 ;     
01.05.2020 00:00:00   ;   489,67 ;     
01.06.2020 00:00:00   ;   489,67 ;     
01.07.2020 00:00:00   ;   489,72 ;     
01.08.2020 00:00:00   ;   489,75 ;     
01.09.2020 00:00:00   ;   489,83 ;     
01.10.2020 00:00:00   ;   489,92 ;     
01.11.2020 00:00:00   ;   489,80 ;     
01.12.2020 00:00:00   ;   489,81 ;     
01.01.2021 00:00:00   ;   489,86 ;     
01.02.2021 00:00:00   ;   489,88 ;     
01.03.2021 00:00:00   ;   489,79 ;     
01.04.2021 00:00:00   ;   489,75 ;     
01.05.2021 00:00:00   ;   489,76 ;     
01.06.2021 00:00:00   ;   489,73 ;     
01.07.2021 00:00:00   ;   489,70 ;     
01.08.2021 00:00:00   ;   489,75 ;     
01.09.2021 00:00:00   ;   489,72 ;     
01.10.2021 00:00:00   ;   489,69 ;     
01.11.2021 00:00:00   ;   489,70 ;     
01.12.2021 00:00:00   ;   489,73 ;     
01.01.2022 00:00:00   ;Lücke         ; 
