Messstelle:                ;Grafendorf, Br   5960
HZB-Nummer:                ;343764
HD-Nummer:                 ;uw5960
DBMS-Nummer:               ;6003349
PorenGW-Gebiet:            ;337 Safental
Grundwasserkörper:         ;Gruppe Hügelland Raab West [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Privat
01.01.2007 00:00:00   ;Lücke     ;     
01.02.2007 00:00:00   ;   384,03 ;     
01.03.2007 00:00:00   ;   384,04 ;     
01.04.2007 00:00:00   ;   384,07 ;     
01.05.2007 00:00:00   ;   383,84 ;     
01.06.2007 00:00:00   ;   384,25 ;     
01.07.2007 00:00:00   ;   384,38 ;     
01.08.2007 00:00:00   ;   384,16 ;     
01.09.2007 00:00:00   ;   385,04 ;     
01.10.2007 00:00:00   ;   384,53 ;     
01.11.2007 00:00:00   ;   384,26 ;     
01.12.2007 00:00:00   ;   384,58 ;     
01.01.2008 00:00:00   ;   384,76 ;     
01.02.2008 00:00:00   ;   385,26 ;     
01.03.2008 00:00:00   ;   385,24 ;     
01.04.2008 00:00:00   ;   385,38 ;     
01.05.2008 00:00:00   ;   385,59 ;     
01.06.2008 00:00:00   ;   386,97 ;     
01.07.2008 00:00:00   ;   387,10 ;     
01.08.2008 00:00:00   ;   387,12 ;     
01.09.2008 00:00:00   ;   386,04 ;     
01.10.2008 00:00:00   ;   385,43 ;     
01.11.2008 00:00:00   ;   385,45 ;     
01.12.2008 00:00:00   ;   386,92 ;     
01.01.2009 00:00:00   ;   386,41 ;     
01.02.2009 00:00:00   ;   387,20 ;     
01.03.2009 00:00:00   ;   387,04 ;     
01.04.2009 00:00:00   ;   386,67 ;     
01.05.2009 00:00:00   ;   385,93 ;     
01.06.2009 00:00:00   ;   386,11 ;     
01.07.2009 00:00:00   ;   387,08 ;     
01.08.2009 00:00:00   ;   387,03 ;     
01.09.2009 00:00:00   ;   387,18 ;     
01.10.2009 00:00:00   ;   385,96 ;     
01.11.2009 00:00:00   ;   385,96 ;     
01.12.2009 00:00:00   ;   386,45 ;     
01.01.2010 00:00:00   ;   385,85 ;     
01.02.2010 00:00:00   ;   384,96 ;     
01.03.2010 00:00:00   ;   385,02 ;     
01.04.2010 00:00:00   ;   384,11 ;     
01.05.2010 00:00:00   ;   383,93 ;     
01.06.2010 00:00:00   ;   385,39 ;     
01.07.2010 00:00:00   ;   384,19 ;     
01.08.2010 00:00:00   ;   385,66 ;     
01.09.2010 00:00:00   ;   385,80 ;     
01.10.2010 00:00:00   ;   385,30 ;     
01.11.2010 00:00:00   ;   385,86 ;     
01.12.2010 00:00:00   ;   386,44 ;     
01.01.2011 00:00:00   ;   385,39 ;     
01.02.2011 00:00:00   ;   384,73 ;     
01.03.2011 00:00:00   ;   384,95 ;     
01.04.2011 00:00:00   ;   384,70 ;     
01.05.2011 00:00:00   ;   384,09 ;     
01.06.2011 00:00:00   ;   385,81 ;     
01.07.2011 00:00:00   ;   385,67 ;     
01.08.2011 00:00:00   ;   384,98 ;     
01.09.2011 00:00:00   ;   384,20 ;     
01.10.2011 00:00:00   ;   384,23 ;     
01.11.2011 00:00:00   ;   384,24 ;     
01.12.2011 00:00:00   ;   384,07 ;     
01.01.2012 00:00:00   ;   383,71 ;     
01.02.2012 00:00:00   ;   383,58 ;     
01.03.2012 00:00:00   ;   383,73 ;     
01.04.2012 00:00:00   ;   383,93 ;     
01.05.2012 00:00:00   ;   384,16 ;     
01.06.2012 00:00:00   ;   384,22 ;     
01.07.2012 00:00:00   ;   384,69 ;     
01.08.2012 00:00:00   ;   384,76 ;     
01.09.2012 00:00:00   ;   385,27 ;     
01.10.2012 00:00:00   ;   385,47 ;     
01.11.2012 00:00:00   ;   386,15 ;     
01.12.2012 00:00:00   ;   385,10 ;     
01.01.2013 00:00:00   ;   384,85 ;     
01.02.2013 00:00:00   ;   386,18 ;     
01.03.2013 00:00:00   ;   386,34 ;     
01.04.2013 00:00:00   ;   385,73 ;     
01.05.2013 00:00:00   ;   385,46 ;     
01.06.2013 00:00:00   ;   385,45 ;     
01.07.2013 00:00:00   ;   384,64 ;     
01.08.2013 00:00:00   ;   384,35 ;     
01.09.2013 00:00:00   ;   384,71 ;     
01.10.2013 00:00:00   ;   384,81 ;     
01.11.2013 00:00:00   ;   385,47 ;     
01.12.2013 00:00:00   ;   384,99 ;     
01.01.2014 00:00:00   ;   385,09 ;     
01.02.2014 00:00:00   ;   386,06 ;     
01.03.2014 00:00:00   ;   385,14 ;     
01.04.2014 00:00:00   ;   384,30 ;     
01.05.2014 00:00:00   ;   384,83 ;     
01.06.2014 00:00:00   ;   384,10 ;     
01.07.2014 00:00:00   ;   383,72 ;     
01.08.2014 00:00:00   ;   384,76 ;     
01.09.2014 00:00:00   ;   385,23 ;     
01.10.2014 00:00:00   ;   383,20 ;     
01.11.2014 00:00:00   ;   383,50 ;     
01.12.2014 00:00:00   ;   384,25 ;     
01.01.2015 00:00:00   ;   384,09 ;     
01.02.2015 00:00:00   ;   384,38 ;     
01.03.2015 00:00:00   ;   384,76 ;     
01.04.2015 00:00:00   ;   383,75 ;     
01.05.2015 00:00:00   ;   384,10 ;     
01.06.2015 00:00:00   ;   383,39 ;     
01.07.2015 00:00:00   ;   383,98 ;     
01.08.2015 00:00:00   ;   384,55 ;     
01.09.2015 00:00:00   ;   384,81 ;     
01.10.2015 00:00:00   ;   385,31 ;     
01.11.2015 00:00:00   ;   384,25 ;     
01.12.2015 00:00:00   ;   383,95 ;     
01.01.2016 00:00:00   ;   384,11 ;     
01.02.2016 00:00:00   ;   384,83 ;     
01.03.2016 00:00:00   ;   384,97 ;     
01.04.2016 00:00:00   ;   384,38 ;     
01.05.2016 00:00:00   ;   384,89 ;     
01.06.2016 00:00:00   ;   385,41 ;     
01.07.2016 00:00:00   ;   384,92 ;     
01.08.2016 00:00:00   ;   386,13 ;     
01.09.2016 00:00:00   ;   384,63 ;     
01.10.2016 00:00:00   ;   384,27 ;     
01.11.2016 00:00:00   ;   385,09 ;     
01.12.2016 00:00:00   ;   384,40 ;     
01.01.2017 00:00:00   ;   384,27 ;     
01.02.2017 00:00:00   ;   384,45 ;     
01.03.2017 00:00:00   ;   384,62 ;     
01.04.2017 00:00:00   ;   383,88 ;     
01.05.2017 00:00:00   ;   384,19 ;     
01.06.2017 00:00:00   ;   383,65 ;     
01.07.2017 00:00:00   ;   384,13 ;     
01.08.2017 00:00:00   ;   384,71 ;     
01.09.2017 00:00:00   ;   384,66 ;     
01.10.2017 00:00:00   ;   384,61 ;     
01.11.2017 00:00:00   ;   384,41 ;     
01.12.2017 00:00:00   ;   384,74 ;     
01.01.2018 00:00:00   ;   384,72 ;     
01.02.2018 00:00:00   ;   385,44 ;     
01.03.2018 00:00:00   ;   385,28 ;     
01.04.2018 00:00:00   ;   385,25 ;     
01.05.2018 00:00:00   ;   385,23 ;     
01.06.2018 00:00:00   ;   386,13 ;     
01.07.2018 00:00:00   ;   384,68 ;     
01.08.2018 00:00:00   ;   384,47 ;     
01.09.2018 00:00:00   ;   385,21 ;     
01.10.2018 00:00:00   ;   384,61 ;     
01.11.2018 00:00:00   ;   384,81 ;     
01.12.2018 00:00:00   ;   384,83 ;     
01.01.2019 00:00:00   ;   384,59 ;     
01.02.2019 00:00:00   ;   384,90 ;     
01.03.2019 00:00:00   ;   384,69 ;     
01.04.2019 00:00:00   ;   384,93 ;     
01.05.2019 00:00:00   ;   384,92 ;     
01.06.2019 00:00:00   ;   384,84 ;     
01.07.2019 00:00:00   ;   384,11 ;     
01.08.2019 00:00:00   ;   384,22 ;     
01.09.2019 00:00:00   ;   384,39 ;     
01.10.2019 00:00:00   ;   384,11 ;     
01.11.2019 00:00:00   ;   384,91 ;     
01.12.2019 00:00:00   ;   384,81 ;     
01.01.2020 00:00:00   ;   384,75 ;     
01.02.2020 00:00:00   ;   384,19 ;     
01.03.2020 00:00:00   ;   384,24 ;     
01.04.2020 00:00:00   ;   383,59 ;     
01.05.2020 00:00:00   ;   384,08 ;     
01.06.2020 00:00:00   ;   384,27 ;     
01.07.2020 00:00:00   ;   385,19 ;     
01.08.2020 00:00:00   ;   385,35 ;     
01.09.2020 00:00:00   ;   385,50 ;     
01.10.2020 00:00:00   ;   386,18 ;     
01.11.2020 00:00:00   ;   384,86 ;     
01.12.2020 00:00:00   ;   385,38 ;     
01.01.2021 00:00:00   ;   385,36 ;     
01.02.2021 00:00:00   ;   385,45 ;     
01.03.2021 00:00:00   ;   384,57 ;     
01.04.2021 00:00:00   ;   384,50 ;     
01.05.2021 00:00:00   ;   384,76 ;     
01.06.2021 00:00:00   ;   385,13 ;     
01.07.2021 00:00:00   ;   384,51 ;     
01.08.2021 00:00:00   ;   384,36 ;     
01.09.2021 00:00:00   ;   384,08 ;     
01.10.2021 00:00:00   ;   384,18 ;     
01.11.2021 00:00:00   ;   384,42 ;     
01.12.2021 00:00:00   ;   384,83 ;     
01.01.2022 00:00:00   ;Lücke         ; 
