Messstelle:                ;Eckartsau, Bl 1894.5
HZB-Nummer:                ;331058
HD-Nummer:                 ;3HD30454
DBMS-Nummer:               ;10001056
Fremdnummer:               ;1894.005
PorenGW-Gebiet:            ;224 Marchfeld
Grundwasserkörper:         ;Marchfeld [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;via donau (WSD)
Bundesland:                ;Niederösterreich
Messstellenbetreiber:      ;via donau - Österreichische Wasserstraßen-GmbH
01.08.1983 00:00:00   ;   142,72 ;     
01.09.1983 00:00:00   ;   142,32 ;     
01.10.1983 00:00:00   ;   142,12 ;     
01.11.1983 00:00:00   ;   141,88 ;     
01.12.1983 00:00:00   ;   141,95 ;     
01.01.1984 00:00:00   ;   142,19 ;     
01.02.1984 00:00:00   ;   142,26 ;     
01.03.1984 00:00:00   ;   142,08 ;     
01.04.1984 00:00:00   ;   142,45 ;     
01.05.1984 00:00:00   ;   142,70 ;     
01.06.1984 00:00:00   ;   142,87 ;     
01.07.1984 00:00:00   ;   142,77 ;     
01.08.1984 00:00:00   ;   142,60 ;     
01.09.1984 00:00:00   ;   142,63 ;     
01.10.1984 00:00:00   ;   142,69 ;     
01.11.1984 00:00:00   ;   142,09 ;     
01.12.1984 00:00:00   ;   141,93 ;     
01.01.1985 00:00:00   ;   141,76 ;     
01.02.1985 00:00:00   ;   142,92 ;     
01.03.1985 00:00:00   ;   142,53 ;     
01.04.1985 00:00:00   ;   142,67 ;     
01.05.1985 00:00:00   ;   142,92 ;     
01.06.1985 00:00:00   ;   143,14 ;     
01.07.1985 00:00:00   ;   142,97 ;     
01.08.1985 00:00:00   ;   144,12 ;     
01.09.1985 00:00:00   ;   143,36 ;     
01.10.1985 00:00:00   ;   142,49 ;     
01.11.1985 00:00:00   ;   142,18 ;     
01.12.1985 00:00:00   ;   142,41 ;     
01.01.1986 00:00:00   ;   142,90 ;     
01.02.1986 00:00:00   ;   142,89 ;     
01.03.1986 00:00:00   ;   142,63 ;     
01.04.1986 00:00:00   ;   143,15 ;     
01.05.1986 00:00:00   ;   143,33 ;     
01.06.1986 00:00:00   ;   143,44 ;     
01.07.1986 00:00:00   ;   142,83 ;     
01.08.1986 00:00:00   ;   142,48 ;     
01.09.1986 00:00:00   ;   142,30 ;     
01.10.1986 00:00:00   ;   141,96 ;     
01.11.1986 00:00:00   ;   141,97 ;     
01.12.1986 00:00:00   ;   141,80 ;     
01.01.1987 00:00:00   ;   142,44 ;     
01.02.1987 00:00:00   ;   142,39 ;     
01.03.1987 00:00:00   ;   143,30 ;     
01.04.1987 00:00:00   ;   143,49 ;     
01.05.1987 00:00:00   ;   143,74 ;     
01.06.1987 00:00:00   ;   143,90 ;     
01.07.1987 00:00:00   ;   143,80 ;     
01.08.1987 00:00:00   ;   143,58 ;     
01.09.1987 00:00:00   ;   142,86 ;     
01.10.1987 00:00:00   ;   142,42 ;     
01.11.1987 00:00:00   ;   142,19 ;     
01.12.1987 00:00:00   ;   142,90 ;     
01.01.1988 00:00:00   ;   142,94 ;     
01.02.1988 00:00:00   ;   142,59 ;     
01.03.1988 00:00:00   ;   143,44 ;     
01.04.1988 00:00:00   ;   144,44 ;     
01.05.1988 00:00:00   ;   143,67 ;     
01.06.1988 00:00:00   ;   143,40 ;     
01.07.1988 00:00:00   ;   142,90 ;     
01.08.1988 00:00:00   ;   142,62 ;     
01.09.1988 00:00:00   ;   142,78 ;     
01.10.1988 00:00:00   ;   142,22 ;     
01.11.1988 00:00:00   ;   142,10 ;     
01.12.1988 00:00:00   ;   143,20 ;     
01.01.1989 00:00:00   ;   143,07 ;     
01.02.1989 00:00:00   ;   142,57 ;     
01.03.1989 00:00:00   ;   142,65 ;     
01.04.1989 00:00:00   ;   142,74 ;     
01.05.1989 00:00:00   ;   142,75 ;     
01.06.1989 00:00:00   ;   142,72 ;     
01.07.1989 00:00:00   ;   142,98 ;     
01.08.1989 00:00:00   ;   142,84 ;     
01.09.1989 00:00:00   ;   142,61 ;     
01.10.1989 00:00:00   ;   142,46 ;     
01.11.1989 00:00:00   ;   142,29 ;     
01.12.1989 00:00:00   ;   142,11 ;     
01.01.1990 00:00:00   ;   141,97 ;     
01.02.1990 00:00:00   ;   142,22 ;     
01.03.1990 00:00:00   ;   142,77 ;     
01.04.1990 00:00:00   ;   142,48 ;     
01.05.1990 00:00:00   ;   142,54 ;     
01.06.1990 00:00:00   ;   142,66 ;     
01.07.1990 00:00:00   ;   143,19 ;     
01.08.1990 00:00:00   ;   142,36 ;     
01.09.1990 00:00:00   ;   142,09 ;     
01.10.1990 00:00:00   ;   142,03 ;     
01.11.1990 00:00:00   ;   142,09 ;     
01.12.1990 00:00:00   ;   142,08 ;     
01.01.1991 00:00:00   ;   142,28 ;     
01.02.1991 00:00:00   ;   141,85 ;     
01.03.1991 00:00:00   ;   141,90 ;     
01.04.1991 00:00:00   ;   141,92 ;     
01.05.1991 00:00:00   ;   142,26 ;     
01.06.1991 00:00:00   ;   142,94 ;     
01.07.1991 00:00:00   ;   143,19 ;     
01.08.1991 00:00:00   ;   144,29 ;     
01.09.1991 00:00:00   ;   142,57 ;     
01.10.1991 00:00:00   ;   142,10 ;     
01.11.1991 00:00:00   ;   141,91 ;     
01.12.1991 00:00:00   ;   142,30 ;     
01.01.1992 00:00:00   ;   142,87 ;     
01.02.1992 00:00:00   ;   142,40 ;     
01.03.1992 00:00:00   ;   142,63 ;     
01.04.1992 00:00:00   ;   143,10 ;     
01.05.1992 00:00:00   ;   143,32 ;     
01.06.1992 00:00:00   ;   143,02 ;     
01.07.1992 00:00:00   ;   142,59 ;     
01.08.1992 00:00:00   ;   142,12 ;     
01.09.1992 00:00:00   ;   141,87 ;     
01.10.1992 00:00:00   ;   141,64 ;     
01.11.1992 00:00:00   ;   142,39 ;     
01.12.1992 00:00:00   ;   143,38 ;     
01.01.1993 00:00:00   ;   142,56 ;     
01.02.1993 00:00:00   ;   142,32 ;     
01.03.1993 00:00:00   ;   142,43 ;     
01.04.1993 00:00:00   ;   142,80 ;     
01.05.1993 00:00:00   ;   142,66 ;     
01.06.1993 00:00:00   ;   142,50 ;     
01.07.1993 00:00:00   ;   142,96 ;     
01.08.1993 00:00:00   ;   143,11 ;     
01.09.1993 00:00:00   ;   142,79 ;     
01.10.1993 00:00:00   ;   142,38 ;     
01.11.1993 00:00:00   ;   142,17 ;     
01.12.1993 00:00:00   ;   142,36 ;     
01.01.1994 00:00:00   ;   142,86 ;     
01.02.1994 00:00:00   ;   142,57 ;     
01.03.1994 00:00:00   ;   142,63 ;     
01.04.1994 00:00:00   ;   143,48 ;     
01.05.1994 00:00:00   ;   143,40 ;     
01.06.1994 00:00:00   ;   143,15 ;     
01.07.1994 00:00:00   ;   142,62 ;     
01.08.1994 00:00:00   ;   142,12 ;     
01.09.1994 00:00:00   ;   142,03 ;     
01.10.1994 00:00:00   ;   141,75 ;     
01.11.1994 00:00:00   ;   141,75 ;     
01.12.1994 00:00:00   ;   141,90 ;     
01.01.1995 00:00:00   ;   142,10 ;     
01.02.1995 00:00:00   ;   142,56 ;     
01.03.1995 00:00:00   ;   142,50 ;     
01.04.1995 00:00:00   ;   143,28 ;     
01.05.1995 00:00:00   ;   143,26 ;     
01.06.1995 00:00:00   ;   144,01 ;     
01.07.1995 00:00:00   ;   143,50 ;     
01.08.1995 00:00:00   ;   142,63 ;     
01.09.1995 00:00:00   ;   143,55 ;     
01.10.1995 00:00:00   ;   142,60 ;     
01.11.1995 00:00:00   ;   142,36 ;     
01.12.1995 00:00:00   ;   142,32 ;     
01.01.1996 00:00:00   ;   142,44 ;     
01.02.1996 00:00:00   ;   142,09 ;     
01.03.1996 00:00:00   ;   142,01 ;     
01.04.1996 00:00:00   ;   142,69 ;     
01.05.1996 00:00:00   ;   143,33 ;     
01.06.1996 00:00:00   ;   143,13 ;     
01.07.1996 00:00:00   ;   143,08 ;     
01.08.1996 00:00:00   ;   142,59 ;     
01.09.1996 00:00:00   ;   142,82 ;     
01.10.1996 00:00:00   ;   143,22 ;     
01.11.1996 00:00:00   ;   143,22 ;     
01.12.1996 00:00:00   ;   142,67 ;     
01.01.1997 00:00:00   ;   142,22 ;     
01.02.1997 00:00:00   ;   142,12 ;     
01.03.1997 00:00:00   ;   142,61 ;     
01.04.1997 00:00:00   ;   142,84 ;     
01.05.1997 00:00:00   ;   142,98 ;     
01.06.1997 00:00:00   ;   142,78 ;     
01.07.1997 00:00:00   ;   144,34 ;     
01.08.1997 00:00:00   ;   143,25 ;     
01.09.1997 00:00:00   ;   142,43 ;     
01.10.1997 00:00:00   ;   142,20 ;     
01.11.1997 00:00:00   ;   141,92 ;     
01.12.1997 00:00:00   ;   142,10 ;     
01.01.1998 00:00:00   ;   142,08 ;     
01.02.1998 00:00:00   ;   141,84 ;     
01.03.1998 00:00:00   ;   142,13 ;     
01.04.1998 00:00:00   ;   142,43 ;     
01.05.1998 00:00:00   ;   142,33 ;     
01.06.1998 00:00:00   ;   142,35 ;     
01.07.1998 00:00:00   ;   142,47 ;     
01.08.1998 00:00:00   ;   142,14 ;     
01.09.1998 00:00:00   ;   142,29 ;     
01.10.1998 00:00:00   ;   142,38 ;     
01.11.1998 00:00:00   ;   143,40 ;     
01.12.1998 00:00:00   ;   142,90 ;     
01.01.1999 00:00:00   ;   142,57 ;     
01.02.1999 00:00:00   ;   142,75 ;     
01.03.1999 00:00:00   ;   143,69 ;     
01.04.1999 00:00:00   ;   143,32 ;     
01.05.1999 00:00:00   ;   144,13 ;     
01.06.1999 00:00:00   ;   143,86 ;     
01.07.1999 00:00:00   ;   143,32 ;     
01.08.1999 00:00:00   ;   142,75 ;     
01.09.1999 00:00:00   ;   142,47 ;     
01.10.1999 00:00:00   ;   142,20 ;     
01.11.1999 00:00:00   ;   141,98 ;     
01.12.1999 00:00:00   ;   142,08 ;     
01.01.2000 00:00:00   ;   142,18 ;     
01.02.2000 00:00:00   ;   142,95 ;     
01.03.2000 00:00:00   ;   143,42 ;     
01.04.2000 00:00:00   ;   143,65 ;     
01.05.2000 00:00:00   ;   143,55 ;     
01.06.2000 00:00:00   ;   143,02 ;     
01.07.2000 00:00:00   ;   142,63 ;     
01.08.2000 00:00:00   ;   142,82 ;     
01.09.2000 00:00:00   ;   142,40 ;     
01.10.2000 00:00:00   ;   142,49 ;     
01.11.2000 00:00:00   ;   142,11 ;     
01.12.2000 00:00:00   ;   141,97 ;     
01.01.2001 00:00:00   ;   141,96 ;     
01.02.2001 00:00:00   ;   142,14 ;     
01.03.2001 00:00:00   ;   142,73 ;     
01.04.2001 00:00:00   ;   143,36 ;     
01.05.2001 00:00:00   ;   143,09 ;     
01.06.2001 00:00:00   ;   143,21 ;     
01.07.2001 00:00:00   ;   142,90 ;     
01.08.2001 00:00:00   ;   142,39 ;     
01.09.2001 00:00:00   ;   142,74 ;     
01.10.2001 00:00:00   ;   142,35 ;     
01.11.2001 00:00:00   ;   141,95 ;     
01.12.2001 00:00:00   ;   142,38 ;     
01.01.2002 00:00:00   ;   142,27 ;     
01.02.2002 00:00:00   ;   142,69 ;     
01.03.2002 00:00:00   ;   143,62 ;     
01.04.2002 00:00:00   ;   143,44 ;     
01.05.2002 00:00:00   ;   143,06 ;     
01.06.2002 00:00:00   ;   142,91 ;     
01.07.2002 00:00:00   ;   142,54 ;     
01.08.2002 00:00:00   ;Lücke     ;     
01.09.2002 00:00:00   ;Lücke     ;     
01.10.2002 00:00:00   ;Lücke     ;     
01.11.2002 00:00:00   ;Lücke     ;     
01.12.2002 00:00:00   ;Lücke     ;     
01.01.2003 00:00:00   ;Lücke     ;     
01.02.2003 00:00:00   ;Lücke     ;     
01.03.2003 00:00:00   ;Lücke     ;     
01.04.2003 00:00:00   ;   142,45 ;     
01.05.2003 00:00:00   ;   142,51 ;     
01.06.2003 00:00:00   ;   142,41 ;     
01.07.2003 00:00:00   ;   142,00 ;     
01.08.2003 00:00:00   ;   141,74 ;     
01.09.2003 00:00:00   ;   141,59 ;     
01.10.2003 00:00:00   ;   141,82 ;     
01.11.2003 00:00:00   ;   141,56 ;     
01.12.2003 00:00:00   ;   141,38 ;     
01.01.2004 00:00:00   ;   141,82 ;     
01.02.2004 00:00:00   ;   142,17 ;     
01.03.2004 00:00:00   ;   142,05 ;     
01.04.2004 00:00:00   ;   142,42 ;     
01.05.2004 00:00:00   ;   142,46 ;     
01.06.2004 00:00:00   ;   142,86 ;     
01.07.2004 00:00:00   ;   142,65 ;     
01.08.2004 00:00:00   ;   142,17 ;     
01.09.2004 00:00:00   ;   141,96 ;     
01.10.2004 00:00:00   ;   141,91 ;     
01.11.2004 00:00:00   ;   141,72 ;     
01.12.2004 00:00:00   ;   141,60 ;     
01.01.2005 00:00:00   ;   141,62 ;     
01.02.2005 00:00:00   ;   141,97 ;     
01.03.2005 00:00:00   ;   142,45 ;     
01.04.2005 00:00:00   ;   143,17 ;     
01.05.2005 00:00:00   ;   143,16 ;     
01.06.2005 00:00:00   ;   142,74 ;     
01.07.2005 00:00:00   ;   143,31 ;     
01.08.2005 00:00:00   ;   143,28 ;     
01.09.2005 00:00:00   ;   143,04 ;     
01.10.2005 00:00:00   ;   142,36 ;     
01.11.2005 00:00:00   ;   141,81 ;     
01.12.2005 00:00:00   ;   141,67 ;     
01.01.2006 00:00:00   ;   141,62 ;     
01.02.2006 00:00:00   ;   141,62 ;     
01.03.2006 00:00:00   ;   142,47 ;     
01.04.2006 00:00:00   ;   144,33 ;     
01.05.2006 00:00:00   ;   143,71 ;     
01.06.2006 00:00:00   ;   143,81 ;     
01.07.2006 00:00:00   ;   142,87 ;     
01.08.2006 00:00:00   ;   143,45 ;     
01.09.2006 00:00:00   ;   142,73 ;     
01.10.2006 00:00:00   ;   142,08 ;     
01.11.2006 00:00:00   ;   141,96 ;     
01.12.2006 00:00:00   ;   141,75 ;     
01.01.2007 00:00:00   ;   141,79 ;     
01.02.2007 00:00:00   ;   142,01 ;     
01.03.2007 00:00:00   ;   142,22 ;     
01.04.2007 00:00:00   ;   142,07 ;     
01.05.2007 00:00:00   ;   142,13 ;     
01.06.2007 00:00:00   ;   142,19 ;     
01.07.2007 00:00:00   ;   142,21 ;     
01.08.2007 00:00:00   ;   141,91 ;     
01.09.2007 00:00:00   ;   143,68 ;     
01.10.2007 00:00:00   ;   142,73 ;     
01.11.2007 00:00:00   ;   142,67 ;     
01.12.2007 00:00:00   ;   142,81 ;     
01.01.2008 00:00:00   ;   142,37 ;     
01.02.2008 00:00:00   ;   142,21 ;     
01.03.2008 00:00:00   ;   142,48 ;     
01.04.2008 00:00:00   ;   142,66 ;     
01.05.2008 00:00:00   ;   142,84 ;     
01.06.2008 00:00:00   ;   142,91 ;     
01.07.2008 00:00:00   ;   142,73 ;     
01.08.2008 00:00:00   ;   142,73 ;     
01.09.2008 00:00:00   ;   142,19 ;     
01.10.2008 00:00:00   ;   141,89 ;     
01.11.2008 00:00:00   ;   141,70 ;     
01.12.2008 00:00:00   ;   141,79 ;     
01.01.2009 00:00:00   ;   141,72 ;     
01.02.2009 00:00:00   ;   141,63 ;     
01.03.2009 00:00:00   ;   142,53 ;     
01.04.2009 00:00:00   ;   143,34 ;     
01.05.2009 00:00:00   ;   143,11 ;     
01.06.2009 00:00:00   ;   143,53 ;     
01.07.2009 00:00:00   ;   143,95 ;     
01.08.2009 00:00:00   ;   142,98 ;     
01.09.2009 00:00:00   ;   142,47 ;     
01.10.2009 00:00:00   ;   142,06 ;     
01.11.2009 00:00:00   ;   142,02 ;     
01.12.2009 00:00:00   ;   141,97 ;     
01.01.2010 00:00:00   ;   141,90 ;     
01.02.2010 00:00:00   ;   141,73 ;     
01.03.2010 00:00:00   ;   142,13 ;     
01.04.2010 00:00:00   ;   142,25 ;     
01.05.2010 00:00:00   ;   142,43 ;     
01.06.2010 00:00:00   ;   144,03 ;     
01.07.2010 00:00:00   ;   143,00 ;     
01.08.2010 00:00:00   ;   143,21 ;     
01.09.2010 00:00:00   ;   143,03 ;     
01.10.2010 00:00:00   ;   142,37 ;     
01.11.2010 00:00:00   ;   142,12 ;     
01.12.2010 00:00:00   ;   142,27 ;     
01.01.2011 00:00:00   ;   143,27 ;     
01.02.2011 00:00:00   ;   142,89 ;     
01.03.2011 00:00:00   ;   142,37 ;     
01.04.2011 00:00:00   ;   142,25 ;     
01.05.2011 00:00:00   ;   142,02 ;     
01.06.2011 00:00:00   ;   142,17 ;     
01.07.2011 00:00:00   ;   142,25 ;     
01.08.2011 00:00:00   ;   142,32 ;     
01.09.2011 00:00:00   ;   141,92 ;     
01.10.2011 00:00:00   ;   142,03 ;     
01.11.2011 00:00:00   ;   141,68 ;     
01.12.2011 00:00:00   ;   141,59 ;     
01.01.2012 00:00:00   ;   142,28 ;     
01.02.2012 00:00:00   ;   142,24 ;     
01.03.2012 00:00:00   ;   142,42 ;     
01.04.2012 00:00:00   ;   142,48 ;     
01.05.2012 00:00:00   ;   142,55 ;     
01.06.2012 00:00:00   ;   142,93 ;     
01.07.2012 00:00:00   ;   142,62 ;     
01.08.2012 00:00:00   ;   142,19 ;     
01.09.2012 00:00:00   ;   142,13 ;     
01.10.2012 00:00:00   ;   141,97 ;     
01.11.2012 00:00:00   ;   141,90 ;     
01.12.2012 00:00:00   ;   141,90 ;     
01.01.2013 00:00:00   ;   143,06 ;     
01.02.2013 00:00:00   ;   143,08 ;     
01.03.2013 00:00:00   ;   142,69 ;     
01.04.2013 00:00:00   ;   142,73 ;     
01.05.2013 00:00:00   ;   143,02 ;     
01.06.2013 00:00:00   ;   145,10 ;     
01.07.2013 00:00:00   ;   143,21 ;     
01.08.2013 00:00:00   ;   142,34 ;     
01.09.2013 00:00:00   ;   142,39 ;     
01.10.2013 00:00:00   ;   142,32 ;     
01.11.2013 00:00:00   ;   142,29 ;     
01.12.2013 00:00:00   ;   142,04 ;     
01.01.2014 00:00:00   ;   141,79 ;     
01.02.2014 00:00:00   ;   141,74 ;     
01.03.2014 00:00:00   ;   141,63 ;     
01.04.2014 00:00:00   ;   141,70 ;     
01.05.2014 00:00:00   ;   142,37 ;     
01.06.2014 00:00:00   ;   142,59 ;     
01.07.2014 00:00:00   ;   142,18 ;     
01.08.2014 00:00:00   ;   142,68 ;     
01.09.2014 00:00:00   ;   142,75 ;     
01.10.2014 00:00:00   ;   142,55 ;     
01.11.2014 00:00:00   ;   142,66 ;     
01.12.2014 00:00:00   ;   142,14 ;     
01.01.2015 00:00:00   ;   142,60 ;     
01.02.2015 00:00:00   ;   142,35 ;     
01.03.2015 00:00:00   ;   142,24 ;     
01.04.2015 00:00:00   ;   142,52 ;     
01.05.2015 00:00:00   ;   142,90 ;     
01.06.2015 00:00:00   ;   142,91 ;     
01.07.2015 00:00:00   ;   142,31 ;     
01.08.2015 00:00:00   ;   141,85 ;     
01.09.2015 00:00:00   ;   141,62 ;     
01.10.2015 00:00:00   ;   141,54 ;     
01.11.2015 00:00:00   ;   141,39 ;     
01.12.2015 00:00:00   ;   141,49 ;     
01.01.2016 00:00:00   ;   141,40 ;     
01.02.2016 00:00:00   ;   142,25 ;     
01.03.2016 00:00:00   ;   142,14 ;     
01.04.2016 00:00:00   ;   142,07 ;     
01.05.2016 00:00:00   ;   142,34 ;     
01.06.2016 00:00:00   ;   143,08 ;     
01.07.2016 00:00:00   ;   143,19 ;     
01.08.2016 00:00:00   ;   142,90 ;     
01.09.2016 00:00:00   ;   142,33 ;     
01.10.2016 00:00:00   ;   141,97 ;     
01.11.2016 00:00:00   ;   141,89 ;     
01.12.2016 00:00:00   ;   141,68 ;     
01.01.2017 00:00:00   ;   141,46 ;     
01.02.2017 00:00:00   ;   141,56 ;     
01.03.2017 00:00:00   ;   142,19 ;     
01.04.2017 00:00:00   ;   142,18 ;     
01.05.2017 00:00:00   ;   142,54 ;     
01.06.2017 00:00:00   ;   142,21 ;     
01.07.2017 00:00:00   ;   141,95 ;     
01.08.2017 00:00:00   ;   142,22 ;     
01.09.2017 00:00:00   ;   142,28 ;     
01.10.2017 00:00:00   ;   142,00 ;     
01.11.2017 00:00:00   ;   142,06 ;     
01.12.2017 00:00:00   ;   142,01 ;     
01.01.2018 00:00:00   ;   142,66 ;     
01.02.2018 00:00:00   ;   142,45 ;     
01.03.2018 00:00:00   ;   142,04 ;     
01.04.2018 00:00:00   ;   142,23 ;     
01.05.2018 00:00:00   ;   142,34 ;     
01.06.2018 00:00:00   ;   142,18 ;     
01.07.2018 00:00:00   ;   141,96 ;     
01.08.2018 00:00:00   ;   141,45 ;     
01.09.2018 00:00:00   ;   141,42 ;     
01.10.2018 00:00:00   ;   141,20 ;     
01.11.2018 00:00:00   ;   141,16 ;     
01.12.2018 00:00:00   ;   141,40 ;     
01.01.2019 00:00:00   ;   142,06 ;     
01.02.2019 00:00:00   ;   141,90 ;     
01.03.2019 00:00:00   ;   142,49 ;     
01.04.2019 00:00:00   ;   142,41 ;     
01.05.2019 00:00:00   ;   142,67 ;     
01.06.2019 00:00:00   ;   143,36 ;     
01.07.2019 00:00:00   ;   142,48 ;     
01.08.2019 00:00:00   ;   142,07 ;     
01.09.2019 00:00:00   ;   141,81 ;     
01.10.2019 00:00:00   ;   141,61 ;     
01.11.2019 00:00:00   ;   141,54 ;     
01.12.2019 00:00:00   ;   141,45 ;     
01.01.2020 00:00:00   ;   141,45 ;     
01.02.2020 00:00:00   ;   142,24 ;     
01.03.2020 00:00:00   ;   142,25 ;     
01.04.2020 00:00:00   ;   141,84 ;     
01.05.2020 00:00:00   ;   141,82 ;     
01.06.2020 00:00:00   ;   142,06 ;     
01.07.2020 00:00:00   ;   142,32 ;     
01.08.2020 00:00:00   ;   142,50 ;     
01.09.2020 00:00:00   ;   142,17 ;     
01.10.2020 00:00:00   ;   142,05 ;     
01.11.2020 00:00:00   ;   142,01 ;     
01.12.2020 00:00:00   ;   141,60 ;     
01.01.2021 00:00:00   ;   141,46 ;     
01.02.2021 00:00:00   ;   142,16 ;     
01.03.2021 00:00:00   ;   141,86 ;     
01.04.2021 00:00:00   ;   141,81 ;     
01.05.2021 00:00:00   ;   142,13 ;     
01.06.2021 00:00:00   ;   142,39 ;     
01.07.2021 00:00:00   ;   142,77 ;     
01.08.2021 00:00:00   ;   142,95 ;     
01.09.2021 00:00:00   ;   142,50 ;     
01.10.2021 00:00:00   ;   141,88 ;     
01.11.2021 00:00:00   ;   141,58 ;     
01.12.2021 00:00:00   ;   141,60 ;     
01.01.2022 00:00:00   ;Lücke         ; 
