Messstelle:                ;Lind, Br 207
HZB-Nummer:                ;338897
HD-Nummer:                 ;
DBMS-Nummer:               ;2002146
PorenGW-Gebiet:            ;537 Krappfeld obere Nebenstockwerke
Grundwasserkörper:         ;Krappfeld [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
01.02.1991 00:00:00   ;Lücke     ;     
01.03.1991 00:00:00   ;Lücke     ;     
01.04.1991 00:00:00   ;Lücke     ;     
01.05.1991 00:00:00   ;Lücke     ;     
01.06.1991 00:00:00   ;Lücke     ;     
01.07.1991 00:00:00   ;Lücke     ;     
01.08.1991 00:00:00   ;Lücke     ;     
01.09.1991 00:00:00   ;Lücke     ;     
01.10.1991 00:00:00   ;Lücke     ;     
01.11.1991 00:00:00   ;Lücke     ;     
01.12.1991 00:00:00   ;Lücke     ;     
01.01.1992 00:00:00   ;Lücke     ;     
01.02.1992 00:00:00   ;Lücke     ;     
01.03.1992 00:00:00   ;Lücke     ;     
01.04.1992 00:00:00   ;Lücke     ;     
01.05.1992 00:00:00   ;Lücke     ;     
01.06.1992 00:00:00   ;Lücke     ;     
01.07.1992 00:00:00   ;Lücke     ;     
01.08.1992 00:00:00   ;Lücke     ;     
01.09.1992 00:00:00   ;Lücke     ;     
01.10.1992 00:00:00   ;Lücke     ;     
01.11.1992 00:00:00   ;Lücke     ;     
01.12.1992 00:00:00   ;   578,77 ;     
01.01.1993 00:00:00   ;   578,95 ;     
01.02.1993 00:00:00   ;   578,95 ;     
01.03.1993 00:00:00   ;   578,89 ;     
01.04.1993 00:00:00   ;   578,82 ;     
01.05.1993 00:00:00   ;   578,74 ;     
01.06.1993 00:00:00   ;   578,64 ;     
01.07.1993 00:00:00   ;   578,70 ;     
01.08.1993 00:00:00   ;   578,59 ;     
01.09.1993 00:00:00   ;   578,52 ;     
01.10.1993 00:00:00   ;   578,47 ;     
01.11.1993 00:00:00   ;   579,08 ;     
01.12.1993 00:00:00   ;   579,19 ;     
01.01.1994 00:00:00   ;   579,12 ;     
01.02.1994 00:00:00   ;   579,13 ;     
01.03.1994 00:00:00   ;   579,08 ;     
01.04.1994 00:00:00   ;   579,05 ;     
01.05.1994 00:00:00   ;   579,01 ;     
01.06.1994 00:00:00   ;   578,99 ;     
01.07.1994 00:00:00   ;   578,97 ;     
01.08.1994 00:00:00   ;   578,93 ;     
01.09.1994 00:00:00   ;   578,89 ;     
01.10.1994 00:00:00   ;   578,85 ;     
01.11.1994 00:00:00   ;   578,86 ;     
01.12.1994 00:00:00   ;   578,92 ;     
01.01.1995 00:00:00   ;   578,94 ;     
01.02.1995 00:00:00   ;   578,91 ;     
01.03.1995 00:00:00   ;   578,95 ;     
01.04.1995 00:00:00   ;   579,24 ;     
01.05.1995 00:00:00   ;   579,22 ;     
01.06.1995 00:00:00   ;   579,16 ;     
01.07.1995 00:00:00   ;   579,10 ;     
01.08.1995 00:00:00   ;   579,04 ;     
01.09.1995 00:00:00   ;   579,01 ;     
01.10.1995 00:00:00   ;   578,97 ;     
01.11.1995 00:00:00   ;   578,91 ;     
01.12.1995 00:00:00   ;   578,87 ;     
01.01.1996 00:00:00   ;   578,82 ;     
01.02.1996 00:00:00   ;   578,79 ;     
01.03.1996 00:00:00   ;   578,76 ;     
01.04.1996 00:00:00   ;   578,89 ;     
01.05.1996 00:00:00   ;   579,04 ;     
01.06.1996 00:00:00   ;   579,03 ;     
01.07.1996 00:00:00   ;   579,04 ;     
01.08.1996 00:00:00   ;   579,06 ;     
01.09.1996 00:00:00   ;   579,01 ;     
01.10.1996 00:00:00   ;   578,98 ;     
01.11.1996 00:00:00   ;   579,01 ;     
01.12.1996 00:00:00   ;   579,16 ;     
01.01.1997 00:00:00   ;   579,15 ;     
01.02.1997 00:00:00   ;   579,08 ;     
01.03.1997 00:00:00   ;   579,03 ;     
01.04.1997 00:00:00   ;   579,01 ;     
01.05.1997 00:00:00   ;   578,98 ;     
01.06.1997 00:00:00   ;   578,96 ;     
01.07.1997 00:00:00   ;   578,92 ;     
01.08.1997 00:00:00   ;   578,88 ;     
01.09.1997 00:00:00   ;   578,85 ;     
01.10.1997 00:00:00   ;   578,80 ;     
01.11.1997 00:00:00   ;   578,76 ;     
01.12.1997 00:00:00   ;   578,73 ;     
01.01.1998 00:00:00   ;   578,68 ;     
01.02.1998 00:00:00   ;   578,62 ;     
01.03.1998 00:00:00   ;   578,59 ;     
01.04.1998 00:00:00   ;   578,56 ;     
01.05.1998 00:00:00   ;   578,56 ;     
01.06.1998 00:00:00   ;   578,58 ;     
01.07.1998 00:00:00   ;   578,60 ;     
01.08.1998 00:00:00   ;   578,58 ;     
01.09.1998 00:00:00   ;   578,61 ;     
01.10.1998 00:00:00   ;   578,75 ;     
01.11.1998 00:00:00   ;   579,09 ;     
01.12.1998 00:00:00   ;   579,20 ;     
01.01.1999 00:00:00   ;   579,12 ;     
01.02.1999 00:00:00   ;   579,04 ;     
01.03.1999 00:00:00   ;   579,03 ;     
01.04.1999 00:00:00   ;   578,96 ;     
01.05.1999 00:00:00   ;   578,92 ;     
01.06.1999 00:00:00   ;   578,91 ;     
01.07.1999 00:00:00   ;   578,90 ;     
01.08.1999 00:00:00   ;   578,89 ;     
01.09.1999 00:00:00   ;   578,98 ;     
01.10.1999 00:00:00   ;   579,07 ;     
01.11.1999 00:00:00   ;   579,09 ;     
01.12.1999 00:00:00   ;   579,06 ;     
01.01.2000 00:00:00   ;   579,00 ;     
01.02.2000 00:00:00   ;   578,95 ;     
01.03.2000 00:00:00   ;   578,89 ;     
01.04.2000 00:00:00   ;   578,86 ;     
01.05.2000 00:00:00   ;   578,87 ;     
01.06.2000 00:00:00   ;   578,94 ;     
01.07.2000 00:00:00   ;   579,02 ;     
01.08.2000 00:00:00   ;   578,99 ;     
01.09.2000 00:00:00   ;   578,94 ;     
01.10.2000 00:00:00   ;   578,94 ;     
01.11.2000 00:00:00   ;   578,94 ;     
01.12.2000 00:00:00   ;   579,25 ;     
01.01.2001 00:00:00   ;   579,28 ;     
01.02.2001 00:00:00   ;   579,32 ;     
01.03.2001 00:00:00   ;   579,24 ;     
01.04.2001 00:00:00   ;   579,16 ;     
01.05.2001 00:00:00   ;   579,13 ;     
01.06.2001 00:00:00   ;   579,11 ;     
01.07.2001 00:00:00   ;   579,08 ;     
01.08.2001 00:00:00   ;   579,02 ;     
01.09.2001 00:00:00   ;   578,98 ;     
01.10.2001 00:00:00   ;   578,95 ;     
01.11.2001 00:00:00   ;   578,90 ;     
01.12.2001 00:00:00   ;   578,86 ;     
01.01.2002 00:00:00   ;   578,80 ;     
01.02.2002 00:00:00   ;   578,74 ;     
01.03.2002 00:00:00   ;   578,74 ;     
01.04.2002 00:00:00   ;   578,54 ;     
01.05.2002 00:00:00   ;   578,59 ;     
01.06.2002 00:00:00   ;   578,63 ;     
01.07.2002 00:00:00   ;   578,61 ;     
01.08.2002 00:00:00   ;   578,56 ;     
01.09.2002 00:00:00   ;   578,56 ;     
01.10.2002 00:00:00   ;   578,51 ;     
01.11.2002 00:00:00   ;   578,72 ;     
01.12.2002 00:00:00   ;   578,83 ;     
01.01.2003 00:00:00   ;   578,91 ;     
01.02.2003 00:00:00   ;   578,91 ;     
01.03.2003 00:00:00   ;   578,86 ;     
01.04.2003 00:00:00   ;   578,82 ;     
01.05.2003 00:00:00   ;   578,78 ;     
01.06.2003 00:00:00   ;   578,75 ;     
01.07.2003 00:00:00   ;   578,73 ;     
01.08.2003 00:00:00   ;   578,64 ;     
01.09.2003 00:00:00   ;   578,61 ;     
01.10.2003 00:00:00   ;   578,54 ;     
01.11.2003 00:00:00   ;   578,58 ;     
01.12.2003 00:00:00   ;   578,62 ;     
01.01.2004 00:00:00   ;   578,70 ;     
01.02.2004 00:00:00   ;   578,73 ;     
01.03.2004 00:00:00   ;   578,77 ;     
01.04.2004 00:00:00   ;   578,57 ;     
01.05.2004 00:00:00   ;   578,90 ;     
01.06.2004 00:00:00   ;   578,66 ;     
01.07.2004 00:00:00   ;   579,14 ;     
01.08.2004 00:00:00   ;   579,22 ;     
01.09.2004 00:00:00   ;   579,14 ;     
01.10.2004 00:00:00   ;   579,06 ;     
01.11.2004 00:00:00   ;   578,99 ;     
01.12.2004 00:00:00   ;   578,96 ;     
01.01.2005 00:00:00   ;   578,96 ;     
01.02.2005 00:00:00   ;   578,91 ;     
01.03.2005 00:00:00   ;   578,84 ;     
01.04.2005 00:00:00   ;   578,81 ;     
01.05.2005 00:00:00   ;   578,72 ;     
01.06.2005 00:00:00   ;   578,77 ;     
01.07.2005 00:00:00   ;   578,81 ;     
01.08.2005 00:00:00   ;   578,88 ;     
01.09.2005 00:00:00   ;   579,13 ;     
01.10.2005 00:00:00   ;   579,21 ;     
01.11.2005 00:00:00   ;   579,20 ;     
01.12.2005 00:00:00   ;   579,11 ;     
01.01.2006 00:00:00   ;   579,01 ;     
01.02.2006 00:00:00   ;   578,94 ;     
01.03.2006 00:00:00   ;   578,90 ;     
01.04.2006 00:00:00   ;   579,09 ;     
01.05.2006 00:00:00   ;   579,14 ;     
01.06.2006 00:00:00   ;   579,14 ;     
01.07.2006 00:00:00   ;   579,09 ;     
01.08.2006 00:00:00   ;   579,04 ;     
01.09.2006 00:00:00   ;   579,00 ;     
01.10.2006 00:00:00   ;   578,93 ;     
01.11.2006 00:00:00   ;   578,89 ;     
01.12.2006 00:00:00   ;   578,84 ;     
01.01.2007 00:00:00   ;   578,77 ;     
01.02.2007 00:00:00   ;   578,72 ;     
01.03.2007 00:00:00   ;   578,63 ;     
01.04.2007 00:00:00   ;   578,32 ;     
01.05.2007 00:00:00   ;   578,61 ;     
01.06.2007 00:00:00   ;   578,64 ;     
01.07.2007 00:00:00   ;   578,67 ;     
01.08.2007 00:00:00   ;   578,66 ;     
01.09.2007 00:00:00   ;   578,71 ;     
01.10.2007 00:00:00   ;   578,63 ;     
01.11.2007 00:00:00   ;   578,44 ;     
01.12.2007 00:00:00   ;   578,67 ;     
01.01.2008 00:00:00   ;   578,60 ;     
01.02.2008 00:00:00   ;   578,58 ;     
01.03.2008 00:00:00   ;   578,60 ;     
01.04.2008 00:00:00   ;   578,55 ;     
01.05.2008 00:00:00   ;   578,50 ;     
01.06.2008 00:00:00   ;   578,57 ;     
01.07.2008 00:00:00   ;   578,77 ;     
01.08.2008 00:00:00   ;   578,80 ;     
01.09.2008 00:00:00   ;   578,79 ;     
01.10.2008 00:00:00   ;   578,76 ;     
01.11.2008 00:00:00   ;   578,73 ;     
01.12.2008 00:00:00   ;   578,80 ;     
01.01.2009 00:00:00   ;   579,05 ;     
01.02.2009 00:00:00   ;   579,06 ;     
01.03.2009 00:00:00   ;   578,99 ;     
01.04.2009 00:00:00   ;   579,01 ;     
01.05.2009 00:00:00   ;   579,01 ;     
01.06.2009 00:00:00   ;   579,14 ;     
01.07.2009 00:00:00   ;   579,18 ;     
01.08.2009 00:00:00   ;   579,45 ;     
01.09.2009 00:00:00   ;   579,38 ;     
01.10.2009 00:00:00   ;   579,36 ;     
01.11.2009 00:00:00   ;   579,30 ;     
01.12.2009 00:00:00   ;   579,23 ;     
01.01.2010 00:00:00   ;   579,23 ;     
01.02.2010 00:00:00   ;   579,27 ;     
01.03.2010 00:00:00   ;   579,17 ;     
01.04.2010 00:00:00   ;   579,10 ;     
01.05.2010 00:00:00   ;   579,07 ;     
01.06.2010 00:00:00   ;   579,07 ;     
01.07.2010 00:00:00   ;   579,00 ;     
01.08.2010 00:00:00   ;   578,98 ;     
01.09.2010 00:00:00   ;   578,96 ;     
01.10.2010 00:00:00   ;   578,91 ;     
01.11.2010 00:00:00   ;   578,86 ;     
01.12.2010 00:00:00   ;   578,92 ;     
01.01.2011 00:00:00   ;   578,99 ;     
01.02.2011 00:00:00   ;   579,00 ;     
01.03.2011 00:00:00   ;   578,98 ;     
01.04.2011 00:00:00   ;   578,94 ;     
01.05.2011 00:00:00   ;   578,94 ;     
01.06.2011 00:00:00   ;   578,93 ;     
01.07.2011 00:00:00   ;   578,89 ;     
01.08.2011 00:00:00   ;   578,87 ;     
01.09.2011 00:00:00   ;   578,87 ;     
01.10.2011 00:00:00   ;   578,83 ;     
01.11.2011 00:00:00   ;   578,77 ;     
01.12.2011 00:00:00   ;   578,70 ;     
01.01.2012 00:00:00   ;   578,60 ;     
01.02.2012 00:00:00   ;   578,45 ;     
01.03.2012 00:00:00   ;   578,38 ;     
01.04.2012 00:00:00   ;   578,53 ;     
01.05.2012 00:00:00   ;   578,39 ;     
01.06.2012 00:00:00   ;   578,33 ;     
01.07.2012 00:00:00   ;   578,47 ;     
01.08.2012 00:00:00   ;   578,60 ;     
01.09.2012 00:00:00   ;   578,69 ;     
01.10.2012 00:00:00   ;   578,74 ;     
01.11.2012 00:00:00   ;   579,00 ;     
01.12.2012 00:00:00   ;   579,25 ;     
01.01.2013 00:00:00   ;   579,12 ;     
01.02.2013 00:00:00   ;   579,07 ;     
01.03.2013 00:00:00   ;   579,14 ;     
01.04.2013 00:00:00   ;   579,41 ;     
01.05.2013 00:00:00   ;   579,38 ;     
01.06.2013 00:00:00   ;   579,34 ;     
01.07.2013 00:00:00   ;   579,28 ;     
01.08.2013 00:00:00   ;   579,18 ;     
01.09.2013 00:00:00   ;   579,14 ;     
01.10.2013 00:00:00   ;   579,08 ;     
01.11.2013 00:00:00   ;   579,09 ;     
01.12.2013 00:00:00   ;   579,14 ;     
01.01.2014 00:00:00   ;   579,15 ;     
01.02.2014 00:00:00   ;   579,26 ;     
01.03.2014 00:00:00   ;   579,56 ;     
01.04.2014 00:00:00   ;   579,45 ;     
01.05.2014 00:00:00   ;   579,34 ;     
01.06.2014 00:00:00   ;   579,26 ;     
01.07.2014 00:00:00   ;   579,28 ;     
01.08.2014 00:00:00   ;   579,18 ;     
01.09.2014 00:00:00   ;   579,24 ;     
01.10.2014 00:00:00   ;   579,35 ;     
01.11.2014 00:00:00   ;   579,30 ;     
01.12.2014 00:00:00   ;   579,35 ;     
01.01.2015 00:00:00   ;   579,30 ;     
01.02.2015 00:00:00   ;   579,23 ;     
01.03.2015 00:00:00   ;   579,18 ;     
01.04.2015 00:00:00   ;   579,12 ;     
01.05.2015 00:00:00   ;   579,02 ;     
01.06.2015 00:00:00   ;   579,04 ;     
01.07.2015 00:00:00   ;   579,01 ;     
01.08.2015 00:00:00   ;   579,02 ;     
01.09.2015 00:00:00   ;   579,01 ;     
01.10.2015 00:00:00   ;   579,01 ;     
01.11.2015 00:00:00   ;   579,08 ;     
01.12.2015 00:00:00   ;   579,05 ;     
01.01.2016 00:00:00   ;   579,02 ;     
01.02.2016 00:00:00   ;   578,98 ;     
01.03.2016 00:00:00   ;   579,00 ;     
01.04.2016 00:00:00   ;   579,05 ;     
01.05.2016 00:00:00   ;   579,05 ;     
01.06.2016 00:00:00   ;   579,02 ;     
01.07.2016 00:00:00   ;   579,01 ;     
01.08.2016 00:00:00   ;   579,09 ;     
01.09.2016 00:00:00   ;   579,15 ;     
01.10.2016 00:00:00   ;   579,13 ;     
01.11.2016 00:00:00   ;   579,07 ;     
01.12.2016 00:00:00   ;   579,04 ;     
01.01.2017 00:00:00   ;   579,04 ;     
01.02.2017 00:00:00   ;   579,01 ;     
01.03.2017 00:00:00   ;   578,98 ;     
01.04.2017 00:00:00   ;   578,95 ;     
01.05.2017 00:00:00   ;   578,92 ;     
01.06.2017 00:00:00   ;   578,90 ;     
01.07.2017 00:00:00   ;   578,90 ;     
01.08.2017 00:00:00   ;   578,90 ;     
01.09.2017 00:00:00   ;   578,90 ;     
01.10.2017 00:00:00   ;   578,94 ;     
01.11.2017 00:00:00   ;   578,95 ;     
01.12.2017 00:00:00   ;   578,94 ;     
01.01.2018 00:00:00   ;   579,00 ;     
01.02.2018 00:00:00   ;   579,10 ;     
01.03.2018 00:00:00   ;   579,09 ;     
01.04.2018 00:00:00   ;   579,16 ;     
01.05.2018 00:00:00   ;   579,20 ;     
01.06.2018 00:00:00   ;   579,34 ;     
01.07.2018 00:00:00   ;   579,30 ;     
01.08.2018 00:00:00   ;   579,18 ;     
01.09.2018 00:00:00   ;   579,12 ;     
01.10.2018 00:00:00   ;   579,04 ;     
01.11.2018 00:00:00   ;   578,99 ;     
01.12.2018 00:00:00   ;   578,93 ;     
01.01.2019 00:00:00   ;   578,88 ;     
01.02.2019 00:00:00   ;   578,97 ;     
01.03.2019 00:00:00   ;   578,94 ;     
01.04.2019 00:00:00   ;   578,88 ;     
01.05.2019 00:00:00   ;   578,84 ;     
01.06.2019 00:00:00   ;   578,84 ;     
01.07.2019 00:00:00   ;   578,84 ;     
01.08.2019 00:00:00   ;   578,84 ;     
01.09.2019 00:00:00   ;   578,83 ;     
01.10.2019 00:00:00   ;   578,80 ;     
01.11.2019 00:00:00   ;   578,84 ;     
01.12.2019 00:00:00   ;   579,05 ;     
01.01.2020 00:00:00   ;   579,10 ;     
01.02.2020 00:00:00   ;   579,08 ;     
01.03.2020 00:00:00   ;   579,00 ;     
01.04.2020 00:00:00   ;   578,95 ;     
01.05.2020 00:00:00   ;   578,88 ;     
01.06.2020 00:00:00   ;   578,87 ;     
01.07.2020 00:00:00   ;   578,89 ;     
01.08.2020 00:00:00   ;   578,93 ;     
01.09.2020 00:00:00   ;   578,97 ;     
01.10.2020 00:00:00   ;   579,17 ;     
01.11.2020 00:00:00   ;   579,33 ;     
01.12.2020 00:00:00   ;   579,27 ;     
01.01.2021 00:00:00   ;   579,19 ;     
01.02.2021 00:00:00   ;   579,21 ;     
01.03.2021 00:00:00   ;   579,24 ;     
01.04.2021 00:00:00   ;   579,21 ;     
01.05.2021 00:00:00   ;   579,18 ;     
01.06.2021 00:00:00   ;   579,16 ;     
01.07.2021 00:00:00   ;   579,17 ;     
01.08.2021 00:00:00   ;   579,19 ;     
01.09.2021 00:00:00   ;   579,11 ;     
01.10.2021 00:00:00   ;   579,06 ;     
01.11.2021 00:00:00   ;   579,02 ;     
01.12.2021 00:00:00   ;   578,97 ;     
01.01.2022 00:00:00   ;Lücke         ; 
