Messstelle:                ;Klagenfurt, Bl 266
HZB-Nummer:                ;360511
HD-Nummer:                 ;
DBMS-Nummer:               ;2900061
PorenGW-Gebiet:            ;442 Klagenfurter Becken
Grundwasserkörper:         ;Klagenfurter Becken [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;Privat
01.09.2017 00:00:00   ;   436,96 ;     
01.10.2017 00:00:00   ;   436,86 ;     
01.11.2017 00:00:00   ;   436,81 ;     
01.12.2017 00:00:00   ;   436,90 ;     
01.01.2018 00:00:00   ;   436,87 ;     
01.02.2018 00:00:00   ;   436,73 ;     
01.03.2018 00:00:00   ;   436,74 ;     
01.04.2018 00:00:00   ;   436,79 ;     
01.05.2018 00:00:00   ;   436,81 ;     
01.06.2018 00:00:00   ;   436,82 ;     
01.07.2018 00:00:00   ;   436,70 ;     
01.08.2018 00:00:00   ;   436,61 ;     
01.09.2018 00:00:00   ;   436,66 ;     
01.10.2018 00:00:00   ;   436,54 ;     
01.11.2018 00:00:00   ;   436,55 ;     
01.12.2018 00:00:00   ;   436,54 ;     
01.01.2019 00:00:00   ;   436,47 ;     
01.02.2019 00:00:00   ;   436,62 ;     
01.03.2019 00:00:00   ;   436,52 ;     
01.04.2019 00:00:00   ;   436,61 ;     
01.05.2019 00:00:00   ;   436,73 ;     
01.06.2019 00:00:00   ;   436,79 ;     
01.07.2019 00:00:00   ;   436,70 ;     
01.08.2019 00:00:00   ;   436,70 ;     
01.09.2019 00:00:00   ;   436,69 ;     
01.10.2019 00:00:00   ;   436,66 ;     
01.11.2019 00:00:00   ;   436,96 ;     
01.12.2019 00:00:00   ;   436,97 ;     
01.01.2020 00:00:00   ;   436,85 ;     
01.02.2020 00:00:00   ;   436,72 ;     
01.03.2020 00:00:00   ;   436,71 ;     
01.04.2020 00:00:00   ;   436,63 ;     
01.05.2020 00:00:00   ;   436,62 ;     
01.06.2020 00:00:00   ;   436,70 ;     
01.07.2020 00:00:00   ;   436,83 ;     
01.08.2020 00:00:00   ;   436,82 ;     
01.09.2020 00:00:00   ;   436,87 ;     
01.10.2020 00:00:00   ;   437,05 ;     
01.11.2020 00:00:00   ;   436,87 ;     
01.12.2020 00:00:00   ;   437,05 ;     
01.01.2021 00:00:00   ;   437,02 ;     
01.02.2021 00:00:00   ;   437,05 ;     
01.03.2021 00:00:00   ;   436,89 ;     
01.04.2021 00:00:00   ;   436,76 ;     
01.05.2021 00:00:00   ;   436,88 ;     
01.06.2021 00:00:00   ;   436,92 ;     
01.07.2021 00:00:00   ;   436,78 ;     
01.08.2021 00:00:00   ;   436,75 ;     
01.09.2021 00:00:00   ;   436,69 ;     
01.10.2021 00:00:00   ;   436,64 ;     
01.11.2021 00:00:00   ;   436,67 ;     
01.12.2021 00:00:00   ;   436,72 ;     
01.01.2022 00:00:00   ;Lücke         ; 
