Messstelle:                ;Bruck, Br 1.2
HZB-Nummer:                ;344978
HD-Nummer:                 ;HD4003303
DBMS-Nummer:               ;4003303
PorenGW-Gebiet:            ;083 Aschach-Hügelland
Grundwasserkörper:         ;Gruppe Schlierhügelland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Privat
01.10.2017 00:00:00   ;   377,56 ;     
01.11.2017 00:00:00   ;   377,86 ;     
01.12.2017 00:00:00   ;   377,99 ;     
01.01.2018 00:00:00   ;   378,13 ;     
01.02.2018 00:00:00   ;   377,82 ;     
01.03.2018 00:00:00   ;   377,77 ;     
01.04.2018 00:00:00   ;   377,67 ;     
01.05.2018 00:00:00   ;   377,61 ;     
01.06.2018 00:00:00   ;   377,55 ;     
01.07.2018 00:00:00   ;   377,44 ;     
01.08.2018 00:00:00   ;   377,22 ;     
01.09.2018 00:00:00   ;   377,25 ;     
01.10.2018 00:00:00   ;   377,07 ;     
01.11.2018 00:00:00   ;   376,96 ;     
01.12.2018 00:00:00   ;   377,57 ;     
01.01.2019 00:00:00   ;   378,08 ;     
01.02.2019 00:00:00   ;   377,85 ;     
01.03.2019 00:00:00   ;   377,92 ;     
01.04.2019 00:00:00   ;   377,72 ;     
01.05.2019 00:00:00   ;   377,78 ;     
01.06.2019 00:00:00   ;   377,71 ;     
01.07.2019 00:00:00   ;   377,61 ;     
01.08.2019 00:00:00   ;   377,45 ;     
01.09.2019 00:00:00   ;   377,33 ;     
01.10.2019 00:00:00   ;   377,28 ;     
01.11.2019 00:00:00   ;   377,23 ;     
01.12.2019 00:00:00   ;   377,35 ;     
01.01.2020 00:00:00   ;   377,42 ;     
01.02.2020 00:00:00   ;   377,94 ;     
01.03.2020 00:00:00   ;   377,71 ;     
01.04.2020 00:00:00   ;   377,54 ;     
01.05.2020 00:00:00   ;   377,46 ;     
01.06.2020 00:00:00   ;   377,47 ;     
01.07.2020 00:00:00   ;   377,72 ;     
01.08.2020 00:00:00   ;   377,75 ;     
01.09.2020 00:00:00   ;   377,69 ;     
01.10.2020 00:00:00   ;   377,76 ;     
01.11.2020 00:00:00   ;   377,77 ;     
01.12.2020 00:00:00   ;   377,76 ;     
01.01.2021 00:00:00   ;   377,86 ;     
01.02.2021 00:00:00   ;   377,98 ;     
01.03.2021 00:00:00   ;   377,84 ;     
01.04.2021 00:00:00   ;   377,64 ;     
01.05.2021 00:00:00   ;   377,70 ;     
01.06.2021 00:00:00   ;   377,71 ;     
01.07.2021 00:00:00   ;   377,67 ;     
01.08.2021 00:00:00   ;   377,79 ;     
01.09.2021 00:00:00   ;   377,67 ;     
01.10.2021 00:00:00   ;   377,54 ;     
01.11.2021 00:00:00   ;   377,45 ;     
01.12.2021 00:00:00   ;   378,00 ;     
01.01.2022 00:00:00   ;Lücke         ; 
