Messstelle:                ;Pinggau, Bl 59991
HZB-Nummer:                ;356253
HD-Nummer:                 ;uw59991
DBMS-Nummer:               ;6003506
Fremdnummer:               ;353
PorenGW-Gebiet:            ;332 Oberes Pinkatal
Grundwasserkörper:         ;Pinkatal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;
01.01.2013 00:00:00   ;   554,55 ;     
01.02.2013 00:00:00   ;   554,55 ;     
01.03.2013 00:00:00   ;   554,58 ;     
01.04.2013 00:00:00   ;   554,57 ;     
01.05.2013 00:00:00   ;   554,57 ;     
01.06.2013 00:00:00   ;   554,56 ;     
01.07.2013 00:00:00   ;   554,54 ;     
01.08.2013 00:00:00   ;   554,53 ;     
01.09.2013 00:00:00   ;   554,55 ;     
01.10.2013 00:00:00   ;   554,55 ;     
01.11.2013 00:00:00   ;   554,56 ;     
01.12.2013 00:00:00   ;   554,55 ;     
01.01.2014 00:00:00   ;   554,55 ;     
01.02.2014 00:00:00   ;   554,56 ;     
01.03.2014 00:00:00   ;   554,55 ;     
01.04.2014 00:00:00   ;   554,55 ;     
01.05.2014 00:00:00   ;   554,57 ;     
01.06.2014 00:00:00   ;   554,55 ;     
01.07.2014 00:00:00   ;   554,54 ;     
01.08.2014 00:00:00   ;   554,56 ;     
01.09.2014 00:00:00   ;   554,57 ;     
01.10.2014 00:00:00   ;   554,56 ;     
01.11.2014 00:00:00   ;   554,56 ;     
01.12.2014 00:00:00   ;   554,57 ;     
01.01.2015 00:00:00   ;   554,56 ;     
01.02.2015 00:00:00   ;   554,55 ;     
01.03.2015 00:00:00   ;   554,55 ;     
01.04.2015 00:00:00   ;   554,55 ;     
01.05.2015 00:00:00   ;   554,55 ;     
01.06.2015 00:00:00   ;   554,55 ;     
01.07.2015 00:00:00   ;   554,55 ;     
01.08.2015 00:00:00   ;   554,55 ;     
01.09.2015 00:00:00   ;   554,55 ;     
01.10.2015 00:00:00   ;   554,56 ;     
01.11.2015 00:00:00   ;   554,55 ;     
01.12.2015 00:00:00   ;   554,54 ;     
01.01.2016 00:00:00   ;   554,55 ;     
01.02.2016 00:00:00   ;   554,57 ;     
01.03.2016 00:00:00   ;   554,57 ;     
01.04.2016 00:00:00   ;   554,56 ;     
01.05.2016 00:00:00   ;   554,57 ;     
01.06.2016 00:00:00   ;   554,59 ;     
01.07.2016 00:00:00   ;   554,58 ;     
01.08.2016 00:00:00   ;   554,59 ;     
01.09.2016 00:00:00   ;   554,57 ;     
01.10.2016 00:00:00   ;   554,56 ;     
01.11.2016 00:00:00   ;   554,56 ;     
01.12.2016 00:00:00   ;   554,56 ;     
01.01.2017 00:00:00   ;   554,56 ;     
01.02.2017 00:00:00   ;   554,56 ;     
01.03.2017 00:00:00   ;   554,56 ;     
01.04.2017 00:00:00   ;   554,55 ;     
01.05.2017 00:00:00   ;   554,56 ;     
01.06.2017 00:00:00   ;   554,55 ;     
01.07.2017 00:00:00   ;   554,56 ;     
01.08.2017 00:00:00   ;   554,56 ;     
01.09.2017 00:00:00   ;   554,56 ;     
01.10.2017 00:00:00   ;   554,55 ;     
01.11.2017 00:00:00   ;   554,55 ;     
01.12.2017 00:00:00   ;   554,55 ;     
01.01.2018 00:00:00   ;   554,55 ;     
01.02.2018 00:00:00   ;   554,55 ;     
01.03.2018 00:00:00   ;   554,56 ;     
01.04.2018 00:00:00   ;   554,55 ;     
01.05.2018 00:00:00   ;   554,55 ;     
01.06.2018 00:00:00   ;   554,58 ;     
01.07.2018 00:00:00   ;   554,57 ;     
01.08.2018 00:00:00   ;   554,55 ;     
01.09.2018 00:00:00   ;   554,55 ;     
01.10.2018 00:00:00   ;   554,54 ;     
01.11.2018 00:00:00   ;   554,54 ;     
01.12.2018 00:00:00   ;   554,54 ;     
01.01.2019 00:00:00   ;   554,54 ;     
01.02.2019 00:00:00   ;   554,54 ;     
01.03.2019 00:00:00   ;   554,54 ;     
01.04.2019 00:00:00   ;   554,53 ;     
01.05.2019 00:00:00   ;   554,55 ;     
01.06.2019 00:00:00   ;   554,55 ;     
01.07.2019 00:00:00   ;   554,54 ;     
01.08.2019 00:00:00   ;   554,53 ;     
01.09.2019 00:00:00   ;   554,53 ;     
01.10.2019 00:00:00   ;   554,52 ;     
01.11.2019 00:00:00   ;   554,54 ;     
01.12.2019 00:00:00   ;   554,54 ;     
01.01.2020 00:00:00   ;   554,53 ;     
01.02.2020 00:00:00   ;   554,53 ;     
01.03.2020 00:00:00   ;   554,53 ;     
01.04.2020 00:00:00   ;   554,52 ;     
01.05.2020 00:00:00   ;   554,52 ;     
01.06.2020 00:00:00   ;   554,53 ;     
01.07.2020 00:00:00   ;   554,54 ;     
01.08.2020 00:00:00   ;   554,55 ;     
01.09.2020 00:00:00   ;   554,56 ;     
01.10.2020 00:00:00   ;   554,56 ;     
01.11.2020 00:00:00   ;   554,55 ;     
01.12.2020 00:00:00   ;   554,55 ;     
01.01.2021 00:00:00   ;   554,56 ;     
01.02.2021 00:00:00   ;   554,56 ;     
01.03.2021 00:00:00   ;   554,56 ;     
01.04.2021 00:00:00   ;   554,55 ;     
01.05.2021 00:00:00   ;   554,56 ;     
01.06.2021 00:00:00   ;   554,55 ;     
01.07.2021 00:00:00   ;   554,55 ;     
01.08.2021 00:00:00   ;   554,55 ;     
01.09.2021 00:00:00   ;   554,55 ;     
01.10.2021 00:00:00   ;   554,55 ;     
01.11.2021 00:00:00   ;   554,54 ;     
01.12.2021 00:00:00   ;   554,55 ;     
01.01.2022 00:00:00   ;Lücke         ; 
