Messstelle:                ;Baumgarten, Bl 2099.011
HZB-Nummer:                ;308676
HD-Nummer:                 ;2099.011
DBMS-Nummer:               ;4002210
PorenGW-Gebiet:            ;177 Nördliches Machland
Grundwasserkörper:         ;Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
01.05.1975 00:00:00   ;   236,20 ;     
01.06.1975 00:00:00   ;   236,10 ;     
01.07.1975 00:00:00   ;   236,27 ;     
01.08.1975 00:00:00   ;   236,33 ;     
01.09.1975 00:00:00   ;   236,29 ;     
01.10.1975 00:00:00   ;   236,16 ;     
01.11.1975 00:00:00   ;   235,99 ;     
01.12.1975 00:00:00   ;   235,84 ;     
01.01.1976 00:00:00   ;   235,99 ;     
01.02.1976 00:00:00   ;   236,13 ;     
01.03.1976 00:00:00   ;   236,09 ;     
01.04.1976 00:00:00   ;   235,98 ;     
01.05.1976 00:00:00   ;   235,78 ;     
01.06.1976 00:00:00   ;   235,73 ;     
01.07.1976 00:00:00   ;   235,65 ;     
01.08.1976 00:00:00   ;   235,60 ;     
01.09.1976 00:00:00   ;   235,57 ;     
01.10.1976 00:00:00   ;   235,51 ;     
01.11.1976 00:00:00   ;   235,57 ;     
01.12.1976 00:00:00   ;   235,60 ;     
01.01.1977 00:00:00   ;   235,62 ;     
01.02.1977 00:00:00   ;   235,76 ;     
01.03.1977 00:00:00   ;   236,44 ;     
01.04.1977 00:00:00   ;   236,55 ;     
01.05.1977 00:00:00   ;   236,41 ;     
01.06.1977 00:00:00   ;   236,24 ;     
01.07.1977 00:00:00   ;   236,05 ;     
01.08.1977 00:00:00   ;   235,89 ;     
01.09.1977 00:00:00   ;   235,77 ;     
01.10.1977 00:00:00   ;   235,66 ;     
01.11.1977 00:00:00   ;   235,53 ;     
01.12.1977 00:00:00   ;   235,47 ;     
01.01.1978 00:00:00   ;   235,38 ;     
01.02.1978 00:00:00   ;   235,37 ;     
01.03.1978 00:00:00   ;   235,39 ;     
01.04.1978 00:00:00   ;   235,51 ;     
01.05.1978 00:00:00   ;   235,58 ;     
01.06.1978 00:00:00   ;   235,58 ;     
01.07.1978 00:00:00   ;   235,56 ;     
01.08.1978 00:00:00   ;   235,51 ;     
01.09.1978 00:00:00   ;   235,45 ;     
01.10.1978 00:00:00   ;   235,40 ;     
01.11.1978 00:00:00   ;   235,33 ;     
01.12.1978 00:00:00   ;   235,30 ;     
01.01.1979 00:00:00   ;   235,28 ;     
01.02.1979 00:00:00   ;   235,37 ;     
01.03.1979 00:00:00   ;   235,58 ;     
01.04.1979 00:00:00   ;   236,25 ;     
01.05.1979 00:00:00   ;   236,63 ;     
01.06.1979 00:00:00   ;   236,59 ;     
01.07.1979 00:00:00   ;   236,45 ;     
01.08.1979 00:00:00   ;   236,27 ;     
01.09.1979 00:00:00   ;   236,13 ;     
01.10.1979 00:00:00   ;   235,99 ;     
01.11.1979 00:00:00   ;   235,87 ;     
01.12.1979 00:00:00   ;   236,08 ;     
01.01.1980 00:00:00   ;   236,31 ;     
01.02.1980 00:00:00   ;   236,38 ;     
01.03.1980 00:00:00   ;   236,47 ;     
01.04.1980 00:00:00   ;   236,39 ;     
01.05.1980 00:00:00   ;   236,60 ;     
01.06.1980 00:00:00   ;   236,48 ;     
01.07.1980 00:00:00   ;   236,27 ;     
01.08.1980 00:00:00   ;   236,13 ;     
01.09.1980 00:00:00   ;   235,95 ;     
01.10.1980 00:00:00   ;   235,81 ;     
01.11.1980 00:00:00   ;   235,71 ;     
01.12.1980 00:00:00   ;   235,67 ;     
01.01.1981 00:00:00   ;   236,13 ;     
01.02.1981 00:00:00   ;   236,46 ;     
01.03.1981 00:00:00   ;   236,56 ;     
01.04.1981 00:00:00   ;   236,55 ;     
01.05.1981 00:00:00   ;   236,38 ;     
01.06.1981 00:00:00   ;   236,18 ;     
01.07.1981 00:00:00   ;   235,99 ;     
01.08.1981 00:00:00   ;   235,89 ;     
01.09.1981 00:00:00   ;   235,79 ;     
01.10.1981 00:00:00   ;   235,73 ;     
01.11.1981 00:00:00   ;   235,81 ;     
01.12.1981 00:00:00   ;   236,33 ;     
01.01.1982 00:00:00   ;   236,78 ;     
01.02.1982 00:00:00   ;   237,02 ;     
01.03.1982 00:00:00   ;   236,83 ;     
01.04.1982 00:00:00   ;   236,69 ;     
01.05.1982 00:00:00   ;   236,50 ;     
01.06.1982 00:00:00   ;   236,29 ;     
01.07.1982 00:00:00   ;   236,08 ;     
01.08.1982 00:00:00   ;   235,93 ;     
01.09.1982 00:00:00   ;   235,77 ;     
01.10.1982 00:00:00   ;   235,65 ;     
01.11.1982 00:00:00   ;   235,53 ;     
01.12.1982 00:00:00   ;   235,45 ;     
01.01.1983 00:00:00   ;   235,44 ;     
01.02.1983 00:00:00   ;   235,65 ;     
01.03.1983 00:00:00   ;   235,87 ;     
01.04.1983 00:00:00   ;   236,04 ;     
01.05.1983 00:00:00   ;   236,00 ;     
01.06.1983 00:00:00   ;   235,90 ;     
01.07.1983 00:00:00   ;   235,80 ;     
01.08.1983 00:00:00   ;   235,68 ;     
01.09.1983 00:00:00   ;   235,58 ;     
01.10.1983 00:00:00   ;   235,47 ;     
01.11.1983 00:00:00   ;   235,38 ;     
01.12.1983 00:00:00   ;   235,34 ;     
01.01.1984 00:00:00   ;   235,33 ;     
01.02.1984 00:00:00   ;   235,38 ;     
01.03.1984 00:00:00   ;   235,53 ;     
01.04.1984 00:00:00   ;   235,55 ;     
01.05.1984 00:00:00   ;   235,58 ;     
01.06.1984 00:00:00   ;   235,57 ;     
01.07.1984 00:00:00   ;   235,52 ;     
01.08.1984 00:00:00   ;   235,50 ;     
01.09.1984 00:00:00   ;   235,46 ;     
01.10.1984 00:00:00   ;   235,44 ;     
01.11.1984 00:00:00   ;   235,39 ;     
01.12.1984 00:00:00   ;   235,35 ;     
01.01.1985 00:00:00   ;   235,31 ;     
01.02.1985 00:00:00   ;   235,41 ;     
01.03.1985 00:00:00   ;   235,61 ;     
01.04.1985 00:00:00   ;   235,87 ;     
01.05.1985 00:00:00   ;   235,98 ;     
01.06.1985 00:00:00   ;   235,95 ;     
01.07.1985 00:00:00   ;   235,97 ;     
01.08.1985 00:00:00   ;   236,15 ;     
01.09.1985 00:00:00   ;   236,28 ;     
01.10.1985 00:00:00   ;   236,23 ;     
01.11.1985 00:00:00   ;   236,04 ;     
01.12.1985 00:00:00   ;   235,91 ;     
01.01.1986 00:00:00   ;   236,16 ;     
01.02.1986 00:00:00   ;   236,66 ;     
01.03.1986 00:00:00   ;   236,50 ;     
01.04.1986 00:00:00   ;   236,34 ;     
01.05.1986 00:00:00   ;   236,19 ;     
01.06.1986 00:00:00   ;   236,06 ;     
01.07.1986 00:00:00   ;   235,92 ;     
01.08.1986 00:00:00   ;   235,81 ;     
01.09.1986 00:00:00   ;   235,67 ;     
01.10.1986 00:00:00   ;   235,55 ;     
01.11.1986 00:00:00   ;   235,47 ;     
01.12.1986 00:00:00   ;   235,41 ;     
01.01.1987 00:00:00   ;   235,47 ;     
01.02.1987 00:00:00   ;   235,65 ;     
01.03.1987 00:00:00   ;   236,18 ;     
01.04.1987 00:00:00   ;   236,51 ;     
01.05.1987 00:00:00   ;   236,58 ;     
01.06.1987 00:00:00   ;   236,82 ;     
01.07.1987 00:00:00   ;   236,73 ;     
01.08.1987 00:00:00   ;   236,57 ;     
01.09.1987 00:00:00   ;   236,39 ;     
01.10.1987 00:00:00   ;   236,18 ;     
01.11.1987 00:00:00   ;   236,01 ;     
01.12.1987 00:00:00   ;   235,90 ;     
01.01.1988 00:00:00   ;   236,07 ;     
01.02.1988 00:00:00   ;   236,07 ;     
01.03.1988 00:00:00   ;   236,38 ;     
01.04.1988 00:00:00   ;   237,23 ;     
01.05.1988 00:00:00   ;   237,04 ;     
01.06.1988 00:00:00   ;   236,68 ;     
01.07.1988 00:00:00   ;   236,39 ;     
01.08.1988 00:00:00   ;   236,16 ;     
01.09.1988 00:00:00   ;   235,98 ;     
01.10.1988 00:00:00   ;   235,83 ;     
01.11.1988 00:00:00   ;   235,75 ;     
01.12.1988 00:00:00   ;   235,94 ;     
01.01.1989 00:00:00   ;   236,37 ;     
01.02.1989 00:00:00   ;   236,37 ;     
01.03.1989 00:00:00   ;   236,37 ;     
01.04.1989 00:00:00   ;   236,35 ;     
01.05.1989 00:00:00   ;   236,37 ;     
01.06.1989 00:00:00   ;   236,30 ;     
01.07.1989 00:00:00   ;   236,14 ;     
01.08.1989 00:00:00   ;   235,98 ;     
01.09.1989 00:00:00   ;   235,85 ;     
01.10.1989 00:00:00   ;   235,73 ;     
01.11.1989 00:00:00   ;   235,65 ;     
01.12.1989 00:00:00   ;   235,56 ;     
01.01.1990 00:00:00   ;   235,55 ;     
01.02.1990 00:00:00   ;   235,57 ;     
01.03.1990 00:00:00   ;   235,83 ;     
01.04.1990 00:00:00   ;   235,94 ;     
01.05.1990 00:00:00   ;   235,93 ;     
01.06.1990 00:00:00   ;   235,94 ;     
01.07.1990 00:00:00   ;   235,83 ;     
01.08.1990 00:00:00   ;   235,77 ;     
01.09.1990 00:00:00   ;   235,68 ;     
01.10.1990 00:00:00   ;   235,63 ;     
01.11.1990 00:00:00   ;   235,57 ;     
01.12.1990 00:00:00   ;   235,69 ;     
01.01.1991 00:00:00   ;   235,78 ;     
01.02.1991 00:00:00   ;   235,86 ;     
01.03.1991 00:00:00   ;   235,80 ;     
01.04.1991 00:00:00   ;   235,70 ;     
01.05.1991 00:00:00   ;   235,63 ;     
01.06.1991 00:00:00   ;   235,63 ;     
01.07.1991 00:00:00   ;   235,64 ;     
01.08.1991 00:00:00   ;   236,11 ;     
01.09.1991 00:00:00   ;   236,38 ;     
01.10.1991 00:00:00   ;   236,16 ;     
01.11.1991 00:00:00   ;   235,96 ;     
01.12.1991 00:00:00   ;   235,82 ;     
01.01.1992 00:00:00   ;   235,83 ;     
01.02.1992 00:00:00   ;   235,83 ;     
01.03.1992 00:00:00   ;   235,96 ;     
01.04.1992 00:00:00   ;   236,37 ;     
01.05.1992 00:00:00   ;   236,32 ;     
01.06.1992 00:00:00   ;   236,17 ;     
01.07.1992 00:00:00   ;   236,06 ;     
01.08.1992 00:00:00   ;   235,88 ;     
01.09.1992 00:00:00   ;   235,79 ;     
01.10.1992 00:00:00   ;   235,68 ;     
01.11.1992 00:00:00   ;   235,61 ;     
01.12.1992 00:00:00   ;   235,83 ;     
01.01.1993 00:00:00   ;   236,04 ;     
01.02.1993 00:00:00   ;   236,00 ;     
01.03.1993 00:00:00   ;   236,17 ;     
01.04.1993 00:00:00   ;   236,39 ;     
01.05.1993 00:00:00   ;   236,26 ;     
01.06.1993 00:00:00   ;   236,09 ;     
01.07.1993 00:00:00   ;   235,98 ;     
01.08.1993 00:00:00   ;   235,88 ;     
01.09.1993 00:00:00   ;   235,85 ;     
01.10.1993 00:00:00   ;   235,82 ;     
01.11.1993 00:00:00   ;   235,78 ;     
01.12.1993 00:00:00   ;   235,74 ;     
01.01.1994 00:00:00   ;   235,95 ;     
01.02.1994 00:00:00   ;   236,18 ;     
01.03.1994 00:00:00   ;   236,16 ;     
01.04.1994 00:00:00   ;   236,44 ;     
01.05.1994 00:00:00   ;   236,89 ;     
01.06.1994 00:00:00   ;   236,70 ;     
01.07.1994 00:00:00   ;   236,45 ;     
01.08.1994 00:00:00   ;   236,16 ;     
01.09.1994 00:00:00   ;   235,95 ;     
01.10.1994 00:00:00   ;   235,76 ;     
01.11.1994 00:00:00   ;   235,63 ;     
01.12.1994 00:00:00   ;   235,52 ;     
01.01.1995 00:00:00   ;   235,47 ;     
01.02.1995 00:00:00   ;   235,56 ;     
01.03.1995 00:00:00   ;   235,80 ;     
01.04.1995 00:00:00   ;   236,03 ;     
01.05.1995 00:00:00   ;   236,17 ;     
01.06.1995 00:00:00   ;   236,13 ;     
01.07.1995 00:00:00   ;   236,05 ;     
01.08.1995 00:00:00   ;   235,93 ;     
01.09.1995 00:00:00   ;   235,89 ;     
01.10.1995 00:00:00   ;   235,93 ;     
01.11.1995 00:00:00   ;   235,89 ;     
01.12.1995 00:00:00   ;   235,98 ;     
01.01.1996 00:00:00   ;   236,20 ;     
01.02.1996 00:00:00   ;   236,21 ;     
01.03.1996 00:00:00   ;   236,14 ;     
01.04.1996 00:00:00   ;   236,21 ;     
01.05.1996 00:00:00   ;   236,64 ;     
01.06.1996 00:00:00   ;   237,24 ;     
01.07.1996 00:00:00   ;   236,99 ;     
01.08.1996 00:00:00   ;   236,68 ;     
01.09.1996 00:00:00   ;   236,46 ;     
01.10.1996 00:00:00   ;   236,28 ;     
01.11.1996 00:00:00   ;   236,41 ;     
01.12.1996 00:00:00   ;   236,44 ;     
01.01.1997 00:00:00   ;   236,27 ;     
01.02.1997 00:00:00   ;   236,11 ;     
01.03.1997 00:00:00   ;   236,10 ;     
01.04.1997 00:00:00   ;   236,18 ;     
01.05.1997 00:00:00   ;   236,17 ;     
01.06.1997 00:00:00   ;   236,07 ;     
01.07.1997 00:00:00   ;   235,98 ;     
01.08.1997 00:00:00   ;   236,06 ;     
01.09.1997 00:00:00   ;   236,01 ;     
01.10.1997 00:00:00   ;   235,89 ;     
01.11.1997 00:00:00   ;   235,78 ;     
01.12.1997 00:00:00   ;   235,70 ;     
01.01.1998 00:00:00   ;   235,76 ;     
01.02.1998 00:00:00   ;   235,78 ;     
01.03.1998 00:00:00   ;   235,80 ;     
01.04.1998 00:00:00   ;   235,89 ;     
01.05.1998 00:00:00   ;   235,92 ;     
01.06.1998 00:00:00   ;   235,83 ;     
01.07.1998 00:00:00   ;   235,77 ;     
01.08.1998 00:00:00   ;   235,77 ;     
01.09.1998 00:00:00   ;   235,77 ;     
01.10.1998 00:00:00   ;   235,87 ;     
01.11.1998 00:00:00   ;   236,15 ;     
01.12.1998 00:00:00   ;   236,39 ;     
01.01.1999 00:00:00   ;   236,48 ;     
01.02.1999 00:00:00   ;   236,64 ;     
01.03.1999 00:00:00   ;   237,06 ;     
01.04.1999 00:00:00   ;   236,87 ;     
01.05.1999 00:00:00   ;   236,67 ;     
01.06.1999 00:00:00   ;   236,40 ;     
01.07.1999 00:00:00   ;   236,22 ;     
01.08.1999 00:00:00   ;   236,04 ;     
01.09.1999 00:00:00   ;   235,94 ;     
01.10.1999 00:00:00   ;   235,78 ;     
01.11.1999 00:00:00   ;   235,72 ;     
01.12.1999 00:00:00   ;   235,63 ;     
01.01.2000 00:00:00   ;   235,64 ;     
01.02.2000 00:00:00   ;   235,95 ;     
01.03.2000 00:00:00   ;   236,46 ;     
01.04.2000 00:00:00   ;   236,62 ;     
01.05.2000 00:00:00   ;   236,49 ;     
01.06.2000 00:00:00   ;   236,32 ;     
01.07.2000 00:00:00   ;   236,14 ;     
01.08.2000 00:00:00   ;   235,99 ;     
01.09.2000 00:00:00   ;   235,87 ;     
01.10.2000 00:00:00   ;   235,77 ;     
01.11.2000 00:00:00   ;   235,68 ;     
01.12.2000 00:00:00   ;   235,63 ;     
01.01.2001 00:00:00   ;   235,71 ;     
01.02.2001 00:00:00   ;   235,85 ;     
01.03.2001 00:00:00   ;   236,23 ;     
01.04.2001 00:00:00   ;   236,60 ;     
01.05.2001 00:00:00   ;   236,73 ;     
01.06.2001 00:00:00   ;   236,54 ;     
01.07.2001 00:00:00   ;   236,32 ;     
01.08.2001 00:00:00   ;   236,12 ;     
01.09.2001 00:00:00   ;   236,00 ;     
01.10.2001 00:00:00   ;   235,95 ;     
01.11.2001 00:00:00   ;   235,88 ;     
01.12.2001 00:00:00   ;   235,96 ;     
01.01.2002 00:00:00   ;   236,23 ;     
01.02.2002 00:00:00   ;   236,53 ;     
01.03.2002 00:00:00   ;   236,93 ;     
01.04.2002 00:00:00   ;   237,25 ;     
01.05.2002 00:00:00   ;   236,93 ;     
01.06.2002 00:00:00   ;   236,60 ;     
01.07.2002 00:00:00   ;   236,35 ;     
01.08.2002 00:00:00   ;   237,82 ;     
01.09.2002 00:00:00   ;   238,11 ;     
01.10.2002 00:00:00   ;   237,66 ;     
01.11.2002 00:00:00   ;   237,87 ;     
01.12.2002 00:00:00   ;   237,59 ;     
01.01.2003 00:00:00   ;   237,65 ;     
01.02.2003 00:00:00   ;   237,62 ;     
01.03.2003 00:00:00   ;   237,25 ;     
01.04.2003 00:00:00   ;   236,96 ;     
01.05.2003 00:00:00   ;   236,68 ;     
01.06.2003 00:00:00   ;   236,45 ;     
01.07.2003 00:00:00   ;   236,25 ;     
01.08.2003 00:00:00   ;   236,08 ;     
01.09.2003 00:00:00   ;   235,96 ;     
01.10.2003 00:00:00   ;   235,85 ;     
01.11.2003 00:00:00   ;   235,77 ;     
01.12.2003 00:00:00   ;   235,70 ;     
01.01.2004 00:00:00   ;   235,70 ;     
01.02.2004 00:00:00   ;   235,82 ;     
01.03.2004 00:00:00   ;   235,99 ;     
01.04.2004 00:00:00   ;   236,31 ;     
01.05.2004 00:00:00   ;   236,32 ;     
01.06.2004 00:00:00   ;   236,23 ;     
01.07.2004 00:00:00   ;   236,25 ;     
01.08.2004 00:00:00   ;   236,16 ;     
01.09.2004 00:00:00   ;   236,05 ;     
01.10.2004 00:00:00   ;   235,94 ;     
01.11.2004 00:00:00   ;   235,85 ;     
01.12.2004 00:00:00   ;   235,81 ;     
01.01.2005 00:00:00   ;   235,79 ;     
01.02.2005 00:00:00   ;   235,95 ;     
01.03.2005 00:00:00   ;   236,22 ;     
01.04.2005 00:00:00   ;   236,42 ;     
01.05.2005 00:00:00   ;   236,57 ;     
01.06.2005 00:00:00   ;   236,52 ;     
01.07.2005 00:00:00   ;   236,62 ;     
01.08.2005 00:00:00   ;   236,71 ;     
01.09.2005 00:00:00   ;   236,52 ;     
01.10.2005 00:00:00   ;   236,33 ;     
01.11.2005 00:00:00   ;   236,14 ;     
01.12.2005 00:00:00   ;   235,99 ;     
01.01.2006 00:00:00   ;   235,90 ;     
01.02.2006 00:00:00   ;   235,91 ;     
01.03.2006 00:00:00   ;   236,18 ;     
01.04.2006 00:00:00   ;   237,16 ;     
01.05.2006 00:00:00   ;   237,11 ;     
01.06.2006 00:00:00   ;   236,89 ;     
01.07.2006 00:00:00   ;   236,69 ;     
01.08.2006 00:00:00   ;   236,54 ;     
01.09.2006 00:00:00   ;   236,40 ;     
01.10.2006 00:00:00   ;   236,22 ;     
01.11.2006 00:00:00   ;   236,06 ;     
01.12.2006 00:00:00   ;   235,93 ;     
01.01.2007 00:00:00   ;   235,83 ;     
01.02.2007 00:00:00   ;   235,85 ;     
01.03.2007 00:00:00   ;   236,02 ;     
01.04.2007 00:00:00   ;   236,21 ;     
01.05.2007 00:00:00   ;   236,17 ;     
01.06.2007 00:00:00   ;   236,08 ;     
01.07.2007 00:00:00   ;   235,99 ;     
01.08.2007 00:00:00   ;   235,88 ;     
01.09.2007 00:00:00   ;   235,88 ;     
01.10.2007 00:00:00   ;   235,95 ;     
01.11.2007 00:00:00   ;   235,93 ;     
01.12.2007 00:00:00   ;   236,08 ;     
01.01.2008 00:00:00   ;   236,23 ;     
01.02.2008 00:00:00   ;   236,24 ;     
01.03.2008 00:00:00   ;   236,23 ;     
01.04.2008 00:00:00   ;   236,33 ;     
01.05.2008 00:00:00   ;   236,37 ;     
01.06.2008 00:00:00   ;   236,28 ;     
01.07.2008 00:00:00   ;   236,15 ;     
01.08.2008 00:00:00   ;   236,03 ;     
01.09.2008 00:00:00   ;   235,97 ;     
01.10.2008 00:00:00   ;   235,88 ;     
01.11.2008 00:00:00   ;   235,79 ;     
01.12.2008 00:00:00   ;   235,73 ;     
01.01.2009 00:00:00   ;   235,74 ;     
01.02.2009 00:00:00   ;   235,81 ;     
01.03.2009 00:00:00   ;   236,41 ;     
01.04.2009 00:00:00   ;   236,85 ;     
01.05.2009 00:00:00   ;   236,76 ;     
01.06.2009 00:00:00   ;   236,58 ;     
01.07.2009 00:00:00   ;   236,83 ;     
01.08.2009 00:00:00   ;   236,93 ;     
01.09.2009 00:00:00   ;   236,77 ;     
01.10.2009 00:00:00   ;   236,56 ;     
01.11.2009 00:00:00   ;   236,36 ;     
01.12.2009 00:00:00   ;   236,22 ;     
01.01.2010 00:00:00   ;   236,17 ;     
01.02.2010 00:00:00   ;   236,15 ;     
01.03.2010 00:00:00   ;   236,45 ;     
01.04.2010 00:00:00   ;   236,59 ;     
01.05.2010 00:00:00   ;   236,54 ;     
01.06.2010 00:00:00   ;   236,44 ;     
01.07.2010 00:00:00   ;   236,37 ;     
01.08.2010 00:00:00   ;   236,31 ;     
01.09.2010 00:00:00   ;   236,25 ;     
01.10.2010 00:00:00   ;   236,12 ;     
01.11.2010 00:00:00   ;   236,00 ;     
01.12.2010 00:00:00   ;   235,92 ;     
01.01.2011 00:00:00   ;   235,97 ;     
01.02.2011 00:00:00   ;   236,05 ;     
01.03.2011 00:00:00   ;   236,09 ;     
01.04.2011 00:00:00   ;   236,06 ;     
01.05.2011 00:00:00   ;   235,97 ;     
01.06.2011 00:00:00   ;   235,89 ;     
01.07.2011 00:00:00   ;   235,83 ;     
01.08.2011 00:00:00   ;   235,76 ;     
01.09.2011 00:00:00   ;   235,69 ;     
01.10.2011 00:00:00   ;   235,65 ;     
01.11.2011 00:00:00   ;   235,61 ;     
01.12.2011 00:00:00   ;   235,57 ;     
01.01.2012 00:00:00   ;   235,62 ;     
01.02.2012 00:00:00   ;   235,96 ;     
01.03.2012 00:00:00   ;   236,09 ;     
01.04.2012 00:00:00   ;   236,13 ;     
01.05.2012 00:00:00   ;   236,04 ;     
01.06.2012 00:00:00   ;   236,10 ;     
01.07.2012 00:00:00   ;   236,24 ;     
01.08.2012 00:00:00   ;   236,12 ;     
01.09.2012 00:00:00   ;   236,01 ;     
01.10.2012 00:00:00   ;   235,95 ;     
01.11.2012 00:00:00   ;   235,87 ;     
01.12.2012 00:00:00   ;   235,81 ;     
01.01.2013 00:00:00   ;   236,11 ;     
01.02.2013 00:00:00   ;   236,71 ;     
01.03.2013 00:00:00   ;   236,91 ;     
01.04.2013 00:00:00   ;   236,81 ;     
01.05.2013 00:00:00   ;   236,65 ;     
01.06.2013 00:00:00   ;   237,35 ;     
01.07.2013 00:00:00   ;   237,32 ;     
01.08.2013 00:00:00   ;   236,94 ;     
01.09.2013 00:00:00   ;   236,59 ;     
01.10.2013 00:00:00   ;   236,31 ;     
01.11.2013 00:00:00   ;   236,12 ;     
01.12.2013 00:00:00   ;   235,97 ;     
01.01.2014 00:00:00   ;   235,86 ;     
01.02.2014 00:00:00   ;   235,79 ;     
01.03.2014 00:00:00   ;   235,73 ;     
01.04.2014 00:00:00   ;   235,69 ;     
