Messstelle:                ;Patergassen, Bl 280
HZB-Nummer:                ;351833
HD-Nummer:                 ;
DBMS-Nummer:               ;2002339
PorenGW-Gebiet:            ;436 Oberes Gurktal
Grundwasserkörper:         ;Tiebel [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
01.05.2018 00:00:00   ;     7,6 ;     
01.06.2018 00:00:00   ;    10,6 ;     
01.07.2018 00:00:00   ;    11,8 ;     
01.08.2018 00:00:00   ;    13,8 ;     
01.09.2018 00:00:00   ;    13,8 ;     
01.10.2018 00:00:00   ;    12,3 ;     
01.11.2018 00:00:00   ;    10,0 ;     
01.12.2018 00:00:00   ;     6,9 ;     
01.01.2019 00:00:00   ;     4,7 ;     
01.02.2019 00:00:00   ;     3,0 ;     
01.03.2019 00:00:00   ;     2,6 ;     
01.04.2019 00:00:00   ;     4,0 ;     
01.05.2019 00:00:00   ;     6,8 ;     
01.06.2019 00:00:00   ;     9,1 ;     
01.07.2019 00:00:00   ;    10,9 ;     
01.08.2019 00:00:00   ;    13,3 ;     
01.09.2019 00:00:00   ;    13,6 ;     
01.10.2019 00:00:00   ;    12,0 ;     
01.11.2019 00:00:00   ;     8,5 ;     
01.12.2019 00:00:00   ;     5,2 ;     
01.01.2020 00:00:00   ;     2,9 ;     
01.02.2020 00:00:00   ;     1,9 ;     
01.03.2020 00:00:00   ;     1,4 ;     
01.04.2020 00:00:00   ;     2,7 ;     
01.05.2020 00:00:00   ;     5,8 ;     
01.06.2020 00:00:00   ;     8,3 ;     
01.07.2020 00:00:00   ;    11,8 ;     
01.08.2020 00:00:00   ;    14,1 ;     
01.09.2020 00:00:00   ;    13,9 ;     
01.10.2020 00:00:00   ;    11,3 ;     
01.11.2020 00:00:00   ;     8,7 ;     
01.12.2020 00:00:00   ;     4,0 ;     
01.01.2021 00:00:00   ;     2,9 ;     
01.02.2021 00:00:00   ;     1,7 ;     
01.03.2021 00:00:00   ;     1,1 ;     
01.04.2021 00:00:00   ;     1,9 ;     
01.05.2021 00:00:00   ;     4,9 ;     
01.06.2021 00:00:00   ;     8,0 ;     
01.07.2021 00:00:00   ;    11,5 ;     
01.08.2021 00:00:00   ;    13,2 ;     
01.09.2021 00:00:00   ;    13,4 ;     
01.10.2021 00:00:00   ;    12,0 ;     
01.11.2021 00:00:00   ;     8,7 ;     
01.12.2021 00:00:00   ;     5,9 ;     
01.01.2022 00:00:00   ;Lücke        ; 
